Mblnr,Mjahr,Budat,Cpudt,Xblnr
4900000388,2025,2025-02-16T00:00:00,2025-02-16T00:00:00,
4900000389,2025,2025-03-04T00:00:00,2025-03-04T00:00:00,4500000120
4900000390,2025,2025-03-22T00:00:00,2025-03-22T00:00:00,
4900000391,2025,2025-04-01T00:00:00,2025-04-01T00:00:00,
4900000392,2025,2025-05-17T00:00:00,2025-05-17T00:00:00,
4900000393,2025,2025-05-22T00:00:00,2025-05-22T00:00:00,4500000121
4900000394,2025,2025-06-24T00:00:00,2025-06-24T00:00:00,
4900000395,2025,2025-07-03T00:00:00,2025-07-03T00:00:00,
4900000396,2025,2025-08-16T00:00:00,2025-08-16T00:00:00,
4900000397,2025,2025-09-06T00:00:00,2025-09-06T00:00:00,
4900000398,2025,2025-09-08T00:00:00,2025-09-08T00:00:00,4500000123
4900000399,2025,2025-10-16T00:00:00,2025-10-16T00:00:00,
4900000400,2025,2025-11-13T00:00:00,2025-11-13T00:00:00,
4900000401,2025,2025-12-28T00:00:00,2025-12-28T00:00:00,
4900000402,2026,2026-01-09T00:00:00,2026-01-09T00:00:00,
4900000403,2026,2026-01-13T00:00:00,2026-01-13T00:00:00,4500000125
4900000404,2026,2026-02-06T00:00:00,2026-02-06T00:00:00,
4900000405,2026,2026-03-10T00:00:00,2026-03-10T00:00:00,
4900000406,2026,2026-04-06T00:00:00,2026-04-06T00:00:00,
4900000407,2026,2026-04-21T00:00:00,2026-04-21T00:00:00,4500000126
4900000408,2026,2026-05-19T00:00:00,2026-05-19T00:00:00,
4900000409,2026,2026-06-11T00:00:00,2026-06-11T00:00:00,
4900000410,2026,2026-07-15T00:00:00,2026-07-15T00:00:00,
4900000411,2026,2026-08-16T00:00:00,2026-08-16T00:00:00,4500000127
4900000412,2026,2026-08-23T00:00:00,2026-08-23T00:00:00,
4900000413,2024,2024-09-10T00:00:00,2024-09-10T00:00:00,
4900000414,2024,2024-10-24T00:00:00,2024-10-24T00:00:00,
4900000415,2024,2024-11-08T00:00:00,2024-11-08T00:00:00,4500000128
4900000416,2024,2024-11-25T00:00:00,2024-11-25T00:00:00,
4900000417,2024,2024-12-19T00:00:00,2024-12-19T00:00:00,
4900000418,2025,2025-01-17T00:00:00,2025-01-17T00:00:00,
4900000419,2025,2025-02-17T00:00:00,2025-02-17T00:00:00,
4900000420,2025,2025-03-03T00:00:00,2025-03-03T00:00:00,
4900000421,2025,2025-04-27T00:00:00,2025-04-27T00:00:00,4500000130
4900000422,2025,2025-05-13T00:00:00,2025-05-13T00:00:00,
4900000423,2025,2025-06-09T00:00:00,2025-06-09T00:00:00,
4900000424,2025,2025-07-30T00:00:00,2025-07-30T00:00:00,
4900000425,2025,2025-08-13T00:00:00,2025-08-13T00:00:00,4500000131
4900000426,2025,2025-08-20T00:00:00,2025-08-20T00:00:00,
4900000427,2025,2025-09-20T00:00:00,2025-09-20T00:00:00,
4900000428,2025,2025-10-03T00:00:00,2025-10-03T00:00:00,
4900000429,2025,2025-11-13T00:00:00,2025-11-13T00:00:00,
4900000430,2025,2025-12-15T00:00:00,2025-12-15T00:00:00,
4900000431,2026,2026-01-16T00:00:00,2026-01-16T00:00:00,
4900000432,2026,2026-02-05T00:00:00,2026-02-05T00:00:00,
4900000433,2026,2026-03-09T00:00:00,2026-03-09T00:00:00,4500000132
4900000434,2026,2026-04-08T00:00:00,2026-04-08T00:00:00,
4900000435,2026,2026-05-08T00:00:00,2026-05-08T00:00:00,
4900000436,2026,2026-06-27T00:00:00,2026-06-27T00:00:00,
4900000437,2026,2026-07-18T00:00:00,2026-07-18T00:00:00,
4900000438,2026,2026-08-09T00:00:00,2026-08-09T00:00:00,
4900000439,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,
4900000440,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,
4900000441,2025,2025-02-25T00:00:00,2025-02-25T00:00:00,
4900000442,2025,2025-08-05T00:00:00,2025-08-05T00:00:00,
4900000443,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,
4900000444,2026,2026-06-09T00:00:00,2026-06-09T00:00:00,4500000133
4900000445,2024,2024-12-29T00:00:00,2024-12-29T00:00:00,
4900000446,2025,2025-04-15T00:00:00,2025-04-15T00:00:00,
4900000447,2025,2025-06-06T00:00:00,2025-06-06T00:00:00,
4900000448,2025,2025-09-09T00:00:00,2025-09-09T00:00:00,4500000136
4900000449,2026,2026-01-10T00:00:00,2026-01-10T00:00:00,
4900000450,2026,2026-02-16T00:00:00,2026-02-16T00:00:00,
4900000451,2026,2026-03-28T00:00:00,2026-03-28T00:00:00,4500000139
4900000452,2024,2024-09-01T00:00:00,2024-09-01T00:00:00,
4900000453,2024,2024-11-27T00:00:00,2024-11-27T00:00:00,
4900000454,2024,2024-12-04T00:00:00,2024-12-04T00:00:00,
4900000455,2024,2024-12-08T00:00:00,2024-12-08T00:00:00,4500000140
4900000456,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,
4900000457,2025,2025-02-14T00:00:00,2025-02-14T00:00:00,
4900000458,2025,2025-03-07T00:00:00,2025-03-07T00:00:00,
4900000459,2025,2025-05-23T00:00:00,2025-05-23T00:00:00,4500000141
4900000460,2025,2025-06-06T00:00:00,2025-06-06T00:00:00,
4900000461,2025,2025-10-06T00:00:00,2025-10-06T00:00:00,
4900000462,2026,2026-02-09T00:00:00,2026-02-09T00:00:00,4500000143
4900000463,2026,2026-02-22T00:00:00,2026-02-22T00:00:00,
4900000464,2026,2026-03-25T00:00:00,2026-03-25T00:00:00,
4900000465,2024,2024-09-29T00:00:00,2024-09-29T00:00:00,
4900000466,2024,2024-10-10T00:00:00,2024-10-10T00:00:00,
4900000467,2024,2024-10-23T00:00:00,2024-10-23T00:00:00,4500000144
4900000468,2024,2024-11-23T00:00:00,2024-11-23T00:00:00,
4900000469,2024,2024-12-23T00:00:00,2024-12-23T00:00:00,
4900000470,2025,2025-01-18T00:00:00,2025-01-18T00:00:00,
4900000471,2025,2025-01-30T00:00:00,2025-01-30T00:00:00,4500000145
4900000472,2025,2025-02-13T00:00:00,2025-02-13T00:00:00,
4900000473,2025,2025-03-19T00:00:00,2025-03-19T00:00:00,
4900000474,2025,2025-04-15T00:00:00,2025-04-15T00:00:00,
4900000475,2025,2025-05-23T00:00:00,2025-05-23T00:00:00,
4900000476,2025,2025-06-11T00:00:00,2025-06-11T00:00:00,
4900000477,2025,2025-06-23T00:00:00,2025-06-23T00:00:00,4500000146
4900000478,2025,2025-07-29T00:00:00,2025-07-29T00:00:00,
4900000479,2025,2025-08-01T00:00:00,2025-08-01T00:00:00,
4900000480,2025,2025-09-20T00:00:00,2025-09-20T00:00:00,
4900000481,2025,2025-10-02T00:00:00,2025-10-02T00:00:00,
4900000482,2025,2025-11-04T00:00:00,2025-11-04T00:00:00,
4900000483,2025,2025-11-20T00:00:00,2025-11-20T00:00:00,4500000147
4900000484,2025,2025-12-02T00:00:00,2025-12-02T00:00:00,
4900000485,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,
4900000486,2026,2026-02-04T00:00:00,2026-02-04T00:00:00,
4900000487,2026,2026-03-18T00:00:00,2026-03-18T00:00:00,
4900000488,2026,2026-04-05T00:00:00,2026-04-05T00:00:00,
4900000489,2026,2026-04-17T00:00:00,2026-04-17T00:00:00,4500000148
4900000490,2026,2026-05-03T00:00:00,2026-05-03T00:00:00,
4900000491,2026,2026-06-29T00:00:00,2026-06-29T00:00:00,
4900000492,2026,2026-07-06T00:00:00,2026-07-06T00:00:00,
4900000493,2026,2026-09-03T00:00:00,2026-09-03T00:00:00,
4900000494,2024,2024-09-05T00:00:00,2024-09-05T00:00:00,
4900000495,2024,2024-10-22T00:00:00,2024-10-22T00:00:00,
4900000496,2024,2024-11-10T00:00:00,2024-11-10T00:00:00,
4900000497,2025,2025-01-01T00:00:00,2025-01-01T00:00:00,4500000149
4900000498,2025,2025-01-13T00:00:00,2025-01-13T00:00:00,
4900000499,2025,2025-02-03T00:00:00,2025-02-03T00:00:00,
4900000500,2025,2025-03-08T00:00:00,2025-03-08T00:00:00,
4900000501,2025,2025-04-14T00:00:00,2025-04-14T00:00:00,
4900000502,2025,2025-05-16T00:00:00,2025-05-16T00:00:00,
4900000503,2025,2025-06-07T00:00:00,2025-06-07T00:00:00,
4900000504,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,4500000150
4900000505,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900000506,2025,2025-09-13T00:00:00,2025-09-13T00:00:00,
4900000507,2025,2025-10-14T00:00:00,2025-10-14T00:00:00,
4900000508,2025,2025-11-29T00:00:00,2025-11-29T00:00:00,
4900000509,2025,2025-12-31T00:00:00,2025-12-31T00:00:00,
4900000510,2026,2026-01-28T00:00:00,2026-01-28T00:00:00,
4900000511,2026,2026-02-04T00:00:00,2026-02-04T00:00:00,
4900000512,2026,2026-03-10T00:00:00,2026-03-10T00:00:00,
4900000513,2026,2026-03-24T00:00:00,2026-03-24T00:00:00,4500000151
4900000514,2026,2026-04-03T00:00:00,2026-04-03T00:00:00,
4900000515,2026,2026-05-05T00:00:00,2026-05-05T00:00:00,
4900000516,2026,2026-06-03T00:00:00,2026-06-03T00:00:00,
4900000517,2026,2026-07-04T00:00:00,2026-07-04T00:00:00,
4900000518,2026,2026-08-09T00:00:00,2026-08-09T00:00:00,4500000152
4900000519,2026,2026-09-04T00:00:00,2026-09-04T00:00:00,
4900000520,2024,2024-09-04T00:00:00,2024-09-04T00:00:00,
4900000521,2024,2024-10-06T00:00:00,2024-10-06T00:00:00,4500000153
4900000522,2024,2024-10-22T00:00:00,2024-10-22T00:00:00,
4900000523,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,
4900000524,2025,2025-01-18T00:00:00,2025-01-18T00:00:00,
4900000525,2025,2025-03-19T00:00:00,2025-03-19T00:00:00,
4900000526,2025,2025-04-06T00:00:00,2025-04-06T00:00:00,
4900000527,2025,2025-05-03T00:00:00,2025-05-03T00:00:00,4500000154
4900000528,2025,2025-07-21T00:00:00,2025-07-21T00:00:00,
4900000529,2025,2025-09-24T00:00:00,2025-09-24T00:00:00,
4900000530,2026,2026-02-15T00:00:00,2026-02-15T00:00:00,
4900000531,2026,2026-03-21T00:00:00,2026-03-21T00:00:00,4500000155
4900000532,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,
4900000533,2026,2026-05-24T00:00:00,2026-05-24T00:00:00,
4900000534,2026,2026-07-24T00:00:00,2026-07-24T00:00:00,
4900000535,2026,2026-08-25T00:00:00,2026-08-25T00:00:00,4500000156
4900000536,2024,2024-10-24T00:00:00,2024-10-24T00:00:00,
4900000537,2024,2024-11-16T00:00:00,2024-11-16T00:00:00,
4900000538,2024,2024-12-17T00:00:00,2024-12-17T00:00:00,
4900000539,2025,2025-04-24T00:00:00,2025-04-24T00:00:00,4500000157
4900000540,2025,2025-05-26T00:00:00,2025-05-26T00:00:00,
4900000541,2025,2025-09-20T00:00:00,2025-09-20T00:00:00,
4900000542,2025,2025-10-08T00:00:00,2025-10-08T00:00:00,
4900000543,2025,2025-11-25T00:00:00,2025-11-25T00:00:00,
4900000544,2025,2025-12-21T00:00:00,2025-12-21T00:00:00,
4900000545,2026,2026-03-09T00:00:00,2026-03-09T00:00:00,
4900000546,2026,2026-03-11T00:00:00,2026-03-11T00:00:00,4500000158
4900000547,2026,2026-04-05T00:00:00,2026-04-05T00:00:00,
4900000548,2026,2026-06-18T00:00:00,2026-06-18T00:00:00,
4900000549,2026,2026-07-18T00:00:00,2026-07-18T00:00:00,
4900000550,2024,2024-09-10T00:00:00,2024-09-10T00:00:00,
4900000551,2024,2024-10-22T00:00:00,2024-10-22T00:00:00,
4900000552,2024,2024-11-25T00:00:00,2024-11-25T00:00:00,
4900000553,2024,2024-12-01T00:00:00,2024-12-01T00:00:00,
4900000554,2025,2025-01-28T00:00:00,2025-01-28T00:00:00,4500000161
4900000555,2025,2025-02-18T00:00:00,2025-02-18T00:00:00,
4900000556,2025,2025-03-06T00:00:00,2025-03-06T00:00:00,
4900000557,2025,2025-04-07T00:00:00,2025-04-07T00:00:00,
4900000558,2025,2025-05-09T00:00:00,2025-05-09T00:00:00,
4900000559,2025,2025-06-11T00:00:00,2025-06-11T00:00:00,
4900000560,2025,2025-07-26T00:00:00,2025-07-26T00:00:00,
4900000561,2025,2025-08-04T00:00:00,2025-08-04T00:00:00,
4900000562,2025,2025-09-26T00:00:00,2025-09-26T00:00:00,4500000163
4900000563,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900000564,2025,2025-11-28T00:00:00,2025-11-28T00:00:00,
4900000565,2025,2025-12-12T00:00:00,2025-12-12T00:00:00,
4900000566,2026,2026-01-24T00:00:00,2026-01-24T00:00:00,
4900000567,2026,2026-02-12T00:00:00,2026-02-12T00:00:00,
4900000568,2026,2026-03-01T00:00:00,2026-03-01T00:00:00,
4900000569,2026,2026-04-08T00:00:00,2026-04-08T00:00:00,
4900000570,2026,2026-05-04T00:00:00,2026-05-04T00:00:00,4500000164
4900000571,2026,2026-06-20T00:00:00,2026-06-20T00:00:00,
4900000572,2026,2026-07-14T00:00:00,2026-07-14T00:00:00,
4900000573,2026,2026-09-02T00:00:00,2026-09-02T00:00:00,
4900000574,2025,2025-04-07T00:00:00,2025-04-07T00:00:00,
4900000575,2025,2025-05-04T00:00:00,2025-05-04T00:00:00,
4900000576,2025,2025-08-11T00:00:00,2025-08-11T00:00:00,
4900000577,2026,2026-02-16T00:00:00,2026-02-16T00:00:00,
4900000578,2026,2026-08-29T00:00:00,2026-08-29T00:00:00,
4900000579,2025,2025-11-17T00:00:00,2025-11-17T00:00:00,
4900000580,2026,2026-02-03T00:00:00,2026-02-03T00:00:00,
4900000581,2026,2026-05-19T00:00:00,2026-05-19T00:00:00,4500000167
4900000582,2024,2024-10-17T00:00:00,2024-10-17T00:00:00,
4900000583,2024,2024-11-17T00:00:00,2024-11-17T00:00:00,4500000168
4900000584,2025,2025-02-04T00:00:00,2025-02-04T00:00:00,
4900000585,2025,2025-07-10T00:00:00,2025-07-10T00:00:00,
4900000586,2025,2025-08-23T00:00:00,2025-08-23T00:00:00,4500000169
4900000587,2025,2025-08-25T00:00:00,2025-08-25T00:00:00,
4900000588,2025,2025-10-05T00:00:00,2025-10-05T00:00:00,
4900000589,2025,2025-12-15T00:00:00,2025-12-15T00:00:00,4500000171
4900000590,2025,2025-12-15T00:00:00,2025-12-15T00:00:00,
4900000591,2026,2026-01-31T00:00:00,2026-01-31T00:00:00,
4900000592,2026,2026-04-01T00:00:00,2026-04-01T00:00:00,
4900000593,2026,2026-05-09T00:00:00,2026-05-09T00:00:00,4500000172
4900000594,2026,2026-05-19T00:00:00,2026-05-19T00:00:00,
4900000595,2026,2026-08-03T00:00:00,2026-08-03T00:00:00,
4900000596,2024,2024-09-02T00:00:00,2024-09-02T00:00:00,
4900000597,2024,2024-10-07T00:00:00,2024-10-07T00:00:00,
4900000598,2024,2024-10-10T00:00:00,2024-10-10T00:00:00,4500000173
4900000599,2025,2025-01-16T00:00:00,2025-01-16T00:00:00,
4900000600,2025,2025-02-27T00:00:00,2025-02-27T00:00:00,
4900000601,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,4500000175
4900000602,2025,2025-06-26T00:00:00,2025-06-26T00:00:00,
4900000603,2025,2025-10-24T00:00:00,2025-10-24T00:00:00,
4900000604,2025,2025-11-10T00:00:00,2025-11-10T00:00:00,
4900000605,2025,2025-12-17T00:00:00,2025-12-17T00:00:00,4500000177
4900000606,2026,2026-04-02T00:00:00,2026-04-02T00:00:00,
4900000607,2025,2025-01-19T00:00:00,2025-01-19T00:00:00,
4900000608,2025,2025-03-04T00:00:00,2025-03-04T00:00:00,
4900000609,2025,2025-04-17T00:00:00,2025-04-17T00:00:00,
4900000610,2025,2025-04-26T00:00:00,2025-04-26T00:00:00,4500000179
4900000611,2025,2025-07-11T00:00:00,2025-07-11T00:00:00,4500000181
4900000612,2025,2025-09-01T00:00:00,2025-09-01T00:00:00,
4900000613,2025,2025-10-27T00:00:00,2025-10-27T00:00:00,
4900000614,2025,2025-12-31T00:00:00,2025-12-31T00:00:00,4500000182
4900000615,2026,2026-02-12T00:00:00,2026-02-12T00:00:00,
4900000616,2026,2026-06-01T00:00:00,2026-06-01T00:00:00,
4900000617,2026,2026-07-28T00:00:00,2026-07-28T00:00:00,
4900000618,2024,2024-12-07T00:00:00,2024-12-07T00:00:00,4500000186
4900000619,2024,2024-12-24T00:00:00,2024-12-24T00:00:00,
4900000620,2025,2025-02-28T00:00:00,2025-02-28T00:00:00,4500000187
4900000621,2025,2025-03-15T00:00:00,2025-03-15T00:00:00,
4900000622,2025,2025-04-22T00:00:00,2025-04-22T00:00:00,
4900000623,2025,2025-05-18T00:00:00,2025-05-18T00:00:00,
4900000624,2025,2025-05-21T00:00:00,2025-05-21T00:00:00,4500000188
4900000625,2025,2025-07-15T00:00:00,2025-07-15T00:00:00,4500000189
4900000626,2025,2025-10-06T00:00:00,2025-10-06T00:00:00,
4900000627,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,
4900000628,2026,2026-02-26T00:00:00,2026-02-26T00:00:00,
4900000629,2026,2026-03-15T00:00:00,2026-03-15T00:00:00,4500000190
4900000630,2026,2026-04-22T00:00:00,2026-04-22T00:00:00,
4900000631,2026,2026-05-27T00:00:00,2026-05-27T00:00:00,
4900000632,2026,2026-06-23T00:00:00,2026-06-23T00:00:00,
4900000633,2026,2026-06-29T00:00:00,2026-06-29T00:00:00,4500000191
4900000634,2026,2026-07-05T00:00:00,2026-07-05T00:00:00,
4900000635,2026,2026-08-17T00:00:00,2026-08-17T00:00:00,
4900000636,2026,2026-08-24T00:00:00,2026-08-24T00:00:00,4500000192
4900000637,2024,2024-09-06T00:00:00,2024-09-06T00:00:00,
4900000638,2024,2024-10-02T00:00:00,2024-10-02T00:00:00,
4900000639,2024,2024-11-14T00:00:00,2024-11-14T00:00:00,
4900000640,2024,2024-12-19T00:00:00,2024-12-19T00:00:00,
4900000641,2025,2025-01-27T00:00:00,2025-01-27T00:00:00,
4900000642,2025,2025-01-28T00:00:00,2025-01-28T00:00:00,4500000193
4900000643,2025,2025-02-17T00:00:00,2025-02-17T00:00:00,
4900000644,2025,2025-03-21T00:00:00,2025-03-21T00:00:00,
4900000645,2025,2025-04-11T00:00:00,2025-04-11T00:00:00,
4900000646,2025,2025-05-27T00:00:00,2025-05-27T00:00:00,
4900000647,2025,2025-06-21T00:00:00,2025-06-21T00:00:00,
4900000648,2025,2025-07-21T00:00:00,2025-07-21T00:00:00,
4900000649,2025,2025-08-18T00:00:00,2025-08-18T00:00:00,
4900000650,2025,2025-09-17T00:00:00,2025-09-17T00:00:00,
4900000651,2025,2025-10-02T00:00:00,2025-10-02T00:00:00,4500000194
4900000652,2025,2025-10-09T00:00:00,2025-10-09T00:00:00,
4900000653,2025,2025-11-02T00:00:00,2025-11-02T00:00:00,
4900000654,2025,2025-12-17T00:00:00,2025-12-17T00:00:00,
4900000655,2026,2026-01-21T00:00:00,2026-01-21T00:00:00,
4900000656,2026,2026-02-08T00:00:00,2026-02-08T00:00:00,
4900000657,2026,2026-03-29T00:00:00,2026-03-29T00:00:00,
4900000658,2026,2026-04-16T00:00:00,2026-04-16T00:00:00,
4900000659,2026,2026-05-02T00:00:00,2026-05-02T00:00:00,
4900000660,2026,2026-05-23T00:00:00,2026-05-23T00:00:00,4500000195
4900000661,2026,2026-06-25T00:00:00,2026-06-25T00:00:00,
4900000662,2026,2026-07-29T00:00:00,2026-07-29T00:00:00,
4900000663,2026,2026-08-04T00:00:00,2026-08-04T00:00:00,
4900000664,2024,2024-09-18T00:00:00,2024-09-18T00:00:00,
4900000665,2024,2024-10-07T00:00:00,2024-10-07T00:00:00,
4900000666,2024,2024-11-07T00:00:00,2024-11-07T00:00:00,
4900000667,2024,2024-12-06T00:00:00,2024-12-06T00:00:00,
4900000668,2024,2024-12-31T00:00:00,2024-12-31T00:00:00,4500000197
4900000669,2025,2025-01-02T00:00:00,2025-01-02T00:00:00,
4900000670,2025,2025-02-16T00:00:00,2025-02-16T00:00:00,
4900000671,2025,2025-03-09T00:00:00,2025-03-09T00:00:00,
4900000672,2025,2025-03-19T00:00:00,2025-03-19T00:00:00,4500000198
4900000673,2025,2025-04-06T00:00:00,2025-04-06T00:00:00,
4900000674,2025,2025-05-11T00:00:00,2025-05-11T00:00:00,
4900000675,2025,2025-06-05T00:00:00,2025-06-05T00:00:00,
4900000676,2025,2025-07-18T00:00:00,2025-07-18T00:00:00,
4900000677,2025,2025-08-08T00:00:00,2025-08-08T00:00:00,
4900000678,2025,2025-09-13T00:00:00,2025-09-13T00:00:00,
4900000679,2025,2025-10-01T00:00:00,2025-10-01T00:00:00,
4900000680,2025,2025-11-11T00:00:00,2025-11-11T00:00:00,
4900000681,2025,2025-12-14T00:00:00,2025-12-14T00:00:00,
4900000682,2026,2026-01-08T00:00:00,2026-01-08T00:00:00,
4900000683,2026,2026-02-23T00:00:00,2026-02-23T00:00:00,
4900000684,2026,2026-02-27T00:00:00,2026-02-27T00:00:00,4500000200
4900000685,2026,2026-03-24T00:00:00,2026-03-24T00:00:00,
4900000686,2026,2026-04-17T00:00:00,2026-04-17T00:00:00,
4900000687,2026,2026-05-15T00:00:00,2026-05-15T00:00:00,
4900000688,2026,2026-06-10T00:00:00,2026-06-10T00:00:00,
4900000689,2026,2026-07-27T00:00:00,2026-07-27T00:00:00,
4900000690,2026,2026-07-29T00:00:00,2026-07-29T00:00:00,4500000201
4900000691,2026,2026-08-13T00:00:00,2026-08-13T00:00:00,
4900000692,2024,2024-09-28T00:00:00,2024-09-28T00:00:00,
4900000693,2024,2024-10-20T00:00:00,2024-10-20T00:00:00,
4900000694,2024,2024-11-17T00:00:00,2024-11-17T00:00:00,
4900000695,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,4500000202
4900000696,2024,2024-12-17T00:00:00,2024-12-17T00:00:00,
4900000697,2025,2025-01-07T00:00:00,2025-01-07T00:00:00,
4900000698,2025,2025-01-20T00:00:00,2025-01-20T00:00:00,4500000203
4900000699,2025,2025-02-02T00:00:00,2025-02-02T00:00:00,
4900000700,2025,2025-03-18T00:00:00,2025-03-18T00:00:00,
4900000701,2025,2025-04-01T00:00:00,2025-04-01T00:00:00,
4900000702,2025,2025-05-09T00:00:00,2025-05-09T00:00:00,4500000204
4900000703,2025,2025-06-11T00:00:00,2025-06-11T00:00:00,
4900000704,2025,2025-07-09T00:00:00,2025-07-09T00:00:00,
4900000705,2025,2025-08-22T00:00:00,2025-08-22T00:00:00,
4900000706,2025,2025-09-13T00:00:00,2025-09-13T00:00:00,
4900000707,2025,2025-10-08T00:00:00,2025-10-08T00:00:00,
4900000708,2025,2025-12-07T00:00:00,2025-12-07T00:00:00,4500000206
4900000709,2025,2025-12-24T00:00:00,2025-12-24T00:00:00,
4900000710,2026,2026-01-07T00:00:00,2026-01-07T00:00:00,
4900000711,2026,2026-02-19T00:00:00,2026-02-19T00:00:00,
4900000712,2026,2026-03-17T00:00:00,2026-03-17T00:00:00,
4900000713,2026,2026-04-02T00:00:00,2026-04-02T00:00:00,
4900000714,2026,2026-07-16T00:00:00,2026-07-16T00:00:00,4500000209
4900000715,2026,2026-07-26T00:00:00,2026-07-26T00:00:00,
4900000716,2026,2026-08-19T00:00:00,2026-08-19T00:00:00,
4900000717,2024,2024-11-18T00:00:00,2024-11-18T00:00:00,4500000210
4900000718,2025,2025-02-09T00:00:00,2025-02-09T00:00:00,
4900000719,2025,2025-04-19T00:00:00,2025-04-19T00:00:00,4500000211
4900000720,2025,2025-04-23T00:00:00,2025-04-23T00:00:00,
4900000721,2025,2025-05-08T00:00:00,2025-05-08T00:00:00,
4900000722,2025,2025-06-21T00:00:00,2025-06-21T00:00:00,4500000212
4900000723,2025,2025-08-07T00:00:00,2025-08-07T00:00:00,4500000213
4900000724,2026,2026-02-16T00:00:00,2026-02-16T00:00:00,
4900000725,2026,2026-04-04T00:00:00,2026-04-04T00:00:00,
4900000726,2026,2026-06-02T00:00:00,2026-06-02T00:00:00,4500000214
4900000727,2026,2026-06-19T00:00:00,2026-06-19T00:00:00,
4900000728,2026,2026-08-12T00:00:00,2026-08-12T00:00:00,4500000215
4900000729,2024,2024-09-30T00:00:00,2024-09-30T00:00:00,
4900000730,2025,2025-01-25T00:00:00,2025-01-25T00:00:00,
4900000731,2024,2024-10-23T00:00:00,2024-10-23T00:00:00,
4900000732,2025,2025-04-17T00:00:00,2025-04-17T00:00:00,
4900000733,2025,2025-04-30T00:00:00,2025-04-30T00:00:00,4500000216
4900000734,2025,2025-07-20T00:00:00,2025-07-20T00:00:00,
4900000735,2025,2025-08-21T00:00:00,2025-08-21T00:00:00,
4900000736,2025,2025-09-27T00:00:00,2025-09-27T00:00:00,
4900000737,2025,2025-11-19T00:00:00,2025-11-19T00:00:00,
4900000738,2026,2026-04-08T00:00:00,2026-04-08T00:00:00,4500000217
4900000739,2026,2026-04-20T00:00:00,2026-04-20T00:00:00,
4900000740,2026,2026-07-21T00:00:00,2026-07-21T00:00:00,
4900000741,2024,2024-09-04T00:00:00,2024-09-04T00:00:00,
4900000742,2024,2024-10-19T00:00:00,2024-10-19T00:00:00,
4900000743,2025,2025-01-05T00:00:00,2025-01-05T00:00:00,4500000219
4900000744,2025,2025-02-20T00:00:00,2025-02-20T00:00:00,
4900000745,2025,2025-03-26T00:00:00,2025-03-26T00:00:00,
4900000746,2025,2025-06-14T00:00:00,2025-06-14T00:00:00,
4900000747,2025,2025-08-12T00:00:00,2025-08-12T00:00:00,
4900000748,2025,2025-09-30T00:00:00,2025-09-30T00:00:00,
4900000749,2026,2026-02-08T00:00:00,2026-02-08T00:00:00,
4900000750,2026,2026-04-13T00:00:00,2026-04-13T00:00:00,
4900000751,2026,2026-05-25T00:00:00,2026-05-25T00:00:00,
4900000752,2026,2026-07-19T00:00:00,2026-07-19T00:00:00,4500000220
4900000753,2024,2024-11-15T00:00:00,2024-11-15T00:00:00,
4900000754,2024,2024-12-08T00:00:00,2024-12-08T00:00:00,4500000221
4900000755,2025,2025-03-19T00:00:00,2025-03-19T00:00:00,
4900000756,2025,2025-04-15T00:00:00,2025-04-15T00:00:00,
4900000757,2025,2025-05-06T00:00:00,2025-05-06T00:00:00,
4900000758,2025,2025-06-27T00:00:00,2025-06-27T00:00:00,4500000222
4900000759,2025,2025-11-14T00:00:00,2025-11-14T00:00:00,
4900000760,2026,2026-01-06T00:00:00,2026-01-06T00:00:00,
