Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500000348,ZDOM,2025-07-13T00:00:00,0001000034,Z100,Z02,ZAR
4500000349,WK,2025-12-29T00:00:00,0001000034,Z100,Z01,ZAR
4500000350,AN,2026-04-28T00:00:00,0001000034,Z100,Z02,ZAR
4500000351,AN,2025-11-04T00:00:00,0001000047,Z100,Z03,ZAR
4500000352,ZDOM,2026-06-05T00:00:00,0001000047,Z100,Z01,ZAR
4500000353,ZDOM,2024-09-13T00:00:00,0001000019,Z100,Z02,ZAR
4500000354,WK,2026-02-21T00:00:00,0001000019,Z100,Z02,ZAR
4500000355,ZDOM,2026-07-28T00:00:00,0001000019,Z100,Z02,ZAR
4500000356,WK,2026-09-07T00:00:00,0001000019,Z100,Z01,ZAR
4500000357,WK,2025-08-23T00:00:00,0001000042,Z100,Z01,ZAR
4500000358,AN,2025-09-21T00:00:00,0001000042,Z100,Z02,ZAR
4500000359,AN,2026-03-28T00:00:00,0001000042,Z100,Z02,ZAR
4500000360,AN,2025-12-05T00:00:00,0001000055,Z100,Z03,ZAR
4500000361,AN,2026-08-20T00:00:00,0001000055,Z100,Z01,ZAR
4500000362,AN,2024-09-29T00:00:00,0001000039,Z100,Z02,ZAR
4500000363,ZDOM,2024-10-14T00:00:00,0001000039,Z100,Z03,ZAR
4500000364,AN,2025-10-08T00:00:00,0001000039,Z100,Z02,ZAR
4500000365,WK,2025-12-04T00:00:00,0001000039,Z100,Z01,ZAR
4500000366,ZDOM,2026-06-14T00:00:00,0001000039,Z100,Z01,ZAR
4500000367,ZDOM,2026-08-02T00:00:00,0001000039,Z100,Z03,ZAR
4500000368,ZDOM,2026-08-10T00:00:00,0001000039,Z100,Z02,ZAR
4500000369,ZDOM,2024-10-12T00:00:00,0001000033,Z100,Z01,ZAR
4500000370,ZDOM,2024-12-10T00:00:00,0001000033,Z100,Z02,ZAR
4500000371,ZDOM,2024-12-14T00:00:00,0001000033,Z100,Z02,ZAR
4500000372,WK,2025-04-17T00:00:00,0001000033,Z100,Z01,ZAR
4500000373,AN,2025-09-20T00:00:00,0001000033,Z100,Z02,ZAR
4500000374,WK,2025-10-27T00:00:00,0001000033,Z100,Z03,ZAR
4500000375,AN,2026-02-06T00:00:00,0001000033,Z100,Z03,ZAR
4500000376,AN,2026-06-29T00:00:00,0001000033,Z100,Z02,ZAR
4500000377,AN,2024-09-09T00:00:00,0001000033,Z100,Z01,ZAR
4500000378,WK,2024-12-16T00:00:00,0001000033,Z100,Z02,ZAR
4500000379,WK,2025-04-04T00:00:00,0001000033,Z100,Z03,ZAR
4500000380,ZDOM,2025-06-24T00:00:00,0001000033,Z100,Z02,ZAR
4500000381,WK,2025-07-22T00:00:00,0001000033,Z100,Z02,ZAR
4500000382,AN,2025-10-18T00:00:00,0001000033,Z100,Z02,ZAR
4500000383,AN,2026-02-05T00:00:00,0001000033,Z100,Z02,ZAR
4500000384,WK,2026-05-18T00:00:00,0001000033,Z100,Z03,ZAR
4500000385,AN,2025-04-05T00:00:00,0001000014,Z100,Z03,ZAR
4500000386,WK,2025-08-02T00:00:00,0001000014,Z100,Z03,ZAR
4500000387,WK,2026-01-08T00:00:00,0001000014,Z100,Z03,ZAR
4500000388,AN,2026-04-12T00:00:00,0001000014,Z100,Z03,ZAR
4500000389,ZDOM,2026-09-07T00:00:00,0001000014,Z100,Z03,ZAR
4500000390,AN,2024-10-03T00:00:00,0001000033,Z100,Z01,ZAR
4500000391,AN,2025-04-20T00:00:00,0001000033,Z100,Z03,ZAR
4500000392,AN,2025-05-22T00:00:00,0001000033,Z100,Z01,ZAR
4500000393,ZDOM,2025-10-28T00:00:00,0001000033,Z100,Z03,ZAR
4500000394,ZDOM,2026-01-06T00:00:00,0001000033,Z100,Z03,ZAR
4500000395,WK,2026-08-22T00:00:00,0001000033,Z100,Z03,ZAR
4500000396,WK,2024-10-01T00:00:00,0001000002,Z100,Z01,ZAR
4500000397,AN,2025-04-27T00:00:00,0001000002,Z100,Z02,ZAR
4500000398,ZDOM,2026-01-01T00:00:00,0001000002,Z100,Z03,ZAR
4500000399,AN,2026-02-06T00:00:00,0001000002,Z100,Z03,ZAR
4500000400,ZDOM,2026-05-15T00:00:00,0001000002,Z100,Z03,ZAR
4500000401,AN,2025-02-13T00:00:00,0001000036,Z100,Z02,ZAR
4500000402,WK,2026-01-15T00:00:00,0001000036,Z100,Z02,ZAR
4500000403,AN,2026-08-20T00:00:00,0001000036,Z100,Z03,ZAR
4500000404,ZDOM,2024-09-13T00:00:00,0001000017,Z100,Z03,ZAR
4500000405,AN,2024-11-30T00:00:00,0001000017,Z100,Z01,ZAR
4500000406,ZDOM,2025-06-02T00:00:00,0001000017,Z100,Z03,ZAR
4500000407,WK,2025-07-25T00:00:00,0001000017,Z100,Z01,ZAR
4500000408,AN,2026-03-01T00:00:00,0001000017,Z100,Z01,ZAR
4500000409,AN,2026-06-20T00:00:00,0001000017,Z100,Z01,ZAR
4500000410,WK,2024-10-28T00:00:00,0001000017,Z100,Z02,ZAR
4500000411,AN,2025-04-20T00:00:00,0001000017,Z100,Z02,ZAR
4500000412,AN,2025-08-08T00:00:00,0001000017,Z100,Z01,ZAR
4500000413,ZDOM,2025-10-06T00:00:00,0001000017,Z100,Z01,ZAR
4500000414,WK,2025-10-24T00:00:00,0001000017,Z100,Z03,ZAR
4500000415,WK,2025-11-09T00:00:00,0001000017,Z100,Z03,ZAR
4500000416,AN,2026-06-01T00:00:00,0001000017,Z100,Z01,ZAR
4500000417,WK,2026-06-18T00:00:00,0001000017,Z100,Z01,ZAR
4500000418,WK,2025-03-29T00:00:00,0001000040,Z100,Z01,ZAR
4500000419,AN,2025-11-26T00:00:00,0001000040,Z100,Z01,ZAR
4500000420,ZDOM,2026-06-01T00:00:00,0001000040,Z100,Z02,ZAR
4500000421,AN,2024-12-03T00:00:00,0001000040,Z100,Z03,ZAR
4500000422,AN,2025-02-19T00:00:00,0001000040,Z100,Z02,ZAR
4500000423,AN,2025-06-12T00:00:00,0001000040,Z100,Z02,ZAR
4500000424,WK,2025-11-27T00:00:00,0001000040,Z100,Z03,ZAR
4500000425,WK,2025-12-18T00:00:00,0001000040,Z100,Z03,ZAR
4500000426,WK,2026-06-21T00:00:00,0001000040,Z100,Z03,ZAR
4500000427,ZDOM,2024-09-22T00:00:00,0001000040,Z100,Z03,ZAR
4500000428,ZDOM,2025-08-16T00:00:00,0001000040,Z100,Z01,ZAR
4500000429,ZDOM,2025-10-03T00:00:00,0001000040,Z100,Z03,ZAR
4500000430,AN,2026-06-10T00:00:00,0001000040,Z100,Z02,ZAR
4500000431,ZDOM,2024-09-13T00:00:00,0001000047,Z100,Z02,ZAR
4500000432,ZDOM,2025-01-31T00:00:00,0001000047,Z100,Z02,ZAR
4500000433,ZDOM,2025-02-22T00:00:00,0001000047,Z100,Z02,ZAR
4500000434,WK,2025-11-04T00:00:00,0001000047,Z100,Z02,ZAR
4500000435,ZDOM,2026-04-27T00:00:00,0001000047,Z100,Z03,ZAR
4500000436,ZDOM,2024-09-11T00:00:00,0001000025,Z100,Z03,ZAR
4500000437,WK,2025-01-06T00:00:00,0001000025,Z100,Z01,ZAR
4500000438,AN,2026-04-01T00:00:00,0001000025,Z100,Z02,ZAR
4500000439,ZDOM,2024-09-21T00:00:00,0001000019,Z100,Z02,ZAR
4500000440,ZDOM,2025-03-31T00:00:00,0001000019,Z100,Z01,ZAR
4500000441,WK,2025-09-24T00:00:00,0001000019,Z100,Z01,ZAR
4500000442,ZDOM,2026-04-08T00:00:00,0001000019,Z100,Z01,ZAR
4500000443,AN,2026-05-15T00:00:00,0001000019,Z100,Z02,ZAR
4500000444,ZDOM,2024-10-12T00:00:00,0001000012,Z100,Z03,ZAR
4500000445,WK,2024-11-19T00:00:00,0001000012,Z100,Z02,ZAR
4500000446,WK,2026-03-09T00:00:00,0001000012,Z100,Z01,ZAR
4500000447,AN,2024-09-19T00:00:00,0001000012,Z100,Z02,ZAR
4500000448,WK,2025-01-06T00:00:00,0001000012,Z100,Z03,ZAR
4500000449,ZDOM,2024-09-18T00:00:00,0001000017,Z100,Z02,ZAR
4500000450,AN,2025-02-17T00:00:00,0001000017,Z100,Z01,ZAR
4500000451,WK,2025-08-28T00:00:00,0001000017,Z100,Z03,ZAR
4500000452,AN,2026-02-04T00:00:00,0001000017,Z100,Z03,ZAR
4500000453,ZDOM,2026-08-15T00:00:00,0001000017,Z100,Z03,ZAR
4500000454,WK,2026-01-01T00:00:00,0001000054,Z100,Z01,ZAR
4500000455,WK,2026-01-09T00:00:00,0001000054,Z100,Z01,ZAR
4500000456,ZDOM,2026-06-25T00:00:00,0001000054,Z100,Z02,ZAR
4500000457,ZDOM,2026-07-19T00:00:00,0001000054,Z100,Z02,ZAR
4500000458,AN,2026-09-07T00:00:00,0001000054,Z100,Z02,ZAR
4500000459,WK,2024-12-10T00:00:00,0001000039,Z100,Z02,ZAR
4500000460,WK,2025-06-02T00:00:00,0001000039,Z100,Z02,ZAR
4500000461,WK,2025-06-15T00:00:00,0001000039,Z100,Z02,ZAR
4500000462,AN,2025-12-26T00:00:00,0001000039,Z100,Z03,ZAR
4500000463,ZDOM,2026-05-28T00:00:00,0001000039,Z100,Z03,ZAR
4500000464,AN,2024-12-09T00:00:00,0001000039,Z100,Z02,ZAR
4500000465,AN,2025-04-23T00:00:00,0001000039,Z100,Z03,ZAR
4500000466,ZDOM,2025-08-29T00:00:00,0001000039,Z100,Z02,ZAR
4500000467,AN,2025-12-14T00:00:00,0001000039,Z100,Z03,ZAR
4500000468,AN,2026-06-08T00:00:00,0001000039,Z100,Z01,ZAR
4500000469,WK,2024-11-26T00:00:00,0001000050,Z100,Z01,ZAR
4500000470,WK,2025-09-23T00:00:00,0001000050,Z100,Z01,ZAR
4500000471,ZDOM,2025-11-03T00:00:00,0001000050,Z100,Z02,ZAR
4500000472,ZDOM,2026-06-04T00:00:00,0001000050,Z100,Z03,ZAR
4500000473,ZDOM,2024-12-04T00:00:00,0001000042,Z100,Z02,ZAR
4500000474,ZDOM,2025-04-18T00:00:00,0001000042,Z100,Z03,ZAR
4500000475,AN,2025-08-21T00:00:00,0001000042,Z100,Z02,ZAR
4500000476,AN,2026-02-25T00:00:00,0001000042,Z100,Z02,ZAR
4500000477,ZDOM,2026-06-23T00:00:00,0001000042,Z100,Z01,ZAR
4500000478,ZDOM,2025-08-14T00:00:00,0001000059,Z100,Z01,ZAR
4500000479,WK,2026-04-17T00:00:00,0001000059,Z100,Z01,ZAR
4500000480,ZDOM,2024-10-30T00:00:00,0001000028,Z100,Z01,ZAR
4500000481,AN,2025-02-10T00:00:00,0001000028,Z100,Z02,ZAR
4500000482,ZDOM,2025-08-04T00:00:00,0001000028,Z100,Z02,ZAR
4500000483,ZDOM,2026-04-18T00:00:00,0001000028,Z100,Z02,ZAR
4500000484,AN,2024-11-30T00:00:00,0001000028,Z100,Z03,ZAR
4500000485,ZDOM,2024-12-17T00:00:00,0001000028,Z100,Z03,ZAR
4500000486,AN,2025-01-30T00:00:00,0001000028,Z100,Z01,ZAR
4500000487,WK,2025-08-04T00:00:00,0001000028,Z100,Z03,ZAR
4500000488,AN,2025-12-23T00:00:00,0001000028,Z100,Z03,ZAR
4500000489,WK,2026-02-14T00:00:00,0001000028,Z100,Z01,ZAR
4500000490,WK,2026-03-20T00:00:00,0001000028,Z100,Z01,ZAR
4500000491,WK,2024-09-16T00:00:00,0001000020,Z100,Z01,ZAR
4500000492,WK,2024-10-14T00:00:00,0001000020,Z100,Z03,ZAR
4500000493,WK,2026-05-01T00:00:00,0001000020,Z100,Z03,ZAR
4500000494,WK,2026-05-22T00:00:00,0001000020,Z100,Z03,ZAR
4500000495,AN,2024-12-06T00:00:00,0001000042,Z100,Z02,ZAR
4500000496,AN,2024-12-06T00:00:00,0001000042,Z100,Z03,ZAR
4500000497,ZDOM,2025-02-02T00:00:00,0001000042,Z100,Z02,ZAR
4500000498,ZDOM,2025-05-17T00:00:00,0001000042,Z100,Z01,ZAR
4500000499,ZDOM,2025-11-15T00:00:00,0001000042,Z100,Z03,ZAR
4500000500,AN,2026-03-04T00:00:00,0001000042,Z100,Z03,ZAR
4500000501,AN,2026-07-05T00:00:00,0001000042,Z100,Z01,ZAR
4500000502,ZDOM,2026-09-06T00:00:00,0001000042,Z100,Z03,ZAR
4500000503,ZDOM,2024-09-27T00:00:00,0001000042,Z100,Z02,ZAR
4500000504,AN,2024-11-05T00:00:00,0001000042,Z100,Z02,ZAR
4500000505,AN,2025-03-02T00:00:00,0001000042,Z100,Z02,ZAR
4500000506,WK,2025-08-23T00:00:00,0001000042,Z100,Z03,ZAR
4500000507,WK,2025-10-24T00:00:00,0001000042,Z100,Z03,ZAR
4500000508,AN,2026-02-20T00:00:00,0001000042,Z100,Z01,ZAR
4500000509,ZDOM,2026-03-15T00:00:00,0001000042,Z100,Z01,ZAR
4500000510,ZDOM,2026-05-26T00:00:00,0001000042,Z100,Z01,ZAR
4500000511,AN,2026-06-18T00:00:00,0001000042,Z100,Z03,ZAR
4500000512,AN,2024-09-26T00:00:00,0001000059,Z100,Z02,ZAR
4500000513,ZDOM,2025-02-18T00:00:00,0001000059,Z100,Z01,ZAR
4500000514,ZDOM,2026-02-27T00:00:00,0001000059,Z100,Z01,ZAR
4500000515,ZDOM,2026-07-18T00:00:00,0001000059,Z100,Z03,ZAR
4500000516,WK,2025-06-11T00:00:00,0001000015,Z100,Z01,ZAR
4500000517,WK,2025-07-21T00:00:00,0001000015,Z100,Z03,ZAR
4500000518,ZDOM,2025-09-10T00:00:00,0001000015,Z100,Z01,ZAR
4500000519,ZDOM,2026-02-11T00:00:00,0001000015,Z100,Z03,ZAR
4500000520,ZDOM,2026-04-06T00:00:00,0001000015,Z100,Z02,ZAR
4500000521,WK,2024-10-26T00:00:00,0001000015,Z100,Z01,ZAR
4500000522,ZDOM,2025-04-20T00:00:00,0001000015,Z100,Z02,ZAR
4500000523,AN,2026-01-14T00:00:00,0001000015,Z100,Z01,ZAR
4500000524,AN,2026-04-17T00:00:00,0001000015,Z100,Z01,ZAR
4500000525,WK,2026-06-02T00:00:00,0001000015,Z100,Z01,ZAR
4500000526,ZDOM,2024-12-24T00:00:00,0001000031,Z100,Z01,ZAR
4500000527,AN,2025-01-17T00:00:00,0001000031,Z100,Z03,ZAR
4500000528,WK,2025-05-14T00:00:00,0001000031,Z100,Z03,ZAR
4500000529,AN,2025-07-18T00:00:00,0001000031,Z100,Z02,ZAR
4500000530,AN,2024-10-08T00:00:00,0001000031,Z100,Z02,ZAR
4500000531,AN,2026-03-12T00:00:00,0001000031,Z100,Z01,ZAR
4500000532,WK,2024-09-20T00:00:00,0001000024,Z100,Z02,ZAR
4500000533,WK,2024-10-20T00:00:00,0001000024,Z100,Z02,ZAR
4500000534,ZDOM,2025-03-21T00:00:00,0001000024,Z100,Z03,ZAR
4500000535,ZDOM,2025-10-01T00:00:00,0001000024,Z100,Z03,ZAR
4500000536,ZDOM,2026-04-10T00:00:00,0001000024,Z100,Z02,ZAR
4500000537,AN,2024-09-19T00:00:00,0001000024,Z100,Z01,ZAR
4500000538,WK,2025-06-19T00:00:00,0001000024,Z100,Z03,ZAR
4500000539,ZDOM,2026-02-26T00:00:00,0001000024,Z100,Z03,ZAR
4500000540,AN,2025-04-01T00:00:00,0001000003,Z100,Z01,ZAR
4500000541,WK,2025-11-09T00:00:00,0001000003,Z100,Z02,ZAR
4500000542,ZDOM,2026-01-22T00:00:00,0001000003,Z100,Z03,ZAR
4500000543,AN,2026-03-04T00:00:00,0001000003,Z100,Z03,ZAR
4500000544,WK,2026-04-28T00:00:00,0001000003,Z100,Z03,ZAR
4500000545,WK,2026-09-01T00:00:00,0001000003,Z100,Z02,ZAR
4500000546,ZDOM,2024-09-13T00:00:00,0001000003,Z100,Z02,ZAR
4500000547,AN,2025-03-10T00:00:00,0001000003,Z100,Z02,ZAR
4500000548,AN,2025-05-11T00:00:00,0001000003,Z100,Z02,ZAR
4500000549,ZDOM,2025-10-27T00:00:00,0001000003,Z100,Z03,ZAR
4500000550,ZDOM,2026-01-06T00:00:00,0001000003,Z100,Z02,ZAR
4500000551,WK,2024-09-11T00:00:00,0001000014,Z100,Z02,ZAR
4500000552,AN,2025-03-06T00:00:00,0001000014,Z100,Z01,ZAR
4500000553,AN,2025-04-16T00:00:00,0001000014,Z100,Z01,ZAR
4500000554,AN,2026-01-19T00:00:00,0001000014,Z100,Z02,ZAR
4500000555,WK,2026-03-03T00:00:00,0001000014,Z100,Z01,ZAR
4500000556,AN,2026-03-11T00:00:00,0001000014,Z100,Z01,ZAR
4500000557,ZDOM,2026-05-02T00:00:00,0001000014,Z100,Z02,ZAR
4500000558,AN,2024-10-03T00:00:00,0001000028,Z100,Z03,ZAR
4500000559,AN,2025-11-02T00:00:00,0001000028,Z100,Z01,ZAR
4500000560,ZDOM,2025-11-06T00:00:00,0001000028,Z100,Z01,ZAR
4500000561,ZDOM,2025-12-31T00:00:00,0001000028,Z100,Z02,ZAR
4500000562,ZDOM,2026-05-26T00:00:00,0001000028,Z100,Z02,ZAR
4500000563,WK,2026-07-01T00:00:00,0001000028,Z100,Z01,ZAR
4500000564,AN,2026-07-30T00:00:00,0001000028,Z100,Z01,ZAR
4500000565,AN,2024-10-05T00:00:00,0001000028,Z100,Z02,ZAR
4500000566,WK,2025-10-03T00:00:00,0001000028,Z100,Z01,ZAR
4500000567,WK,2026-03-02T00:00:00,0001000028,Z100,Z01,ZAR
4500000568,ZDOM,2026-03-25T00:00:00,0001000028,Z100,Z02,ZAR
4500000569,ZDOM,2026-04-12T00:00:00,0001000028,Z100,Z03,ZAR
4500000570,WK,2024-09-11T00:00:00,0001000004,Z100,Z03,ZAR
4500000571,ZDOM,2025-11-28T00:00:00,0001000004,Z100,Z03,ZAR
4500000572,WK,2026-03-27T00:00:00,0001000004,Z100,Z01,ZAR
4500000573,WK,2026-04-25T00:00:00,0001000004,Z100,Z03,ZAR
4500000574,WK,2024-11-28T00:00:00,0001000036,Z100,Z01,ZAR
4500000575,WK,2025-04-06T00:00:00,0001000036,Z100,Z01,ZAR
4500000576,AN,2025-04-10T00:00:00,0001000036,Z100,Z01,ZAR
4500000577,WK,2025-05-06T00:00:00,0001000036,Z100,Z02,ZAR
4500000578,WK,2025-12-01T00:00:00,0001000036,Z100,Z03,ZAR
4500000579,ZDOM,2026-04-03T00:00:00,0001000036,Z100,Z03,ZAR
4500000580,WK,2025-11-02T00:00:00,0001000022,Z100,Z02,ZAR
4500000581,AN,2026-03-21T00:00:00,0001000022,Z100,Z03,ZAR
4500000582,ZDOM,2026-04-22T00:00:00,0001000022,Z100,Z01,ZAR
4500000583,AN,2024-09-21T00:00:00,0001000003,Z100,Z02,ZAR
4500000584,WK,2025-02-03T00:00:00,0001000003,Z100,Z03,ZAR
4500000585,WK,2025-07-27T00:00:00,0001000003,Z100,Z01,ZAR
4500000586,WK,2025-11-22T00:00:00,0001000003,Z100,Z02,ZAR
4500000587,WK,2026-04-25T00:00:00,0001000003,Z100,Z03,ZAR
4500000588,AN,2024-09-16T00:00:00,0001000010,Z100,Z01,ZAR
4500000589,WK,2025-05-31T00:00:00,0001000010,Z100,Z02,ZAR
4500000590,AN,2025-06-08T00:00:00,0001000010,Z100,Z02,ZAR
4500000591,WK,2026-01-14T00:00:00,0001000010,Z100,Z03,ZAR
4500000592,ZDOM,2026-05-26T00:00:00,0001000010,Z100,Z01,ZAR
4500000593,AN,2024-09-12T00:00:00,0001000047,Z100,Z03,ZAR
4500000594,WK,2025-03-10T00:00:00,0001000047,Z100,Z02,ZAR
4500000595,AN,2025-07-06T00:00:00,0001000047,Z100,Z02,ZAR
4500000596,AN,2026-04-21T00:00:00,0001000047,Z100,Z03,ZAR
4500000597,AN,2026-08-20T00:00:00,0001000047,Z100,Z03,ZAR
4500000598,AN,2024-09-07T00:00:00,0001000051,Z100,Z03,ZAR
4500000599,ZDOM,2025-03-08T00:00:00,0001000051,Z100,Z01,ZAR
4500000600,ZDOM,2025-07-06T00:00:00,0001000051,Z100,Z01,ZAR
4500000601,ZDOM,2026-05-13T00:00:00,0001000051,Z100,Z02,ZAR
4500000602,ZDOM,2026-06-16T00:00:00,0001000051,Z100,Z02,ZAR
4500000603,AN,2024-09-09T00:00:00,0001000030,Z100,Z03,ZAR
4500000604,AN,2024-10-20T00:00:00,0001000030,Z100,Z03,ZAR
4500000605,ZDOM,2025-03-12T00:00:00,0001000030,Z100,Z01,ZAR
4500000606,WK,2025-04-09T00:00:00,0001000030,Z100,Z02,ZAR
4500000607,WK,2025-09-20T00:00:00,0001000030,Z100,Z03,ZAR
4500000608,WK,2025-12-05T00:00:00,0001000030,Z100,Z01,ZAR
4500000609,ZDOM,2026-05-10T00:00:00,0001000030,Z100,Z03,ZAR
4500000610,WK,2026-07-06T00:00:00,0001000030,Z100,Z02,ZAR
4500000611,WK,2024-09-23T00:00:00,0001000029,Z100,Z01,ZAR
4500000612,AN,2025-03-06T00:00:00,0001000029,Z100,Z01,ZAR
4500000613,AN,2025-03-18T00:00:00,0001000029,Z100,Z02,ZAR
4500000614,WK,2026-03-24T00:00:00,0001000029,Z100,Z01,ZAR
4500000615,WK,2024-09-27T00:00:00,0001000049,Z100,Z01,ZAR
4500000616,WK,2024-10-30T00:00:00,0001000049,Z100,Z01,ZAR
4500000617,WK,2026-04-04T00:00:00,0001000049,Z100,Z02,ZAR
4500000618,ZDOM,2026-05-15T00:00:00,0001000049,Z100,Z02,ZAR
4500000619,WK,2024-09-05T00:00:00,0001000013,Z100,Z01,ZAR
4500000620,AN,2025-08-29T00:00:00,0001000013,Z100,Z03,ZAR
4500000621,WK,2025-11-04T00:00:00,0001000013,Z100,Z02,ZAR
4500000622,AN,2026-07-11T00:00:00,0001000013,Z100,Z02,ZAR
4500000623,AN,2026-07-10T00:00:00,0001000013,Z100,Z03,ZAR
4500000624,WK,2024-09-26T00:00:00,0001000013,Z100,Z01,ZAR
4500000625,ZDOM,2025-07-20T00:00:00,0001000013,Z100,Z03,ZAR
4500000626,ZDOM,2026-01-14T00:00:00,0001000013,Z100,Z01,ZAR
4500000627,WK,2026-06-15T00:00:00,0001000013,Z100,Z03,ZAR
4500000628,WK,2024-11-09T00:00:00,0001000051,Z100,Z01,ZAR
4500000629,AN,2026-02-08T00:00:00,0001000051,Z100,Z02,ZAR
4500000630,ZDOM,2024-09-03T00:00:00,0001000021,Z100,Z01,ZAR
4500000631,WK,2024-12-03T00:00:00,0001000021,Z100,Z02,ZAR
4500000632,WK,2025-05-27T00:00:00,0001000021,Z100,Z03,ZAR
4500000633,AN,2025-07-04T00:00:00,0001000021,Z100,Z02,ZAR
4500000634,AN,2026-07-07T00:00:00,0001000021,Z100,Z03,ZAR
4500000635,ZDOM,2026-09-07T00:00:00,0001000021,Z100,Z03,ZAR
4500000636,AN,2024-09-25T00:00:00,0001000040,Z100,Z02,ZAR
4500000637,ZDOM,2025-07-02T00:00:00,0001000040,Z100,Z01,ZAR
4500000638,WK,2026-01-30T00:00:00,0001000040,Z100,Z01,ZAR
4500000639,ZDOM,2026-09-04T00:00:00,0001000040,Z100,Z02,ZAR
4500000640,WK,2024-09-20T00:00:00,0001000034,Z100,Z01,ZAR
4500000641,WK,2025-02-14T00:00:00,0001000034,Z100,Z03,ZAR
4500000642,ZDOM,2024-09-22T00:00:00,0001000034,Z100,Z01,ZAR
4500000643,ZDOM,2026-04-12T00:00:00,0001000034,Z100,Z01,ZAR
4500000644,WK,2025-03-09T00:00:00,0001000057,Z100,Z02,ZAR
4500000645,AN,2025-05-24T00:00:00,0001000057,Z100,Z02,ZAR
4500000646,AN,2025-10-14T00:00:00,0001000057,Z100,Z01,ZAR
4500000647,WK,2026-06-26T00:00:00,0001000057,Z100,Z02,ZAR
4500000648,ZDOM,2024-12-13T00:00:00,0001000019,Z100,Z02,ZAR
4500000649,ZDOM,2025-03-25T00:00:00,0001000019,Z100,Z01,ZAR
4500000650,AN,2025-04-02T00:00:00,0001000019,Z100,Z03,ZAR
4500000651,WK,2025-06-06T00:00:00,0001000019,Z100,Z01,ZAR
4500000652,WK,2025-06-08T00:00:00,0001000019,Z100,Z02,ZAR
4500000653,ZDOM,2025-10-24T00:00:00,0001000019,Z100,Z02,ZAR
4500000654,ZDOM,2026-02-13T00:00:00,0001000019,Z100,Z02,ZAR
4500000655,WK,2026-06-17T00:00:00,0001000019,Z100,Z03,ZAR
4500000656,WK,2025-08-23T00:00:00,0001000050,Z100,Z02,ZAR
4500000657,WK,2026-04-23T00:00:00,0001000050,Z100,Z02,ZAR
4500000658,ZDOM,2026-07-10T00:00:00,0001000050,Z100,Z03,ZAR
4500000659,ZDOM,2024-09-19T00:00:00,0001000040,Z100,Z02,ZAR
4500000660,ZDOM,2024-10-15T00:00:00,0001000040,Z100,Z03,ZAR
4500000661,AN,2025-09-30T00:00:00,0001000040,Z100,Z03,ZAR
4500000662,ZDOM,2025-10-31T00:00:00,0001000040,Z100,Z01,ZAR
4500000663,ZDOM,2026-01-13T00:00:00,0001000040,Z100,Z02,ZAR
4500000664,AN,2026-07-17T00:00:00,0001000040,Z100,Z03,ZAR
4500000665,ZDOM,2024-09-16T00:00:00,0001000040,Z100,Z01,ZAR
4500000666,WK,2025-06-21T00:00:00,0001000040,Z100,Z01,ZAR
4500000667,ZDOM,2025-11-11T00:00:00,0001000040,Z100,Z03,ZAR
4500000668,WK,2026-07-18T00:00:00,0001000040,Z100,Z02,ZAR
4500000669,AN,2024-10-06T00:00:00,0001000054,Z100,Z01,ZAR
4500000670,AN,2024-10-12T00:00:00,0001000054,Z100,Z02,ZAR
4500000671,AN,2025-01-02T00:00:00,0001000054,Z100,Z01,ZAR
4500000672,AN,2025-02-03T00:00:00,0001000054,Z100,Z01,ZAR
4500000673,AN,2025-02-09T00:00:00,0001000054,Z100,Z01,ZAR
4500000674,WK,2025-05-15T00:00:00,0001000054,Z100,Z02,ZAR
4500000675,WK,2025-06-12T00:00:00,0001000054,Z100,Z02,ZAR
4500000676,ZDOM,2025-11-19T00:00:00,0001000054,Z100,Z03,ZAR
4500000677,ZDOM,2025-12-10T00:00:00,0001000054,Z100,Z02,ZAR
4500000678,ZDOM,2026-04-01T00:00:00,0001000054,Z100,Z02,ZAR
4500000679,AN,2026-05-02T00:00:00,0001000054,Z100,Z01,ZAR
4500000680,AN,2026-06-28T00:00:00,0001000054,Z100,Z01,ZAR
4500000681,ZDOM,2024-10-15T00:00:00,0001000019,Z100,Z02,ZAR
4500000682,WK,2024-12-01T00:00:00,0001000019,Z100,Z01,ZAR
4500000683,WK,2025-02-22T00:00:00,0001000019,Z100,Z02,ZAR
4500000684,WK,2025-03-19T00:00:00,0001000019,Z100,Z03,ZAR
4500000685,AN,2025-06-22T00:00:00,0001000019,Z100,Z03,ZAR
4500000686,WK,2025-09-27T00:00:00,0001000019,Z100,Z03,ZAR
4500000687,WK,2026-01-22T00:00:00,0001000019,Z100,Z01,ZAR
4500000688,WK,2026-02-11T00:00:00,0001000019,Z100,Z01,ZAR
4500000689,ZDOM,2026-08-04T00:00:00,0001000019,Z100,Z01,ZAR
4500000690,ZDOM,2024-09-17T00:00:00,0001000005,Z100,Z03,ZAR
4500000691,AN,2025-02-16T00:00:00,0001000005,Z100,Z02,ZAR
4500000692,AN,2025-08-25T00:00:00,0001000005,Z100,Z01,ZAR
4500000693,WK,2025-10-07T00:00:00,0001000005,Z100,Z03,ZAR
4500000694,ZDOM,2026-01-14T00:00:00,0001000005,Z100,Z01,ZAR
4500000695,ZDOM,2026-07-17T00:00:00,0001000005,Z100,Z03,ZAR
4500000696,AN,2026-08-05T00:00:00,0001000005,Z100,Z01,ZAR
