Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000648,0001,false,false,000000000030000261,2000,SP02,2025-11-16T00:00:00,3.000,EA,0.000,0.00,2000008410,00010,428261535,261,,,VZIREQ02,SESS-000624
1000000649,0001,false,false,000000000030000261,2000,SP02,2026-03-05T00:00:00,2.000,EA,0.000,0.00,2000008411,00010,422411151,261,,,VZIREQ03,SESS-000625
1000000650,0001,false,false,000000000030000262,2000,SP02,2026-03-29T00:00:00,3.000,EA,0.000,0.00,2000008412,00010,429922365,261,,,VZIREQ02,SESS-000626
1000000651,0001,false,true,000000000030000262,2000,SP02,2026-08-21T00:00:00,3.000,EA,3.000,50024.64,2000008413,00010,422001169,261,,,VZIREQ04,SESS-000627
1000000652,0001,false,true,000000000030000263,4000,SP04,2026-06-02T00:00:00,2.000,EA,2.000,250345.32,2000008414,00010,446834322,261,,,VZIREQ05,
1000000653,0001,false,true,000000000030000264,4000,SP04,2026-07-10T00:00:00,1.000,EA,1.000,616119.91,2000008415,00010,441192479,261,,,VZIREQ01,SESS-000628
1000000654,0001,false,false,000000000030000264,4000,SP04,2026-06-28T00:00:00,1.000,EA,0.000,0.00,2000008416,00010,449670551,261,,,VZIREQ01,SESS-000629
1000000655,0001,false,true,000000000030000264,4000,SP04,2026-06-15T00:00:00,2.000,EA,2.000,1232239.82,2000008417,00010,445796527,261,,,VZIREQ03,SESS-000630
1000000656,0001,false,true,000000000030000265,4000,SP04,2026-05-17T00:00:00,3.000,EA,1.000,181609.78,2000008418,00010,445875393,261,,,VZIREQ05,SESS-000631
1000000657,0001,false,false,000000000030000265,4000,SP04,2025-12-13T00:00:00,3.000,EA,0.000,0.00,2000008419,00010,446772001,261,,,VZIREQ03,SESS-000632
1000000658,0001,false,true,000000000030000266,1000,SP01,2025-10-07T00:00:00,1.000,EA,1.000,708645.18,2000008420,00010,418678677,261,,,VZIREQ01,
1000000659,0001,false,true,000000000030000267,4000,SP04,2026-02-06T00:00:00,1.000,EA,1.000,564245.92,2000008421,00010,445325641,261,,,VZIREQ05,SESS-000633
1000000660,0001,false,true,000000000030000267,4000,SP04,2025-09-28T00:00:00,4.000,EA,4.000,2256983.68,2000008422,00010,448135782,261,,,VZIREQ05,SESS-000634
1000000661,0001,false,false,000000000030000268,3000,SP03,2025-09-16T00:00:00,1.000,EA,0.000,0.00,2000008423,00010,437107404,261,,,VZIREQ04,SESS-000635
1000000662,0001,false,true,000000000030000268,3000,SP03,2026-01-25T00:00:00,2.000,EA,2.000,234553.98,2000008424,00010,439590779,261,,,VZIREQ03,SESS-000636
1000000663,0001,false,false,000000000030000268,3000,SP03,2025-10-05T00:00:00,2.000,EA,0.000,0.00,2000008425,00010,432547789,261,,,VZIREQ02,SESS-000637
1000000664,0001,false,false,000000000030000268,1000,SP01,2026-05-13T00:00:00,1.000,EA,0.000,0.00,2000008426,00010,419902113,261,,,VZIREQ03,SESS-000638
1000000665,0001,false,true,000000000030000268,1000,SP01,2025-10-25T00:00:00,2.000,EA,2.000,234553.98,2000008427,00010,417964196,261,,,VZIREQ03,SESS-000639
1000000666,0001,false,true,000000000030000269,3000,SP03,2026-06-25T00:00:00,3.000,EA,3.000,104113.32,2000008428,00010,434874495,261,,,VZIREQ01,SESS-000640
1000000667,0001,false,false,000000000030000269,3000,SP03,2025-11-30T00:00:00,1.000,EA,0.000,0.00,2000008429,00010,436584251,261,,,VZIREQ01,SESS-000641
1000000668,0001,false,true,000000000030000270,4000,SP04,2025-12-26T00:00:00,2.000,EA,1.000,148375.46,2000008430,00010,442646093,261,,,VZIREQ03,SESS-000642
1000000669,0001,false,true,000000000030000270,4000,SP04,2025-07-22T00:00:00,3.000,EA,3.000,445126.38,2000008431,00010,449725736,261,,,VZIREQ04,SESS-000643
1000000670,0001,false,true,000000000030000271,4000,SP04,2026-01-28T00:00:00,4.000,EA,4.000,153958.08,2000008432,00010,445794183,261,,,VZIREQ01,SESS-000644
1000000671,0001,false,true,000000000030000272,1000,SP01,2025-12-21T00:00:00,3.000,EA,2.000,1184197.28,2000008433,00010,417870119,261,,,VZIREQ03,SESS-000645
1000000672,0001,false,false,000000000030000272,1000,SP01,2026-04-22T00:00:00,2.000,EA,0.000,0.00,2000008434,00010,413937548,261,,,VZIREQ03,SESS-000646
1000000673,0001,false,false,000000000030000273,4000,SP04,2026-04-06T00:00:00,4.000,EA,0.000,0.00,2000008435,00010,442946601,261,,,VZIREQ05,SESS-000647
1000000674,0001,false,false,000000000030000274,1000,SP01,2026-04-23T00:00:00,1.000,EA,1.000,12419.30,2000008436,00010,414867698,261,,,VZIREQ05,SESS-000648
1000000675,0001,false,true,000000000030000274,1000,SP01,2026-07-31T00:00:00,4.000,EA,4.000,49677.20,2000008437,00010,415459206,261,,,VZIREQ02,SESS-000649
1000000676,0001,false,false,000000000030000275,1000,SP01,2025-12-14T00:00:00,3.000,EA,0.000,0.00,2000008438,00010,417784060,261,,,VZIREQ01,SESS-000650
1000000677,0001,false,true,000000000030000276,4000,SP04,2025-09-15T00:00:00,1.000,EA,1.000,191000.76,2000008439,00010,446888526,261,,,VZIREQ03,SESS-000651
1000000678,0001,false,false,000000000030000277,4000,SP04,2025-11-22T00:00:00,3.000,EA,0.000,0.00,2000008440,00010,443358484,261,,,VZIREQ05,SESS-000652
1000000679,0001,false,true,000000000030000277,3000,SP03,2025-12-29T00:00:00,3.000,EA,3.000,1298566.11,2000008441,00010,434231871,261,,,VZIREQ04,SESS-000653
1000000680,0001,false,true,000000000030000277,3000,SP03,2025-12-25T00:00:00,3.000,EA,3.000,1298566.11,2000008442,00010,434694361,261,,,VZIREQ04,
1000000681,0001,false,true,000000000030000278,3000,SP03,2025-10-26T00:00:00,4.000,EA,4.000,312508.64,2000008443,00010,434949230,261,,,VZIREQ02,SESS-000654
1000000682,0001,false,false,000000000030000279,2000,SP02,2026-08-31T00:00:00,2.000,EA,1.000,14937.72,2000008444,00010,421704186,261,,,VZIREQ03,SESS-000655
1000000683,0001,false,false,000000000030000280,2000,SP02,2026-05-25T00:00:00,3.000,EA,0.000,0.00,2000008445,00010,424719842,261,,,VZIREQ03,SESS-000656
1000000684,0001,false,false,000000000030000280,2000,SP02,2026-06-13T00:00:00,2.000,EA,0.000,0.00,2000008446,00010,428891166,261,,,VZIREQ04,SESS-000657
1000000685,0001,false,false,000000000030000281,3000,SP03,2026-02-23T00:00:00,1.000,EA,0.000,0.00,2000008447,00010,438333463,261,,,VZIREQ05,SESS-000658
1000000686,0001,false,true,000000000030000282,1000,SP01,2025-08-01T00:00:00,2.000,EA,2.000,345846.96,2000008448,00010,411916925,261,,,VZIREQ05,SESS-000659
1000000687,0001,false,false,000000000030000282,1000,SP01,2025-08-26T00:00:00,1.000,EA,0.000,0.00,2000008449,00010,418560250,261,,,VZIREQ04,SESS-000660
1000000688,0001,false,false,000000000030000282,1000,SP01,2026-01-04T00:00:00,2.000,EA,0.000,0.00,2000008450,00010,412169719,261,,,VZIREQ04,SESS-000661
1000000689,0001,false,true,000000000030000283,3000,SP03,2025-11-29T00:00:00,2.000,EA,1.000,101521.18,2000008451,00010,434245145,261,,,VZIREQ01,SESS-000662
1000000690,0001,false,true,000000000030000283,3000,SP03,2025-10-05T00:00:00,2.000,EA,2.000,203042.36,2000008452,00010,435347798,261,,,VZIREQ05,SESS-000663
1000000691,0001,false,true,000000000030000283,3000,SP03,2025-12-02T00:00:00,4.000,EA,4.000,406084.72,2000008453,00010,434359870,261,,,VZIREQ01,SESS-000664
1000000692,0001,false,false,000000000030000283,1000,SP01,2025-08-08T00:00:00,2.000,EA,0.000,0.00,2000008454,00010,411111956,261,,,VZIREQ02,SESS-000665
1000000693,0001,false,true,000000000030000283,1000,SP01,2025-07-08T00:00:00,4.000,EA,3.000,304563.54,2000008455,00010,411148231,261,,,VZIREQ03,SESS-000666
1000000694,0001,false,true,000000000030000283,1000,SP01,2025-08-14T00:00:00,2.000,EA,2.000,203042.36,2000008456,00010,415329934,261,,,VZIREQ04,
1000000695,0001,false,true,000000000030000284,3000,SP03,2026-03-18T00:00:00,1.000,EA,1.000,164955.72,2000008457,00010,434537216,261,,,VZIREQ03,SESS-000667
1000000696,0001,false,true,000000000030000284,2000,SP02,2026-08-03T00:00:00,3.000,EA,2.000,329911.44,2000008458,00010,421531739,261,,,VZIREQ03,SESS-000668
1000000697,0001,false,true,000000000030000284,2000,SP02,2026-01-31T00:00:00,2.000,EA,2.000,329911.44,2000008459,00010,426684917,261,,,VZIREQ03,SESS-000669
1000000698,0001,false,false,000000000030000284,2000,SP02,2026-03-06T00:00:00,3.000,EA,0.000,0.00,2000008460,00010,429587134,261,,,VZIREQ04,SESS-000670
1000000699,0001,false,false,000000000030000285,4000,SP04,2026-01-28T00:00:00,3.000,EA,0.000,0.00,2000008461,00010,448971968,261,,,VZIREQ02,SESS-000671
1000000700,0001,false,true,000000000030000286,1000,SP01,2026-06-05T00:00:00,1.000,EA,1.000,53555.00,2000008462,00010,411928869,261,,,VZIREQ03,SESS-000672
1000000701,0001,false,true,000000000030000286,1000,SP01,2026-01-05T00:00:00,3.000,EA,3.000,160665.00,2000008463,00010,417374452,261,,,VZIREQ03,
1000000702,0001,false,false,000000000030000286,1000,SP01,2026-03-28T00:00:00,4.000,EA,0.000,0.00,2000008464,00010,412755941,261,,,VZIREQ03,SESS-000673
1000000703,0001,false,true,000000000030000286,4000,SP04,2026-08-20T00:00:00,1.000,EA,1.000,53555.00,2000008465,00010,446018998,261,,,VZIREQ02,SESS-000674
1000000704,0001,false,true,000000000030000286,4000,SP04,2025-12-27T00:00:00,4.000,EA,4.000,214220.00,2000008466,00010,441010373,261,,,VZIREQ05,SESS-000675
1000000705,0001,false,true,000000000030000286,4000,SP04,2026-03-21T00:00:00,1.000,EA,1.000,53555.00,2000008467,00010,445234128,261,,,VZIREQ04,SESS-000676
1000000706,0001,false,true,000000000030000287,4000,SP04,2025-12-03T00:00:00,4.000,EA,4.000,1282607.68,2000008468,00010,447930143,261,,,VZIREQ05,SESS-000677
1000000707,0001,false,false,000000000030000287,4000,SP04,2025-10-26T00:00:00,3.000,EA,0.000,0.00,2000008469,00010,445494937,261,,,VZIREQ01,SESS-000678
1000000708,0001,false,true,000000000030000288,2000,SP02,2025-12-24T00:00:00,2.000,EA,2.000,337028.50,2000008470,00010,429938341,261,,,VZIREQ02,SESS-000679
1000000709,0001,false,true,000000000030000288,3000,SP03,2026-01-31T00:00:00,1.000,EA,1.000,168514.25,2000008471,00010,437809092,261,,,VZIREQ05,SESS-000680
1000000710,0001,false,false,000000000030000289,4000,SP04,2026-03-08T00:00:00,2.000,EA,0.000,0.00,2000008472,00010,447029232,261,,,VZIREQ01,SESS-000681
1000000711,0001,false,true,000000000030000290,4000,SP04,2026-01-10T00:00:00,4.000,EA,4.000,376267.00,2000008473,00010,441140204,261,,,VZIREQ03,SESS-000682
1000000712,0001,false,false,000000000030000290,4000,SP04,2025-12-16T00:00:00,4.000,EA,0.000,0.00,2000008474,00010,449451681,261,,,VZIREQ03,SESS-000683
1000000713,0001,false,false,000000000030000291,4000,SP04,2026-02-07T00:00:00,4.000,EA,0.000,0.00,2000008475,00010,448326502,261,,,VZIREQ05,SESS-000684
1000000714,0001,false,true,000000000030000291,1000,SP01,2026-01-12T00:00:00,4.000,EA,2.000,188789.86,2000008476,00010,418738494,261,,,VZIREQ03,SESS-000685
1000000715,0001,false,true,000000000030000291,1000,SP01,2026-07-05T00:00:00,4.000,EA,4.000,377579.72,2000008477,00010,412246042,261,,,VZIREQ05,SESS-000686
1000000716,0001,false,false,000000000030000291,1000,SP01,2025-12-09T00:00:00,3.000,EA,2.000,188789.86,2000008478,00010,418591453,261,,,VZIREQ01,SESS-000687
1000000717,0001,false,true,000000000030000292,3000,SP03,2026-07-14T00:00:00,2.000,EA,1.000,52037.17,2000008479,00010,437489237,261,,,VZIREQ05,SESS-000688
1000000718,0001,false,true,000000000030000292,3000,SP03,2026-05-20T00:00:00,2.000,EA,2.000,104074.34,2000008480,00010,431289856,261,,,VZIREQ04,SESS-000689
1000000719,0001,false,true,000000000030000293,2000,SP02,2026-04-15T00:00:00,1.000,EA,1.000,132887.69,2000008481,00010,422788636,261,,,VZIREQ03,
1000000720,0001,false,true,000000000030000293,2000,SP02,2026-03-05T00:00:00,1.000,EA,1.000,132887.69,2000008482,00010,428579287,261,,,VZIREQ03,SESS-000690
1000000721,0001,false,true,000000000030000293,2000,SP02,2026-05-14T00:00:00,2.000,EA,2.000,265775.38,2000008483,00010,424758645,261,,,VZIREQ02,
1000000722,0001,false,true,000000000030000293,3000,SP03,2025-11-05T00:00:00,4.000,EA,4.000,531550.76,2000008484,00010,438171048,261,,,VZIREQ04,SESS-000691
1000000723,0001,false,true,000000000030000293,3000,SP03,2026-07-27T00:00:00,3.000,EA,3.000,398663.07,2000008485,00010,434105665,261,,,VZIREQ05,SESS-000692
1000000724,0001,false,false,000000000030000293,3000,SP03,2025-12-02T00:00:00,2.000,EA,1.000,132887.69,2000008486,00010,434034119,261,,,VZIREQ04,SESS-000693
1000000725,0001,false,false,000000000030000294,2000,SP02,2025-12-07T00:00:00,4.000,EA,0.000,0.00,2000008487,00010,428597847,261,,,VZIREQ01,SESS-000694
1000000726,0001,false,false,000000000030000294,2000,SP02,2026-02-03T00:00:00,3.000,EA,0.000,0.00,2000008488,00010,427655008,261,,,VZIREQ05,SESS-000695
1000000727,0001,false,false,000000000030000294,2000,SP02,2026-01-13T00:00:00,1.000,EA,0.000,0.00,2000008489,00010,421749489,261,,,VZIREQ04,SESS-000696
1000000728,0001,false,true,000000000030000294,1000,SP01,2026-01-22T00:00:00,1.000,EA,1.000,179106.87,2000008490,00010,411740650,261,,,VZIREQ02,
1000000729,0001,false,false,000000000030000294,1000,SP01,2026-03-15T00:00:00,2.000,EA,0.000,0.00,2000008491,00010,412173823,261,,,VZIREQ02,SESS-000697
1000000730,0001,false,false,000000000030000295,3000,SP03,2026-01-16T00:00:00,2.000,EA,0.000,0.00,2000008492,00010,437560143,261,,,VZIREQ02,SESS-000698
1000000731,0001,false,false,000000000030000295,3000,SP03,2026-01-18T00:00:00,4.000,EA,0.000,0.00,2000008493,00010,437928008,261,,,VZIREQ03,SESS-000699
1000000732,0001,false,true,000000000030000296,3000,SP03,2026-06-08T00:00:00,2.000,EA,2.000,97250.96,2000008494,00010,431850789,261,,,VZIREQ04,SESS-000700
1000000733,0001,false,true,000000000030000296,3000,SP03,2026-04-01T00:00:00,4.000,EA,2.000,97250.96,2000008495,00010,431081219,261,,,VZIREQ02,SESS-000701
1000000734,0001,false,false,000000000030000297,3000,SP03,2025-12-12T00:00:00,3.000,EA,0.000,0.00,2000008496,00010,438062887,261,,,VZIREQ03,SESS-000702
1000000735,0001,false,false,000000000030000297,3000,SP03,2026-02-08T00:00:00,1.000,EA,0.000,0.00,2000008497,00010,437148700,261,,,VZIREQ04,SESS-000703
1000000736,0001,false,true,000000000030000298,1000,SP01,2026-03-18T00:00:00,1.000,EA,1.000,272566.42,2000008498,00010,413146875,261,,,VZIREQ02,SESS-000704
1000000737,0001,false,false,000000000030000299,2000,SP02,2026-05-12T00:00:00,4.000,EA,0.000,0.00,2000008499,00010,426947644,261,,,VZIREQ03,SESS-000705
1000000738,0001,false,true,000000000030000299,2000,SP02,2025-11-28T00:00:00,1.000,EA,1.000,122572.81,2000008500,00010,428424205,261,,,VZIREQ05,SESS-000706
1000000739,0001,false,false,000000000030000299,2000,SP02,2026-01-22T00:00:00,1.000,EA,0.000,0.00,2000008501,00010,427972201,261,,,VZIREQ01,SESS-000707
1000000740,0001,false,false,000000000030000300,3000,SP03,2026-01-10T00:00:00,4.000,EA,0.000,0.00,2000008502,00010,431093128,261,,,VZIREQ02,SESS-000708
1000000741,0001,false,false,000000000030000300,3000,SP03,2026-03-17T00:00:00,2.000,EA,0.000,0.00,2000008503,00010,434677134,261,,,VZIREQ01,SESS-000709
1000000742,0001,false,true,000000000030000301,2000,SP02,2026-03-28T00:00:00,3.000,EA,3.000,139432.80,2000008504,00010,429491761,261,,,VZIREQ02,SESS-000710
1000000743,0001,false,true,000000000030000301,4000,SP04,2026-01-29T00:00:00,2.000,EA,1.000,46477.60,2000008505,00010,448668926,261,,,VZIREQ05,SESS-000711
1000000744,0001,false,false,000000000030000301,4000,SP04,2025-10-25T00:00:00,1.000,EA,0.000,0.00,2000008506,00010,442584032,261,,,VZIREQ05,SESS-000712
1000000745,0001,false,true,000000000030000302,1000,SP01,2026-01-19T00:00:00,4.000,EA,4.000,625342.48,2000008507,00010,415013434,261,,,VZIREQ04,
1000000746,0001,false,true,000000000030000302,1000,SP01,2026-03-11T00:00:00,4.000,EA,4.000,625342.48,2000008508,00010,415119024,261,,,VZIREQ04,SESS-000713
1000000747,0001,false,false,000000000030000302,1000,SP01,2026-01-15T00:00:00,3.000,EA,0.000,0.00,2000008509,00010,414240632,261,,,VZIREQ01,SESS-000714
1000000748,0001,false,true,000000000030000303,4000,SP04,2025-12-18T00:00:00,4.000,EA,3.000,288751.20,2000008510,00010,445298358,261,,,VZIREQ02,SESS-000715
1000000749,0001,false,true,000000000030000303,4000,SP04,2025-12-12T00:00:00,3.000,EA,3.000,288751.20,2000008511,00010,447447772,261,,,VZIREQ02,SESS-000716
1000000750,0001,false,false,000000000030000303,4000,SP04,2026-03-27T00:00:00,1.000,EA,1.000,96250.40,2000008512,00010,445417603,261,,,VZIREQ01,SESS-000717
1000000751,0001,false,false,000000000030000304,2000,SP02,2026-06-06T00:00:00,2.000,EA,0.000,0.00,2000008513,00010,423128004,261,,,VZIREQ05,SESS-000718
1000000752,0001,false,false,000000000030000304,2000,SP02,2026-04-20T00:00:00,4.000,EA,0.000,0.00,2000008514,00010,421159190,261,,,VZIREQ02,SESS-000719
1000000753,0001,false,false,000000000030000305,3000,SP03,2026-08-03T00:00:00,1.000,EA,0.000,0.00,2000008515,00010,434563575,261,,,VZIREQ05,SESS-000720
1000000754,0001,false,false,000000000030000305,3000,SP03,2025-11-22T00:00:00,1.000,EA,0.000,0.00,2000008516,00010,438064545,261,,,VZIREQ05,SESS-000721
1000000755,0001,false,false,000000000030000306,2000,SP02,2026-02-10T00:00:00,1.000,EA,0.000,0.00,2000008517,00010,425983550,261,,,VZIREQ04,SESS-000722
1000000756,0001,false,true,000000000030000306,2000,SP02,2026-07-20T00:00:00,3.000,EA,3.000,69441.63,2000008518,00010,421353652,261,,,VZIREQ05,
1000000757,0001,false,false,000000000030000307,2000,SP02,2026-05-19T00:00:00,4.000,EA,2.000,263967.12,2000008519,00010,426849117,261,,,VZIREQ04,SESS-000723
1000000758,0001,false,true,000000000030000307,2000,SP02,2025-11-21T00:00:00,1.000,EA,1.000,131983.56,2000008520,00010,421781281,261,,,VZIREQ01,SESS-000724
1000000759,0001,false,false,000000000030000308,1000,SP01,2026-02-08T00:00:00,4.000,EA,0.000,0.00,2000008521,00010,411516479,261,,,VZIREQ02,SESS-000725
1000000760,0001,false,true,000000000030000308,1000,SP01,2026-01-08T00:00:00,2.000,EA,2.000,174730.36,2000008522,00010,413515656,261,,,VZIREQ04,SESS-000726
1000000761,0001,false,false,000000000030000308,3000,SP03,2026-04-02T00:00:00,1.000,EA,1.000,87365.18,2000008523,00010,437773069,261,,,VZIREQ04,SESS-000727
1000000762,0001,false,true,000000000030000308,3000,SP03,2026-04-21T00:00:00,1.000,EA,1.000,87365.18,2000008524,00010,431901648,261,,,VZIREQ05,SESS-000728
1000000763,0001,false,true,000000000030000309,2000,SP02,2026-01-08T00:00:00,3.000,EA,2.000,95966.34,2000008525,00010,421151863,261,,,VZIREQ02,SESS-000729
1000000764,0001,false,true,000000000030000310,3000,SP03,2026-03-04T00:00:00,4.000,EA,4.000,537629.00,2000008526,00010,434591757,261,,,VZIREQ03,SESS-000730
1000000765,0001,false,false,000000000030000310,3000,SP03,2025-11-14T00:00:00,2.000,EA,0.000,0.00,2000008527,00010,436625348,261,,,VZIREQ03,SESS-000731
1000000766,0001,false,false,000000000030000310,3000,SP03,2025-12-18T00:00:00,3.000,EA,0.000,0.00,2000008528,00010,439811265,261,,,VZIREQ04,SESS-000732
1000000767,0001,false,true,000000000030000311,4000,SP04,2025-10-22T00:00:00,2.000,EA,1.000,690776.69,2000008529,00010,447425967,261,,,VZIREQ04,SESS-000733
1000000768,0001,false,true,000000000030000311,4000,SP04,2025-11-14T00:00:00,2.000,EA,2.000,1381553.38,2000008530,00010,449907919,261,,,VZIREQ05,SESS-000734
1000000769,0001,false,true,000000000030000312,2000,SP02,2025-11-24T00:00:00,1.000,EA,1.000,225903.88,2000008531,00010,427057610,261,,,VZIREQ01,SESS-000735
1000000770,0001,false,false,000000000030000312,2000,SP02,2026-03-23T00:00:00,4.000,EA,0.000,0.00,2000008532,00010,421328853,261,,,VZIREQ03,SESS-000736
1000000771,0001,false,true,000000000030000312,3000,SP03,2026-02-22T00:00:00,2.000,EA,2.000,451807.76,2000008533,00010,432670182,261,,,VZIREQ01,SESS-000737
1000000772,0001,false,true,000000000030000312,3000,SP03,2026-06-08T00:00:00,1.000,EA,1.000,225903.88,2000008534,00010,434960563,261,,,VZIREQ03,
1000000773,0001,false,false,000000000030000312,3000,SP03,2026-01-16T00:00:00,3.000,EA,0.000,0.00,2000008535,00010,439610960,261,,,VZIREQ03,SESS-000738
1000000774,0001,false,false,000000000030000313,1000,SP01,2026-05-03T00:00:00,4.000,EA,0.000,0.00,2000008536,00010,415770324,261,,,VZIREQ04,SESS-000739
1000000775,0001,false,false,000000000030000313,1000,SP01,2025-10-18T00:00:00,1.000,EA,0.000,0.00,2000008537,00010,415724173,261,,,VZIREQ03,SESS-000740
1000000776,0001,false,false,000000000030000314,4000,SP04,2026-04-25T00:00:00,3.000,EA,2.000,332348.22,2000008538,00010,443025871,261,,,VZIREQ02,SESS-000741
1000000777,0001,false,false,000000000030000315,2000,SP02,2026-03-15T00:00:00,4.000,EA,0.000,0.00,2000008539,00010,425041585,261,,,VZIREQ04,SESS-000742
1000000778,0001,false,false,000000000080000000,3000,SP03,2026-07-03T00:00:00,1.000,EA,0.000,0.00,,,431111114,541,,,VZIREQ01,SESS-000743
1000000779,0001,false,false,000000000080000001,1000,SP01,2026-03-29T00:00:00,1.000,EA,0.000,0.00,,,414750515,541,,,VZIREQ04,SESS-000744
1000000780,0001,false,false,000000000080000001,4000,SP04,2026-08-22T00:00:00,1.000,EA,0.000,0.00,,,449840021,541,,,VZIREQ01,SESS-000745
1000000781,0001,false,false,000000000080000002,3000,SP03,2026-05-01T00:00:00,1.000,EA,0.000,0.00,,,435779818,541,,,VZIREQ04,SESS-000746
1000000782,0001,false,false,000000000080000003,4000,SP04,2026-07-13T00:00:00,1.000,EA,0.000,0.00,,,445179292,541,,,VZIREQ01,SESS-000747
1000000783,0001,false,false,000000000080000004,2000,SP02,2026-05-06T00:00:00,1.000,EA,0.000,0.00,,,429456022,541,,,VZIREQ03,SESS-000748
1000000784,0001,false,false,000000000080000005,4000,SP04,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,448096246,541,,,VZIREQ03,SESS-000749
1000000785,0001,false,false,000000000080000005,2000,SP02,2026-09-06T00:00:00,1.000,EA,0.000,0.00,,,424179639,541,,,VZIREQ05,SESS-000750
1000000786,0001,false,false,000000000080000006,2000,SP02,2026-06-23T00:00:00,1.000,EA,0.000,0.00,,,425270801,541,,,VZIREQ04,SESS-000751
1000000787,0001,false,false,000000000080000007,1000,SP01,2026-05-21T00:00:00,1.000,EA,0.000,0.00,,,414495412,541,,,VZIREQ02,SESS-000752
1000000788,0001,false,false,000000000080000009,1000,SP01,2026-08-01T00:00:00,1.000,EA,0.000,0.00,,,416301297,541,,,VZIREQ05,SESS-000753
1000000789,0001,false,false,000000000080000009,4000,SP04,2026-06-30T00:00:00,1.000,EA,0.000,0.00,,,443432254,541,,,VZIREQ01,SESS-000754
1000000790,0001,false,false,000000000080000010,3000,SP03,2026-05-05T00:00:00,1.000,EA,0.000,0.00,,,431679415,541,,,VZIREQ05,SESS-000755
1000000791,0001,false,false,000000000080000011,2000,SP02,2026-01-07T00:00:00,1.000,EA,0.000,0.00,,,424027203,541,,,VZIREQ03,SESS-000756
1000000792,0001,false,false,000000000080000012,3000,SP03,2026-02-24T00:00:00,1.000,EA,0.000,0.00,,,434106548,541,,,VZIREQ05,SESS-000757
1000000793,0001,false,false,000000000080000013,3000,SP03,2026-01-22T00:00:00,1.000,EA,0.000,0.00,,,434375360,541,,,VZIREQ05,SESS-000758
1000000794,0001,false,false,000000000080000015,3000,SP03,2026-07-22T00:00:00,1.000,EA,0.000,0.00,,,433474718,541,,,VZIREQ03,SESS-000759
1000000795,0001,false,false,000000000080000016,1000,SP01,2026-07-31T00:00:00,1.000,EA,0.000,0.00,,,416615643,541,,,VZIREQ05,SESS-000760
1000000796,0001,false,false,000000000080000016,2000,SP02,2025-12-16T00:00:00,1.000,EA,0.000,0.00,,,425015447,541,,,VZIREQ03,SESS-000761
1000000797,0001,false,false,000000000080000017,2000,SP02,2026-09-07T00:00:00,1.000,EA,0.000,0.00,,,427372116,541,,,VZIREQ05,SESS-000762
1000000798,0001,false,false,000000000080000017,3000,SP03,2026-08-18T00:00:00,1.000,EA,0.000,0.00,,,434474555,541,,,VZIREQ04,SESS-000763
1000000799,0001,false,false,000000000080000018,4000,SP04,2026-03-21T00:00:00,1.000,EA,0.000,0.00,,,441287824,541,,,VZIREQ02,SESS-000764
1000000800,0001,false,false,000000000080000018,3000,SP03,2026-07-06T00:00:00,1.000,EA,0.000,0.00,,,437636361,541,,,VZIREQ01,SESS-000765
1000000801,0001,false,false,000000000080000019,2000,SP02,2025-11-25T00:00:00,1.000,EA,0.000,0.00,,,429382813,541,,,VZIREQ03,SESS-000766
1000000802,0001,false,false,000000000080000020,3000,SP03,2026-02-12T00:00:00,1.000,EA,0.000,0.00,,,435637373,541,,,VZIREQ05,SESS-000767
1000000803,0001,false,false,000000000080000020,1000,SP01,2026-05-05T00:00:00,1.000,EA,0.000,0.00,,,412262722,541,,,VZIREQ05,SESS-000768
1000000804,0001,false,false,000000000080000021,2000,SP02,2026-04-28T00:00:00,1.000,EA,0.000,0.00,,,429733598,541,,,VZIREQ03,SESS-000769
1000000805,0001,false,false,000000000080000021,3000,SP03,2026-02-27T00:00:00,1.000,EA,0.000,0.00,,,439131504,541,,,VZIREQ05,SESS-000770
1000000806,0001,false,false,000000000080000022,3000,SP03,2026-07-17T00:00:00,1.000,EA,0.000,0.00,,,435736312,541,,,VZIREQ01,SESS-000771
1000000807,0001,false,false,000000000080000023,3000,SP03,2026-07-11T00:00:00,1.000,EA,0.000,0.00,,,438186730,541,,,VZIREQ03,SESS-000772
1000000808,0001,false,false,000000000080000024,2000,SP02,2026-05-10T00:00:00,1.000,EA,0.000,0.00,,,423120888,541,,,VZIREQ02,SESS-000773
1000000809,0001,false,false,000000000080000025,3000,SP03,2026-07-24T00:00:00,1.000,EA,0.000,0.00,,,431128357,541,,,VZIREQ05,SESS-000774
1000000810,0001,false,false,000000000080000025,4000,SP04,2026-01-06T00:00:00,1.000,EA,0.000,0.00,,,448892964,541,,,VZIREQ02,SESS-000775
1000000811,0001,false,false,000000000080000026,2000,SP02,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,421872160,541,,,VZIREQ04,SESS-000776
1000000812,0001,false,false,000000000080000027,1000,SP01,2026-03-12T00:00:00,1.000,EA,0.000,0.00,,,415992365,541,,,VZIREQ04,SESS-000777
