Matnr,Werks,Lgort,Labst,Insme,Speme,Lgpbe
000000000030000211,3000,SP03,2.000,0.000,0.000,E-02-2
000000000010000923,1000,SP01,8.000,0.000,0.000,C-14-5
000000000010000924,2000,SP02,50.000,0.000,0.000,D-03-4
000000000010000925,2000,SP02,0.000,0.000,0.000,A-18-1
000000000010000926,4000,SP04,0.000,0.000,0.000,A-12-4
000000000010000927,4000,SP04,11.000,0.000,0.000,C-04-3
000000000010000927,1000,SP01,33.000,0.000,0.000,A-02-1
000000000010000928,1000,SP01,25.000,0.000,0.000,B-08-3
000000000010000929,1000,SP01,78.000,0.000,0.000,B-17-4
000000000030000212,1000,SP01,3.000,0.000,0.000,A-20-3
000000000090000055,2000,SP02,35.000,0.000,0.000,B-17-1
000000000010000930,1000,SP01,0.000,0.000,0.000,A-14-5
000000000030000213,4000,SP04,0.000,0.000,0.000,E-09-1
000000000010000931,2000,SP02,0.000,0.000,0.000,D-08-2
000000000010000932,3000,SP03,6.000,0.000,0.000,B-16-5
000000000010000933,1000,SP01,0.000,0.000,0.000,C-11-5
000000000010000934,3000,SP03,8.000,0.000,0.000,A-16-5
000000000010000935,2000,SP02,0.000,0.000,0.000,B-21-5
000000000010000936,2000,SP02,12.000,0.000,0.000,D-10-2
000000000080000210,4000,SP04,8.000,0.000,0.000,B-12-5
000000000090000056,1000,SP01,11.000,0.000,0.000,E-07-3
000000000010000937,2000,SP02,7.000,0.000,0.000,E-15-3
000000000090000057,4000,SP04,25.000,0.000,0.000,A-18-3
000000000030000214,3000,SP03,3.000,0.000,0.000,C-05-1
000000000010000938,3000,SP03,4.000,0.000,0.000,C-13-2
000000000010000938,2000,SP02,7.000,0.000,0.000,D-13-6
000000000010000939,1000,SP01,0.000,0.000,0.000,B-04-5
000000000030000215,1000,SP01,3.000,0.000,0.000,B-04-5
000000000010000940,3000,SP03,11.000,0.000,0.000,B-17-5
000000000030000216,4000,SP04,3.000,0.000,0.000,E-02-1
000000000080000211,1000,SP01,19.000,0.000,0.000,B-21-4
000000000030000217,4000,SP04,9.000,0.000,0.000,C-14-5
000000000030000217,3000,SP03,0.000,0.000,0.000,D-14-2
000000000080000212,2000,SP02,16.000,0.000,0.000,E-09-1
000000000080000212,3000,SP03,27.000,0.000,0.000,A-01-3
000000000090000058,4000,SP04,5.000,0.000,0.000,D-24-3
000000000010000941,1000,SP01,60.000,0.000,0.000,A-23-4
000000000010000941,3000,SP03,114.000,0.000,0.000,D-10-3
000000000010000942,3000,SP03,31.000,0.000,0.000,D-06-5
000000000010000942,4000,SP04,1.000,0.000,0.000,A-02-3
000000000030000218,1000,SP01,0.000,0.000,0.000,E-21-5
000000000010000943,4000,SP04,7.000,0.000,0.000,E-08-3
000000000010000944,2000,SP02,3.000,0.000,0.000,E-06-3
000000000010000945,2000,SP02,18.000,0.000,0.000,B-22-2
000000000010000945,3000,SP03,26.000,0.000,0.000,B-13-3
000000000010000946,4000,SP04,0.000,0.000,0.000,A-14-6
000000000010000946,3000,SP03,0.000,0.000,0.000,C-07-4
000000000030000219,1000,SP01,5.000,0.000,0.000,D-12-5
000000000010000947,4000,SP04,6.000,0.000,0.000,A-19-4
000000000010000948,4000,SP04,5.000,0.000,0.000,D-17-2
000000000010000949,3000,SP03,13.000,0.000,0.000,C-10-4
000000000030000220,2000,SP02,6.000,0.000,0.000,D-22-2
000000000010000950,1000,SP01,0.000,0.000,0.000,B-14-5
000000000080000213,2000,SP02,4.000,0.000,0.000,E-03-5
000000000010000951,1000,SP01,2.000,0.000,0.000,A-18-5
000000000010000952,4000,SP04,1.000,0.000,0.000,C-10-5
000000000080000214,3000,SP03,3.000,1.000,0.000,C-06-6
000000000080000214,1000,SP01,4.000,0.000,0.000,C-17-6
000000000010000953,2000,SP02,3.000,0.000,0.000,D-03-4
000000000010000954,3000,SP03,0.000,0.000,0.000,E-18-5
000000000010000955,1000,SP01,0.000,0.000,0.000,B-18-1
000000000010000955,4000,SP04,0.000,0.000,0.000,C-03-6
000000000010000956,1000,SP01,5.000,0.000,0.000,E-05-5
000000000010000957,2000,SP02,5.000,0.000,0.000,E-02-5
000000000010000957,1000,SP01,3.000,0.000,0.000,D-03-3
000000000010000958,1000,SP01,17.000,0.000,0.000,E-24-2
000000000090000059,4000,SP04,17.000,0.000,0.000,A-19-6
000000000030000221,4000,SP04,0.000,0.000,0.000,D-06-2
000000000010000959,4000,SP04,111.000,0.000,0.000,A-19-3
000000000030000222,1000,SP01,0.000,0.000,0.000,D-12-4
000000000030000222,2000,SP02,2.000,0.000,0.000,A-09-4
000000000010000960,1000,SP01,0.000,0.000,0.000,B-15-5
000000000010000961,1000,SP01,0.000,0.000,0.000,D-09-4
000000000010000961,4000,SP04,14.000,0.000,0.000,A-17-1
000000000010000962,2000,SP02,37.000,0.000,0.000,D-24-3
000000000010000962,1000,SP01,91.000,0.000,0.000,D-16-6
000000000030000223,4000,SP04,3.000,0.000,0.000,A-23-6
000000000030000223,3000,SP03,0.000,0.000,0.000,E-05-5
000000000030000224,2000,SP02,4.000,0.000,0.000,D-11-1
000000000030000224,4000,SP04,4.000,0.000,0.000,C-03-2
000000000010000963,4000,SP04,7.000,0.000,0.000,C-04-6
000000000010000964,2000,SP02,6.000,0.000,0.000,A-12-4
000000000010000965,4000,SP04,23.000,0.000,0.000,C-22-5
000000000010000966,2000,SP02,0.000,0.000,0.000,B-23-6
000000000030000225,1000,SP01,4.000,0.000,0.000,C-14-3
000000000030000225,4000,SP04,4.000,0.000,0.000,D-03-1
000000000010000967,1000,SP01,27.000,0.000,0.000,A-17-3
000000000030000226,1000,SP01,4.000,0.000,0.000,D-15-1
000000000010000968,2000,SP02,0.000,0.000,0.000,D-03-2
000000000010000968,4000,SP04,0.000,0.000,0.000,B-12-4
000000000080000215,4000,SP04,0.000,0.000,0.000,D-05-2
000000000030000227,3000,SP03,0.000,0.000,0.000,D-24-6
000000000010000969,1000,SP01,0.000,0.000,0.000,D-13-4
000000000010000970,1000,SP01,92.000,0.000,0.000,A-12-6
000000000010000971,3000,SP03,16.000,0.000,0.000,C-09-4
000000000010000972,4000,SP04,74.000,0.000,0.000,B-03-1
000000000010000973,2000,SP02,2.000,0.000,0.000,B-21-2
000000000030000228,2000,SP02,1.000,0.000,0.000,C-11-6
000000000010000974,3000,SP03,8.000,0.000,0.000,E-24-5
000000000010000975,2000,SP02,0.000,0.000,0.000,B-06-2
000000000030000229,3000,SP03,3.000,0.000,0.000,D-17-3
000000000010000976,1000,SP01,9.000,0.000,0.000,A-16-4
000000000010000977,2000,SP02,0.000,0.000,0.000,D-06-5
000000000090000060,3000,SP03,23.000,0.000,0.000,E-01-6
000000000090000060,1000,SP01,32.000,0.000,0.000,E-03-4
000000000080000216,1000,SP01,8.000,1.000,0.000,A-14-6
000000000080000216,4000,SP04,6.000,0.000,0.000,C-07-4
000000000030000230,1000,SP01,4.000,0.000,0.000,B-05-6
000000000030000230,4000,SP04,1.000,0.000,0.000,A-02-6
000000000030000231,1000,SP01,3.000,0.000,0.000,C-14-1
000000000030000232,1000,SP01,2.000,0.000,0.000,D-11-4
000000000010000978,4000,SP04,0.000,0.000,0.000,B-12-6
000000000080000217,2000,SP02,5.000,0.000,0.000,A-23-4
000000000010000979,2000,SP02,0.000,0.000,0.000,E-23-6
000000000010000980,4000,SP04,0.000,0.000,0.000,E-22-5
000000000010000981,3000,SP03,2.000,0.000,0.000,E-12-6
000000000090000061,3000,SP03,12.000,0.000,0.000,A-09-2
000000000030000233,1000,SP01,4.000,0.000,0.000,B-05-2
000000000030000233,4000,SP04,7.000,0.000,0.000,C-02-1
000000000090000062,4000,SP04,27.000,0.000,0.000,A-24-1
000000000010000982,2000,SP02,5.000,0.000,0.000,A-07-5
000000000030000234,1000,SP01,0.000,0.000,0.000,D-17-2
000000000030000235,4000,SP04,4.000,0.000,0.000,E-13-1
000000000010000983,4000,SP04,20.000,0.000,0.000,C-08-6
000000000010000984,3000,SP03,0.000,0.000,0.000,C-23-3
000000000010000985,4000,SP04,106.000,0.000,0.000,C-12-1
000000000080000218,3000,SP03,3.000,0.000,0.000,B-09-1
000000000080000218,1000,SP01,9.000,0.000,0.000,C-21-1
000000000030000236,2000,SP02,3.000,0.000,0.000,C-06-6
000000000010000986,2000,SP02,0.000,0.000,0.000,B-17-5
000000000010000987,3000,SP03,0.000,0.000,0.000,C-05-5
000000000010000988,1000,SP01,2.000,0.000,0.000,B-12-3
000000000010000989,1000,SP01,7.000,0.000,0.000,D-15-4
000000000010000990,2000,SP02,17.000,0.000,0.000,B-08-6
000000000010000990,3000,SP03,0.000,0.000,0.000,E-13-3
000000000010000991,3000,SP03,145.000,0.000,0.000,A-22-6
000000000010000992,2000,SP02,2.000,0.000,0.000,D-07-3
000000000010000992,3000,SP03,20.000,0.000,0.000,D-01-2
000000000030000237,2000,SP02,5.000,0.000,0.000,B-18-5
000000000010000993,4000,SP04,5.000,0.000,0.000,C-22-1
000000000010000994,1000,SP01,2.000,0.000,0.000,B-20-3
000000000010000995,3000,SP03,0.000,0.000,0.000,E-20-3
000000000010000996,4000,SP04,1.000,0.000,0.000,D-13-2
000000000010000997,1000,SP01,14.000,0.000,0.000,A-08-6
000000000010000997,2000,SP02,0.000,0.000,0.000,B-19-6
000000000010000998,2000,SP02,44.000,0.000,0.000,B-18-2
000000000010000999,3000,SP03,0.000,0.000,0.000,C-19-1
000000000010001000,4000,SP04,34.000,0.000,0.000,E-05-3
000000000010001001,1000,SP01,54.000,0.000,0.000,A-23-4
000000000030000238,2000,SP02,0.000,0.000,0.000,B-02-4
000000000010001002,4000,SP04,0.000,0.000,0.000,B-14-3
000000000010001002,1000,SP01,0.000,0.000,0.000,B-02-1
000000000030000239,1000,SP01,1.000,0.000,0.000,E-19-2
000000000010001003,1000,SP01,0.000,0.000,0.000,B-15-3
000000000010001004,4000,SP04,1.000,0.000,0.000,B-21-5
000000000010001005,2000,SP02,11.000,0.000,0.000,E-07-6
000000000030000240,3000,SP03,2.000,0.000,0.000,B-01-3
000000000030000241,4000,SP04,2.000,0.000,0.000,B-24-3
000000000010001006,3000,SP03,33.000,0.000,0.000,C-23-5
000000000010001006,1000,SP01,82.000,0.000,0.000,C-11-2
000000000030000242,4000,SP04,2.000,0.000,0.000,A-19-5
000000000030000243,1000,SP01,0.000,0.000,0.000,C-09-4
000000000010001007,1000,SP01,0.000,0.000,0.000,C-04-5
000000000010001008,1000,SP01,70.000,0.000,0.000,C-14-1
000000000010001009,1000,SP01,129.000,0.000,0.000,E-09-1
000000000080000219,2000,SP02,0.000,0.000,0.000,B-11-2
000000000090000063,2000,SP02,40.000,0.000,0.000,C-05-2
000000000010001010,4000,SP04,298.000,0.000,0.000,C-07-1
000000000080000220,2000,SP02,7.000,0.000,0.000,E-22-2
000000000010001011,1000,SP01,0.000,0.000,0.000,E-17-5
000000000010001011,4000,SP04,0.000,0.000,0.000,E-15-3
000000000080000221,2000,SP02,3.000,0.000,0.000,E-06-3
000000000010001012,1000,SP01,5.000,0.000,0.000,B-12-4
000000000010001013,1000,SP01,0.000,0.000,0.000,A-13-4
000000000010001014,2000,SP02,7.000,0.000,0.000,D-24-3
000000000010001014,3000,SP03,10.000,0.000,0.000,B-22-2
000000000010001015,2000,SP02,13.000,0.000,0.000,B-23-1
000000000010001016,4000,SP04,1.000,0.000,0.000,E-06-1
000000000010001017,1000,SP01,12.000,0.000,0.000,B-08-3
000000000010001018,3000,SP03,2.000,0.000,0.000,D-13-5
000000000010001019,2000,SP02,0.000,0.000,0.000,C-24-4
000000000010001020,4000,SP04,0.000,0.000,0.000,C-09-5
000000000010001021,4000,SP04,10.000,0.000,0.000,C-07-3
000000000010001022,2000,SP02,3.000,0.000,0.000,A-14-2
000000000010001023,3000,SP03,12.000,0.000,0.000,A-10-5
000000000010001023,4000,SP04,4.000,0.000,0.000,E-06-1
000000000010001024,3000,SP03,0.000,0.000,0.000,A-03-1
000000000010001025,1000,SP01,25.000,0.000,0.000,D-17-3
000000000010001026,1000,SP01,0.000,0.000,0.000,A-17-4
000000000010001026,4000,SP04,0.000,0.000,0.000,E-07-1
000000000010001027,4000,SP04,0.000,0.000,0.000,D-10-3
000000000010001028,1000,SP01,13.000,0.000,0.000,A-02-6
000000000080000222,1000,SP01,6.000,0.000,0.000,A-04-6
000000000080000222,3000,SP03,0.000,0.000,0.000,B-24-3
000000000010001029,3000,SP03,0.000,0.000,0.000,D-15-6
000000000030000244,4000,SP04,0.000,0.000,0.000,C-21-3
000000000090000064,1000,SP01,6.000,0.000,0.000,D-01-3
000000000010001030,4000,SP04,0.000,0.000,0.000,D-10-5
000000000010001031,1000,SP01,9.000,0.000,0.000,B-14-2
000000000010001031,2000,SP02,18.000,0.000,0.000,B-20-3
000000000030000245,1000,SP01,11.000,0.000,0.000,E-07-1
000000000010001032,1000,SP01,0.000,0.000,0.000,D-01-1
000000000010001033,1000,SP01,13.000,0.000,0.000,C-09-3
000000000010001033,2000,SP02,72.000,0.000,0.000,E-01-5
000000000010001034,4000,SP04,7.000,0.000,0.000,A-11-4
000000000010001035,1000,SP01,7.000,0.000,0.000,E-19-3
000000000010001036,4000,SP04,6.000,0.000,0.000,C-17-2
000000000080000223,1000,SP01,1.000,0.000,0.000,E-04-2
000000000080000224,1000,SP01,14.000,0.000,0.000,B-19-1
000000000010001037,1000,SP01,40.000,0.000,0.000,C-04-1
000000000010001038,1000,SP01,7.000,0.000,0.000,E-13-1
000000000080000225,1000,SP01,0.000,0.000,0.000,B-20-1
000000000090000065,4000,SP04,20.000,0.000,0.000,C-23-3
000000000090000065,3000,SP03,33.000,0.000,0.000,D-11-1
000000000030000246,4000,SP04,1.000,0.000,0.000,A-12-2
000000000030000247,4000,SP04,7.000,0.000,0.000,A-23-4
000000000010001039,3000,SP03,63.000,0.000,0.000,D-15-6
000000000010001040,1000,SP01,9.000,0.000,0.000,E-24-4
000000000030000248,4000,SP04,0.000,0.000,0.000,B-01-6
000000000030000248,2000,SP02,0.000,0.000,0.000,E-20-4
000000000080000226,4000,SP04,14.000,0.000,0.000,E-19-5
000000000030000249,2000,SP02,2.000,0.000,0.000,D-19-1
000000000080000227,3000,SP03,1.000,0.000,0.000,C-08-1
000000000030000250,4000,SP04,0.000,0.000,0.000,A-03-6
000000000010001041,2000,SP02,18.000,0.000,0.000,B-20-5
000000000010001041,1000,SP01,5.000,0.000,0.000,D-21-1
000000000080000228,4000,SP04,21.000,1.000,0.000,A-03-5
000000000030000251,1000,SP01,0.000,0.000,0.000,D-11-6
000000000030000252,1000,SP01,1.000,0.000,0.000,C-02-5
000000000010001042,1000,SP01,2.000,0.000,0.000,B-06-1
000000000010001043,2000,SP02,158.000,0.000,0.000,A-21-6
000000000030000253,3000,SP03,0.000,0.000,0.000,E-21-3
000000000010001044,3000,SP03,3.000,0.000,0.000,E-20-6
000000000010001045,3000,SP03,1.000,0.000,0.000,C-09-4
000000000030000254,3000,SP03,6.000,0.000,0.000,B-16-3
000000000080000229,2000,SP02,4.000,0.000,0.000,D-16-5
000000000080000230,1000,SP01,19.000,1.000,0.000,B-01-4
000000000080000230,4000,SP04,4.000,0.000,0.000,B-02-5
000000000010001046,3000,SP03,0.000,0.000,0.000,D-09-6
000000000010001047,2000,SP02,11.000,0.000,0.000,D-20-2
000000000010001048,1000,SP01,69.000,0.000,0.000,E-04-2
000000000010001049,4000,SP04,48.000,0.000,0.000,E-23-1
000000000010001050,1000,SP01,0.000,0.000,0.000,C-09-3
000000000010001051,3000,SP03,0.000,0.000,0.000,D-06-3
000000000010001052,2000,SP02,2.000,0.000,0.000,D-14-3
000000000010001053,1000,SP01,28.000,0.000,0.000,E-12-3
000000000010001054,1000,SP01,3.000,0.000,0.000,C-24-2
000000000080000231,1000,SP01,2.000,0.000,0.000,B-11-1
000000000010001055,3000,SP03,0.000,0.000,0.000,E-03-6
000000000010001056,4000,SP04,1.000,0.000,0.000,C-22-1
000000000010001057,2000,SP02,1.000,0.000,0.000,C-11-1
000000000010001057,3000,SP03,1.000,0.000,0.000,C-14-1
000000000010001058,3000,SP03,7.000,0.000,0.000,B-03-4
000000000030000255,1000,SP01,2.000,0.000,0.000,B-04-2
000000000010001059,1000,SP01,2.000,0.000,0.000,E-17-3
000000000010001059,4000,SP04,23.000,0.000,0.000,C-03-5
000000000010001060,4000,SP04,1.000,0.000,0.000,E-03-1
000000000010001061,4000,SP04,109.000,0.000,0.000,E-04-2
000000000010001061,2000,SP02,24.000,0.000,0.000,A-08-5
000000000010001062,3000,SP03,0.000,0.000,0.000,A-01-6
000000000010001063,2000,SP02,0.000,0.000,0.000,C-08-1
000000000010001063,1000,SP01,0.000,0.000,0.000,A-22-1
000000000010001064,3000,SP03,1.000,0.000,0.000,E-08-5
000000000010001065,4000,SP04,4.000,0.000,0.000,A-16-4
000000000030000256,3000,SP03,1.000,0.000,0.000,C-07-5
000000000010001066,2000,SP02,0.000,0.000,0.000,C-11-1
000000000030000257,2000,SP02,3.000,0.000,0.000,C-06-3
000000000030000257,3000,SP03,0.000,0.000,0.000,D-05-5
000000000010001067,3000,SP03,188.000,0.000,0.000,A-06-4
000000000010001068,3000,SP03,128.000,0.000,0.000,B-15-1
000000000010001069,1000,SP01,0.000,0.000,0.000,D-24-2
000000000010001070,3000,SP03,69.000,0.000,0.000,D-13-2
000000000010001070,4000,SP04,36.000,0.000,0.000,C-17-6
000000000010001071,2000,SP02,6.000,0.000,0.000,E-15-4
000000000080000232,2000,SP02,5.000,0.000,0.000,E-01-1
000000000080000233,3000,SP03,7.000,0.000,0.000,A-19-6
000000000030000258,2000,SP02,0.000,0.000,0.000,C-08-5
000000000010001072,2000,SP02,0.000,0.000,0.000,C-21-4
000000000010001073,2000,SP02,3.000,0.000,0.000,C-11-6
000000000010001074,3000,SP03,13.000,0.000,0.000,A-14-2
000000000010001075,4000,SP04,0.000,0.000,0.000,A-23-5
000000000030000259,1000,SP01,3.000,0.000,0.000,E-01-6
000000000080000234,2000,SP02,5.000,1.000,0.000,D-01-5
000000000080000234,4000,SP04,9.000,0.000,0.000,B-01-5
000000000030000260,3000,SP03,2.000,0.000,0.000,A-05-6
000000000080000235,3000,SP03,4.000,0.000,0.000,D-01-1
000000000010001076,4000,SP04,0.000,0.000,0.000,B-02-2
000000000010001077,2000,SP02,2.000,0.000,0.000,A-12-6
000000000010001078,1000,SP01,0.000,0.000,0.000,C-03-3
000000000010001079,4000,SP04,52.000,0.000,0.000,A-11-4
000000000010001080,3000,SP03,19.000,0.000,0.000,E-03-2
000000000010001081,1000,SP01,0.000,0.000,0.000,D-23-5
000000000010001082,1000,SP01,139.000,0.000,0.000,E-19-2
000000000010001083,4000,SP04,9.000,0.000,0.000,E-11-1
000000000010001084,1000,SP01,13.000,0.000,0.000,A-19-4
000000000010001085,2000,SP02,8.000,0.000,0.000,E-06-1
000000000010001085,1000,SP01,14.000,0.000,0.000,C-06-2
000000000030000261,2000,SP02,5.000,0.000,0.000,B-05-1
000000000010001086,1000,SP01,0.000,0.000,0.000,E-02-5
000000000010001087,3000,SP03,6.000,0.000,0.000,B-24-1
000000000010001087,4000,SP04,2.000,0.000,0.000,E-02-3
000000000010001088,2000,SP02,5.000,0.000,0.000,C-10-1
000000000010001089,1000,SP01,63.000,0.000,0.000,A-09-5
000000000010001089,2000,SP02,103.000,0.000,0.000,D-18-1
000000000010001090,4000,SP04,8.000,0.000,0.000,C-10-1
000000000010001091,3000,SP03,81.000,0.000,0.000,B-14-1
000000000010001092,1000,SP01,2.000,0.000,0.000,E-03-3
000000000080000236,3000,SP03,8.000,0.000,0.000,A-06-6
000000000010001093,4000,SP04,6.000,0.000,0.000,C-01-5
000000000010001094,1000,SP01,149.000,0.000,0.000,A-06-3
000000000010001095,3000,SP03,0.000,0.000,0.000,D-04-2
000000000080000237,2000,SP02,12.000,0.000,0.000,E-19-2
000000000010001096,4000,SP04,2.000,0.000,0.000,C-12-1
000000000010001096,3000,SP03,9.000,0.000,0.000,D-15-3
000000000010001097,1000,SP01,3.000,0.000,0.000,B-22-1
000000000080000238,4000,SP04,11.000,0.000,0.000,A-01-2
000000000030000262,2000,SP02,0.000,0.000,0.000,D-06-6
000000000010001098,1000,SP01,3.000,0.000,0.000,C-12-6
000000000010001098,2000,SP02,11.000,0.000,0.000,C-11-5
000000000080000239,2000,SP02,8.000,0.000,0.000,C-04-4
000000000010001099,3000,SP03,4.000,0.000,0.000,C-21-2
000000000080000240,4000,SP04,6.000,0.000,0.000,C-15-3
000000000080000241,1000,SP01,13.000,0.000,0.000,D-01-2
000000000010001100,2000,SP02,2.000,0.000,0.000,B-19-6
000000000010001101,4000,SP04,0.000,0.000,0.000,D-15-6
000000000030000263,4000,SP04,0.000,0.000,0.000,D-22-3
000000000030000264,4000,SP04,1.000,0.000,0.000,A-02-5
000000000010001102,1000,SP01,0.000,0.000,0.000,A-11-4
000000000010001103,4000,SP04,0.000,0.000,0.000,A-01-1
000000000010001104,2000,SP02,11.000,0.000,0.000,D-02-1
000000000030000265,4000,SP04,3.000,0.000,0.000,A-23-3
000000000010001105,4000,SP04,0.000,0.000,0.000,E-20-4
000000000010001106,3000,SP03,6.000,0.000,0.000,C-23-3
000000000010001107,3000,SP03,0.000,0.000,0.000,E-02-2
000000000010001108,2000,SP02,0.000,0.000,0.000,C-04-3
000000000010001109,4000,SP04,4.000,0.000,0.000,A-02-3
000000000010001109,2000,SP02,5.000,0.000,0.000,C-02-3
000000000010001110,4000,SP04,0.000,0.000,0.000,D-13-3
000000000010001111,1000,SP01,0.000,0.000,0.000,D-10-3
000000000090000066,2000,SP02,9.000,0.000,0.000,A-04-3
000000000090000066,1000,SP01,20.000,0.000,0.000,B-08-1
000000000010001112,2000,SP02,1.000,0.000,0.000,C-15-5
000000000030000266,1000,SP01,0.000,0.000,0.000,E-11-4
000000000010001113,2000,SP02,66.000,0.000,0.000,C-19-6
000000000030000267,4000,SP04,0.000,0.000,0.000,E-17-4
000000000030000268,3000,SP03,3.000,0.000,0.000,C-22-6
000000000030000268,1000,SP01,1.000,0.000,0.000,D-08-2
000000000010001114,3000,SP03,105.000,0.000,0.000,D-20-2
000000000010001115,4000,SP04,16.000,0.000,0.000,E-22-3
000000000010001115,3000,SP03,8.000,0.000,0.000,A-21-2
000000000010001116,2000,SP02,13.000,0.000,0.000,D-23-3
000000000010001117,1000,SP01,0.000,0.000,0.000,B-05-1
000000000010001118,4000,SP04,15.000,0.000,0.000,A-22-5
000000000010001119,1000,SP01,4.000,0.000,0.000,E-14-3
000000000090000067,4000,SP04,32.000,0.000,0.000,B-03-4
000000000090000067,2000,SP02,29.000,0.000,0.000,E-01-4
000000000010001120,1000,SP01,0.000,0.000,0.000,D-13-2
000000000010001121,2000,SP02,1.000,0.000,0.000,E-18-6
000000000010001121,3000,SP03,2.000,0.000,0.000,D-07-6
000000000010001122,4000,SP04,97.000,0.000,0.000,D-24-4
000000000010001123,2000,SP02,0.000,0.000,0.000,B-20-3
000000000010001124,4000,SP04,9.000,0.000,0.000,B-18-1
000000000010001125,1000,SP01,78.000,0.000,0.000,D-17-5
000000000030000269,3000,SP03,1.000,0.000,0.000,A-20-1
000000000010001126,3000,SP03,142.000,0.000,0.000,D-09-3
000000000010001127,1000,SP01,0.000,0.000,0.000,D-08-6
000000000010001127,3000,SP03,0.000,0.000,0.000,C-14-1
000000000010001128,4000,SP04,12.000,0.000,0.000,A-12-6
000000000010001129,3000,SP03,7.000,0.000,0.000,B-19-1
000000000010001130,2000,SP02,4.000,0.000,0.000,C-16-6
000000000010001131,3000,SP03,6.000,0.000,0.000,A-01-2
000000000010001132,4000,SP04,2.000,0.000,0.000,B-18-1
000000000010001133,1000,SP01,21.000,0.000,0.000,D-16-1
000000000010001133,3000,SP03,128.000,0.000,0.000,D-16-3
000000000010001134,3000,SP03,103.000,0.000,0.000,C-08-2
000000000090000068,4000,SP04,26.000,0.000,0.000,E-08-2
000000000010001135,2000,SP02,94.000,0.000,0.000,E-16-4
000000000010001136,3000,SP03,15.000,0.000,0.000,E-06-2
000000000090000069,3000,SP03,30.000,0.000,0.000,A-20-3
000000000010001137,2000,SP02,98.000,0.000,0.000,B-04-5
000000000010001138,1000,SP01,6.000,0.000,0.000,E-22-1
000000000010001139,1000,SP01,4.000,0.000,0.000,E-10-6
000000000010001140,1000,SP01,44.000,0.000,0.000,C-09-6
000000000010001140,3000,SP03,31.000,0.000,0.000,C-10-5
000000000030000270,4000,SP04,0.000,0.000,0.000,B-24-3
000000000010001141,4000,SP04,0.000,0.000,0.000,A-20-2
000000000010001142,2000,SP02,15.000,0.000,0.000,A-02-6
000000000010001143,3000,SP03,0.000,0.000,0.000,B-13-2
000000000010001144,1000,SP01,4.000,0.000,0.000,C-07-6
000000000090000070,4000,SP04,18.000,0.000,0.000,D-04-3
000000000030000271,4000,SP04,0.000,0.000,0.000,C-20-1
000000000010001145,3000,SP03,1.000,0.000,0.000,B-08-3
000000000010001146,4000,SP04,0.000,0.000,0.000,D-24-3
000000000010001146,1000,SP01,0.000,0.000,0.000,D-23-1
000000000010001147,3000,SP03,1.000,0.000,0.000,C-09-6
000000000010001148,4000,SP04,4.000,0.000,0.000,A-15-5
000000000010001149,3000,SP03,0.000,0.000,0.000,D-21-4
000000000030000272,1000,SP01,2.000,0.000,0.000,A-05-2
000000000010001150,4000,SP04,66.000,0.000,0.000,C-15-4
000000000010001151,3000,SP03,0.000,0.000,0.000,E-16-1
000000000030000273,4000,SP04,4.000,0.000,0.000,D-16-5
000000000010001152,4000,SP04,0.000,0.000,0.000,D-22-1
000000000010001152,2000,SP02,0.000,0.000,0.000,D-06-4
000000000010001153,3000,SP03,6.000,0.000,0.000,E-03-1
000000000080000242,2000,SP02,3.000,0.000,0.000,D-07-4
000000000080000242,3000,SP03,3.000,0.000,0.000,B-11-1
000000000030000274,1000,SP01,0.000,0.000,0.000,D-11-1
000000000030000275,1000,SP01,3.000,0.000,0.000,D-20-1
000000000010001154,3000,SP03,11.000,0.000,0.000,C-09-6
000000000030000276,4000,SP04,0.000,0.000,0.000,C-12-6
000000000010001155,3000,SP03,125.000,0.000,0.000,A-10-1
000000000010001156,3000,SP03,9.000,0.000,0.000,C-21-4
000000000080000243,3000,SP03,1.000,1.000,0.000,D-04-4
000000000090000071,1000,SP01,29.000,0.000,0.000,C-18-3
000000000090000072,1000,SP01,30.000,0.000,0.000,C-14-5
000000000010001157,3000,SP03,0.000,0.000,0.000,C-20-3
000000000010001158,1000,SP01,11.000,0.000,0.000,E-06-3
000000000090000073,1000,SP01,12.000,0.000,0.000,A-06-6
000000000030000277,4000,SP04,0.000,0.000,0.000,B-24-3
000000000030000277,3000,SP03,0.000,0.000,0.000,D-14-3
000000000010001159,2000,SP02,0.000,0.000,0.000,B-14-6
000000000010001159,4000,SP04,0.000,0.000,0.000,D-14-6
000000000080000244,1000,SP01,1.000,1.000,0.000,A-17-2
000000000080000245,4000,SP04,6.000,0.000,0.000,B-23-5
000000000010001160,3000,SP03,0.000,0.000,0.000,A-21-4
000000000010001160,4000,SP04,4.000,0.000,0.000,D-07-6
000000000030000278,3000,SP03,0.000,0.000,0.000,E-02-2
000000000030000279,2000,SP02,1.000,0.000,0.000,E-19-6
000000000030000280,2000,SP02,5.000,0.000,0.000,A-04-5
000000000010001161,1000,SP01,12.000,0.000,0.000,B-15-3
000000000010001162,3000,SP03,19.000,0.000,0.000,D-18-1
000000000090000074,2000,SP02,21.000,0.000,0.000,B-13-2
000000000010001163,3000,SP03,4.000,0.000,0.000,D-18-1
000000000010001164,1000,SP01,10.000,0.000,0.000,B-02-6
000000000010001164,3000,SP03,3.000,0.000,0.000,D-08-2
000000000080000246,1000,SP01,7.000,0.000,0.000,B-16-3
