Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500000185,00010,,SPARE FOR PU-610,000000000010000028,4000,SP04,,3.000,EA,72346.01,1.000,217038.03,false,0,,57.000,2000000185,00010
4500000186,00010,,SPARE FOR CR-102,000000000010000028,4000,SP04,,3.000,EA,72346.01,1.000,217038.03,true,0,,57.000,2000000186,00010
4500000187,00010,,SPARE FOR CR-101,000000000010000028,4000,SP04,,4.000,EA,72346.01,1.000,289384.04,true,0,,57.000,2000000187,00010
4500000188,00010,,SPARE FOR SC-701,000000000010000028,4000,SP04,,4.000,EA,72346.01,1.000,289384.04,true,0,,57.000,2000000188,00010
4500000189,00010,,SPARE FOR ML-202,000000000010000028,4000,SP04,,8.000,EA,72346.01,1.000,578768.08,true,0,,57.000,2000000189,00010
4500000190,00010,,SPARE FOR ML-201,000000000010000028,4000,SP04,,4.000,EA,72346.01,1.000,289384.04,true,0,,57.000,2000000190,00010
4500000191,00010,,SPARE FOR PU-610,000000000010000028,4000,SP04,,6.000,EA,72346.01,1.000,434076.06,true,0,,57.000,2000000191,00010
4500000192,00010,,SPARE FOR PU-611,000000000010000028,4000,SP04,,9.000,EA,72346.01,1.000,651114.09,true,0,,57.000,2000000192,00010
4500000193,00010,,SPARE FOR FL-310,000000000010000029,3000,SP03,,66.000,EA,434330.64,1.000,28665822.24,true,0,,101.000,2000000193,00010
4500000194,00010,,SPARE FOR ML-202,000000000010000029,3000,SP03,,66.000,EA,434330.64,1.000,28665822.24,true,0,,101.000,2000000194,00010
4500000195,00010,,SPARE FOR FA-810,000000000010000029,3000,SP03,,72.000,EA,434330.64,1.000,31271806.08,false,0,,101.000,2000000195,00010
4500000196,00010,,SPARE FOR PU-611,000000000010000029,3000,SP03,,66.000,EA,434330.64,1.000,28665822.24,false,0,,101.000,2000000196,00010
4500000197,00010,,SPARE FOR PU-611,000000000010000029,2000,SP02,,246.000,EA,434330.64,1.000,106845337.44,false,0,,101.000,2000000197,00010
4500000198,00010,,SPARE FOR PU-610,000000000010000029,2000,SP02,,332.000,EA,434330.64,1.000,144197772.48,true,0,,101.000,2000000198,00010
4500000199,00010,,SPARE FOR ML-201,000000000010000029,2000,SP02,,210.000,EA,434330.64,1.000,91209434.40,false,0,,101.000,2000000199,00010
4500000200,00010,,SPARE FOR CV-502,000000000010000029,2000,SP02,,233.000,EA,434330.64,1.000,101199039.12,false,0,,101.000,2000000200,00010
4500000201,00010,,SPARE FOR TH-401,000000000010000029,2000,SP02,,208.000,EA,434330.64,1.000,90340773.12,true,0,,101.000,2000000201,00010
4500000202,00010,,SPARE FOR CV-502,000000000010000030,4000,SP04,,114.000,EA,8773.75,1.000,1000207.50,false,0,,26.000,2000000202,00010
4500000203,00010,,SPARE FOR ML-201,000000000010000030,4000,SP04,,107.000,EA,8773.75,1.000,938791.25,true,0,,26.000,2000000203,00010
4500000204,00010,,SPARE FOR SC-701,000000000010000030,4000,SP04,,121.000,EA,8773.75,1.000,1061623.75,true,0,,26.000,2000000204,00010
4500000205,00010,,SPARE FOR CV-502,000000000010000030,4000,SP04,,121.000,EA,8773.75,1.000,1061623.75,false,0,,26.000,2000000205,00010
4500000206,00010,,SPARE FOR CV-501,000000000010000030,4000,SP04,,121.000,EA,8773.75,1.000,1061623.75,true,0,,26.000,2000000206,00010
4500000207,00010,,SPARE FOR CR-102,000000000010000030,4000,SP04,,116.000,EA,8773.75,1.000,1017755.00,false,0,,26.000,2000000207,00010
4500000208,00010,,SPARE FOR FL-310,000000000010000030,4000,SP04,,121.000,EA,8773.75,1.000,1061623.75,false,0,,26.000,2000000208,00010
4500000209,00010,,SPARE FOR TH-401,000000000010000030,4000,SP04,,121.000,EA,8773.75,1.000,1061623.75,true,0,,26.000,2000000209,00010
4500000210,00010,,SPARE FOR CR-101,000000000010000032,4000,SP04,,2.000,EA,26732.50,1.000,53465.00,true,0,,51.000,2000000210,00010
4500000211,00010,,SPARE FOR PU-611,000000000010000032,4000,SP04,,3.000,EA,26732.50,1.000,80197.50,true,0,,51.000,2000000211,00010
4500000212,00010,,SPARE FOR CR-102,000000000010000032,4000,SP04,,3.000,EA,26732.50,1.000,80197.50,true,0,,51.000,2000000212,00010
4500000213,00010,,SPARE FOR ML-202,000000000010000032,4000,SP04,,5.000,EA,26732.50,1.000,133662.50,true,0,,51.000,2000000213,00010
4500000214,00010,,SPARE FOR FL-310,000000000010000032,4000,SP04,,2.000,EA,26732.50,1.000,53465.00,true,0,,51.000,2000000214,00010
4500000215,00010,,SPARE FOR CV-502,000000000010000032,4000,SP04,,3.000,EA,26732.50,1.000,80197.50,false,0,,51.000,2000000215,00010
4500000216,00010,,SPARE FOR FL-310,000000000010000034,1000,SP01,,12.000,EA,612351.79,1.000,7348221.48,true,0,,185.000,2000000216,00010
4500000217,00010,,SPARE FOR PU-611,000000000010000034,1000,SP01,,12.000,EA,612351.79,1.000,7348221.48,false,0,,185.000,2000000217,00010
4500000218,00010,,SPARE FOR CR-102,000000000010000034,1000,SP01,,12.000,EA,612351.79,1.000,7348221.48,false,0,,185.000,2000000218,00010
4500000219,00010,,SPARE FOR CV-502,000000000080000006,2000,SP02,,14.000,EA,174987.21,1.000,2449820.94,true,0,,113.000,2000000219,00010
4500000220,00010,,SPARE FOR PU-611,000000000080000006,2000,SP02,,15.000,EA,174987.21,1.000,2624808.15,true,0,,113.000,2000000220,00010
4500000221,00010,,SPARE FOR PU-610,000000000010000036,3000,SP03,,5.000,EA,90675.48,1.000,453377.40,true,0,,22.000,2000000221,00010
4500000222,00010,,SPARE FOR FA-810,000000000010000036,3000,SP03,,4.000,EA,90675.48,1.000,362701.92,true,0,,22.000,2000000222,00010
4500000223,00010,,SPARE FOR CV-502,000000000010000036,3000,SP03,,5.000,EA,90675.48,1.000,453377.40,true,0,,22.000,2000000223,00010
4500000224,00010,,SPARE FOR PU-610,000000000010000036,3000,SP03,,4.000,EA,90675.48,1.000,362701.92,false,0,,22.000,2000000224,00010
4500000225,00010,,SPARE FOR ML-202,000000000010000036,2000,SP02,,12.000,EA,90675.48,1.000,1088105.76,true,0,,22.000,2000000225,00010
4500000226,00010,,SPARE FOR ML-201,000000000010000036,2000,SP02,,11.000,EA,90675.48,1.000,997430.28,true,0,,22.000,2000000226,00010
4500000227,00010,,SPARE FOR CV-501,000000000010000036,2000,SP02,,12.000,EA,90675.48,1.000,1088105.76,true,0,,22.000,2000000227,00010
4500000228,00010,,SPARE FOR CR-101,000000000010000036,2000,SP02,,11.000,EA,90675.48,1.000,997430.28,false,0,,22.000,2000000228,00010
4500000229,00010,,SPARE FOR CR-101,000000000010000037,1000,SP01,,2.000,EA,45814.98,1.000,91629.96,true,0,,27.000,2000000229,00010
4500000230,00010,,SPARE FOR TH-401,000000000010000037,1000,SP01,,6.000,EA,45814.98,1.000,274889.88,false,0,,27.000,2000000230,00010
4500000231,00010,,SPARE FOR CR-101,000000000010000037,1000,SP01,,3.000,EA,45814.98,1.000,137444.94,false,0,,27.000,2000000231,00010
4500000232,00010,,SPARE FOR ML-201,000000000010000037,1000,SP01,,6.000,EA,45814.98,1.000,274889.88,true,0,,27.000,2000000232,00010
4500000233,00010,,SPARE FOR ML-201,000000000010000037,1000,SP01,,2.000,EA,45814.98,1.000,91629.96,false,0,,27.000,2000000233,00010
4500000234,00010,,SPARE FOR SC-701,000000000010000037,1000,SP01,,5.000,EA,45814.98,1.000,229074.90,false,0,,27.000,2000000234,00010
4500000235,00010,,SPARE FOR PU-610,000000000010000037,1000,SP01,,5.000,EA,45814.98,1.000,229074.90,true,0,,27.000,2000000235,00010
4500000236,00010,,SPARE FOR ML-202,000000000010000037,1000,SP01,,5.000,EA,45814.98,1.000,229074.90,true,0,,27.000,2000000236,00010
4500000237,00010,,SPARE FOR TH-401,000000000010000037,1000,SP01,,4.000,EA,45814.98,1.000,183259.92,false,0,,27.000,2000000237,00010
4500000238,00010,,SPARE FOR CR-102,000000000010000037,1000,SP01,,4.000,EA,45814.98,1.000,183259.92,false,0,,27.000,2000000238,00010
4500000239,00010,,SPARE FOR CR-102,000000000010000037,1000,SP01,,5.000,EA,45814.98,1.000,229074.90,false,0,,27.000,2000000239,00010
4500000240,00010,,SPARE FOR CV-501,000000000010000037,1000,SP01,,5.000,EA,45814.98,1.000,229074.90,true,0,,27.000,2000000240,00010
4500000241,00010,,SPARE FOR CR-102,000000000010000038,3000,SP03,,71.000,EA,6746.48,1.000,479000.08,true,0,,25.000,2000000241,00010
4500000242,00010,,SPARE FOR PU-610,000000000010000038,3000,SP03,,59.000,EA,6746.48,1.000,398042.32,false,0,,25.000,2000000242,00010
4500000243,00010,,SPARE FOR TH-401,000000000010000038,3000,SP03,,71.000,EA,6746.48,1.000,479000.08,true,0,,25.000,2000000243,00010
4500000244,00010,,SPARE FOR PU-610,000000000010000038,3000,SP03,,66.000,EA,6746.48,1.000,445267.68,true,0,,25.000,2000000244,00010
4500000245,00010,,SPARE FOR ML-201,000000000010000038,3000,SP03,,54.000,EA,6746.48,1.000,364309.92,false,0,,25.000,2000000245,00010
4500000246,00010,,SPARE FOR CR-102,000000000010000038,3000,SP03,,70.000,EA,6746.48,1.000,472253.60,false,0,,25.000,2000000246,00010
4500000247,00010,,SPARE FOR SC-701,000000000010000038,3000,SP03,,71.000,EA,6746.48,1.000,479000.08,true,0,,25.000,2000000247,00010
4500000248,00010,,SPARE FOR PU-610,000000000010000038,3000,SP03,,59.000,EA,6746.48,1.000,398042.32,true,0,,25.000,2000000248,00010
4500000249,00010,,SPARE FOR CR-101,000000000010000038,3000,SP03,,62.000,EA,6746.48,1.000,418281.76,true,0,,25.000,2000000249,00010
4500000250,00010,,SPARE FOR FA-810,000000000010000038,3000,SP03,,64.000,EA,6746.48,1.000,431774.72,true,0,,25.000,2000000250,00010
4500000251,00010,,SPARE FOR SC-701,000000000080000007,1000,SP01,,16.000,EA,361338.19,1.000,5781411.04,false,0,,132.000,2000000251,00010
4500000252,00010,,SPARE FOR ML-201,000000000080000007,1000,SP01,,18.000,EA,361338.19,1.000,6504087.42,true,0,,132.000,2000000252,00010
4500000253,00010,,SPARE FOR CV-501,000000000080000007,1000,SP01,,11.000,EA,361338.19,1.000,3974720.09,true,0,,132.000,2000000253,00010
4500000254,00010,,SPARE FOR TH-401,000000000080000007,1000,SP01,,13.000,EA,361338.19,1.000,4697396.47,true,0,,132.000,2000000254,00010
4500000255,00010,,SPARE FOR ML-202,000000000010000040,1000,SP01,,5.000,EA,33220.93,1.000,166104.65,true,0,,15.000,2000000255,00010
4500000256,00010,,SPARE FOR TH-401,000000000010000040,1000,SP01,,5.000,EA,33220.93,1.000,166104.65,false,0,,15.000,2000000256,00010
4500000257,00010,,SPARE FOR CV-501,000000000010000040,1000,SP01,,5.000,EA,33220.93,1.000,166104.65,true,0,,15.000,2000000257,00010
4500000258,00010,,SPARE FOR CR-101,000000000010000040,1000,SP01,,5.000,EA,33220.93,1.000,166104.65,true,0,,15.000,2000000258,00010
4500000259,00010,,SPARE FOR ML-202,000000000010000040,1000,SP01,,4.000,EA,33220.93,1.000,132883.72,true,0,,15.000,2000000259,00010
4500000260,00010,,SPARE FOR FA-810,000000000010000041,4000,SP04,,5.000,EA,132159.34,1.000,660796.70,false,0,,50.000,2000000260,00010
4500000261,00010,,SPARE FOR PU-611,000000000010000041,4000,SP04,,5.000,EA,132159.34,1.000,660796.70,true,0,,50.000,2000000261,00010
4500000262,00010,,SPARE FOR CR-102,000000000010000041,4000,SP04,,5.000,EA,132159.34,1.000,660796.70,false,0,,50.000,2000000262,00010
4500000263,00010,,SPARE FOR PU-611,000000000010000041,4000,SP04,,9.000,EA,132159.34,1.000,1189434.06,false,0,,50.000,2000000263,00010
4500000264,00010,,SPARE FOR CR-102,000000000010000041,4000,SP04,,9.000,EA,132159.34,1.000,1189434.06,false,0,,50.000,2000000264,00010
4500000265,00010,,SPARE FOR PU-611,000000000010000041,4000,SP04,,9.000,EA,132159.34,1.000,1189434.06,true,0,,50.000,2000000265,00010
4500000266,00010,,SPARE FOR ML-202,000000000010000041,4000,SP04,,8.000,EA,132159.34,1.000,1057274.72,false,0,,50.000,2000000266,00010
4500000267,00010,,SPARE FOR TH-401,000000000080000008,4000,SP04,,5.000,EA,281853.73,1.000,1409268.65,false,0,,43.000,2000000267,00010
4500000268,00010,,SPARE FOR ML-201,000000000080000008,4000,SP04,,5.000,EA,281853.73,1.000,1409268.65,false,0,,43.000,2000000268,00010
4500000269,00010,,SPARE FOR FL-310,000000000080000008,4000,SP04,,5.000,EA,281853.73,1.000,1409268.65,false,0,,43.000,2000000269,00010
4500000270,00010,,SPARE FOR PU-610,000000000080000008,4000,SP04,,5.000,EA,281853.73,1.000,1409268.65,false,0,,43.000,2000000270,00010
4500000271,00010,,SPARE FOR TH-401,000000000080000008,4000,SP04,,5.000,EA,281853.73,1.000,1409268.65,false,0,,43.000,2000000271,00010
4500000272,00010,,SPARE FOR CV-501,000000000080000009,1000,SP01,,8.000,EA,105617.20,1.000,844937.60,false,0,,52.000,2000000272,00010
4500000273,00010,,SPARE FOR CV-501,000000000080000009,1000,SP01,,6.000,EA,105617.20,1.000,633703.20,true,0,,52.000,2000000273,00010
4500000274,00010,,SPARE FOR TH-401,000000000080000009,1000,SP01,,5.000,EA,105617.20,1.000,528086.00,true,0,,52.000,2000000274,00010
4500000275,00010,,SPARE FOR TH-401,000000000080000009,1000,SP01,,8.000,EA,105617.20,1.000,844937.60,false,0,,52.000,2000000275,00010
4500000276,00010,,SPARE FOR ML-201,000000000080000009,1000,SP01,,8.000,EA,105617.20,1.000,844937.60,true,0,,52.000,2000000276,00010
4500000277,00010,,SPARE FOR FL-310,000000000080000009,1000,SP01,,6.000,EA,105617.20,1.000,633703.20,true,0,,52.000,2000000277,00010
4500000278,00010,,SPARE FOR CR-102,000000000080000009,4000,SP04,,11.000,EA,105617.20,1.000,1161789.20,true,0,,52.000,2000000278,00010
4500000279,00010,,SPARE FOR FA-810,000000000080000009,4000,SP04,,7.000,EA,105617.20,1.000,739320.40,false,0,,52.000,2000000279,00010
4500000280,00010,,SPARE FOR PU-611,000000000080000009,4000,SP04,,10.000,EA,105617.20,1.000,1056172.00,true,0,,52.000,2000000280,00010
4500000281,00010,,SPARE FOR FL-310,000000000080000009,4000,SP04,,6.000,EA,105617.20,1.000,633703.20,false,0,,52.000,2000000281,00010
4500000282,00010,,SPARE FOR CR-101,000000000080000009,4000,SP04,,8.000,EA,105617.20,1.000,844937.60,false,0,,52.000,2000000282,00010
4500000283,00010,,SPARE FOR CV-502,000000000080000009,4000,SP04,,13.000,EA,105617.20,1.000,1373023.60,true,0,,52.000,2000000283,00010
4500000284,00010,,SPARE FOR CR-102,000000000080000010,3000,SP03,,6.000,EA,61969.32,1.000,371815.92,true,0,,25.000,2000000284,00010
4500000285,00010,,SPARE FOR PU-610,000000000080000010,3000,SP03,,6.000,EA,61969.32,1.000,371815.92,false,0,,25.000,2000000285,00010
4500000286,00010,,SPARE FOR ML-202,000000000080000010,3000,SP03,,6.000,EA,61969.32,1.000,371815.92,true,0,,25.000,2000000286,00010
4500000287,00010,,SPARE FOR ML-201,000000000080000010,3000,SP03,,8.000,EA,61969.32,1.000,495754.56,true,0,,25.000,2000000287,00010
4500000288,00010,,SPARE FOR FA-810,000000000080000010,3000,SP03,,6.000,EA,61969.32,1.000,371815.92,false,0,,25.000,2000000288,00010
4500000289,00010,,SPARE FOR SC-701,000000000080000010,3000,SP03,,8.000,EA,61969.32,1.000,495754.56,false,0,,25.000,2000000289,00010
4500000290,00010,,SPARE FOR PU-610,000000000080000010,3000,SP03,,5.000,EA,61969.32,1.000,309846.60,false,0,,25.000,2000000290,00010
4500000291,00010,,SPARE FOR TH-401,000000000010000043,1000,SP01,,15.000,EA,65798.32,1.000,986974.80,true,0,,25.000,2000000291,00010
4500000292,00010,,SPARE FOR SC-701,000000000010000043,1000,SP01,,14.000,EA,65798.32,1.000,921176.48,true,0,,25.000,2000000292,00010
4500000293,00010,,SPARE FOR PU-611,000000000010000043,1000,SP01,,15.000,EA,65798.32,1.000,986974.80,true,0,,25.000,2000000293,00010
4500000294,00010,,SPARE FOR ML-202,000000000010000043,4000,SP04,,5.000,EA,65798.32,1.000,328991.60,true,0,,25.000,2000000294,00010
4500000295,00010,,SPARE FOR CR-101,000000000010000043,4000,SP04,,5.000,EA,65798.32,1.000,328991.60,false,0,,25.000,2000000295,00010
4500000296,00010,,SPARE FOR SC-701,000000000010000043,4000,SP04,,6.000,EA,65798.32,1.000,394789.92,true,0,,25.000,2000000296,00010
4500000297,00010,,SPARE FOR CR-102,000000000010000043,4000,SP04,,6.000,EA,65798.32,1.000,394789.92,false,0,,25.000,2000000297,00010
4500000298,00010,,SPARE FOR FA-810,000000000010000043,4000,SP04,,6.000,EA,65798.32,1.000,394789.92,true,0,,25.000,2000000298,00010
4500000299,00010,,SPARE FOR FL-310,000000000010000043,4000,SP04,,5.000,EA,65798.32,1.000,328991.60,true,0,,25.000,2000000299,00010
4500000300,00010,,SPARE FOR TH-401,000000000010000044,3000,SP03,,2.000,EA,75102.43,1.000,150204.86,false,0,,32.000,2000000300,00010
4500000301,00010,,SPARE FOR ML-201,000000000010000044,3000,SP03,,3.000,EA,75102.43,1.000,225307.29,true,0,,32.000,2000000301,00010
4500000302,00010,,SPARE FOR PU-610,000000000010000045,4000,SP04,,85.000,EA,19001.59,1.000,1615135.15,true,0,,13.000,2000000302,00010
4500000303,00010,,SPARE FOR CR-101,000000000010000045,4000,SP04,,79.000,EA,19001.59,1.000,1501125.61,false,0,,13.000,2000000303,00010
4500000304,00010,,SPARE FOR ML-201,000000000010000045,4000,SP04,,85.000,EA,19001.59,1.000,1615135.15,false,0,,13.000,2000000304,00010
4500000305,00010,,SPARE FOR CR-102,000000000010000045,4000,SP04,,76.000,EA,19001.59,1.000,1444120.84,true,0,,13.000,2000000305,00010
4500000306,00010,,SPARE FOR SC-701,000000000010000045,4000,SP04,,77.000,EA,19001.59,1.000,1463122.43,false,0,,13.000,2000000306,00010
4500000307,00010,,SPARE FOR CV-501,000000000010000045,4000,SP04,,85.000,EA,19001.59,1.000,1615135.15,true,0,,13.000,2000000307,00010
4500000308,00010,,SPARE FOR TH-401,000000000010000045,4000,SP04,,85.000,EA,19001.59,1.000,1615135.15,true,0,,13.000,2000000308,00010
4500000309,00010,,SPARE FOR ML-201,000000000010000045,4000,SP04,,84.000,EA,19001.59,1.000,1596133.56,true,0,,13.000,2000000309,00010
4500000310,00010,,SPARE FOR CR-102,000000000080000011,2000,SP02,,12.000,EA,110176.46,1.000,1322117.52,false,0,,19.000,2000000310,00010
4500000311,00010,,SPARE FOR PU-611,000000000080000011,2000,SP02,,11.000,EA,110176.46,1.000,1211941.06,true,0,,19.000,2000000311,00010
4500000312,00010,,SPARE FOR PU-610,000000000080000011,2000,SP02,,12.000,EA,110176.46,1.000,1322117.52,true,0,,19.000,2000000312,00010
4500000313,00010,,SPARE FOR CR-102,000000000080000011,2000,SP02,,12.000,EA,110176.46,1.000,1322117.52,true,0,,19.000,2000000313,00010
4500000314,00010,,SPARE FOR CV-501,000000000080000012,3000,SP03,,9.000,EA,339778.09,1.000,3058002.81,true,0,,31.000,2000000314,00010
4500000315,00010,,SPARE FOR FL-310,000000000080000012,3000,SP03,,10.000,EA,339778.09,1.000,3397780.90,false,0,,31.000,2000000315,00010
4500000316,00010,,SPARE FOR TH-401,000000000080000012,3000,SP03,,11.000,EA,339778.09,1.000,3737558.99,true,0,,31.000,2000000316,00010
4500000317,00010,,SPARE FOR ML-202,000000000080000012,3000,SP03,,9.000,EA,339778.09,1.000,3058002.81,true,0,,31.000,2000000317,00010
4500000318,00010,,SPARE FOR PU-611,000000000010000048,4000,SP04,,83.000,EA,19917.11,1.000,1653120.13,true,0,,18.000,2000000318,00010
4500000319,00010,,SPARE FOR ML-202,000000000010000048,4000,SP04,,82.000,EA,19917.11,1.000,1633203.02,true,0,,18.000,2000000319,00010
4500000320,00010,,SPARE FOR CR-101,000000000010000048,4000,SP04,,87.000,EA,19917.11,1.000,1732788.57,true,0,,18.000,2000000320,00010
4500000321,00010,,SPARE FOR TH-401,000000000010000048,4000,SP04,,81.000,EA,19917.11,1.000,1613285.91,false,0,,18.000,2000000321,00010
4500000322,00010,,SPARE FOR TH-401,000000000010000048,4000,SP04,,100.000,EA,19917.11,1.000,1991711.00,true,0,,18.000,2000000322,00010
4500000323,00010,,SPARE FOR CV-501,000000000010000048,4000,SP04,,98.000,EA,19917.11,1.000,1951876.78,false,0,,18.000,2000000323,00010
4500000324,00010,,SPARE FOR SC-701,000000000080000013,3000,SP03,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000324,00010
4500000325,00010,,SPARE FOR SC-701,000000000080000013,3000,SP03,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000325,00010
4500000326,00010,,SPARE FOR PU-611,000000000080000013,3000,SP03,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000326,00010
4500000327,00010,,SPARE FOR CR-102,000000000080000013,3000,SP03,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000327,00010
4500000328,00010,,SPARE FOR ML-202,000000000010000049,3000,SP03,,100.000,EA,7845.15,1.000,784515.00,true,0,,56.000,2000000328,00010
4500000329,00010,,SPARE FOR CR-101,000000000010000049,3000,SP03,,63.000,EA,7845.15,1.000,494244.45,true,0,,56.000,2000000329,00010
4500000330,00010,,SPARE FOR PU-610,000000000010000049,3000,SP03,,76.000,EA,7845.15,1.000,596231.40,true,0,,56.000,2000000330,00010
4500000331,00010,,SPARE FOR SC-701,000000000010000049,3000,SP03,,74.000,EA,7845.15,1.000,580541.10,true,0,,56.000,2000000331,00010
4500000332,00010,,SPARE FOR TH-401,000000000010000049,3000,SP03,,137.000,EA,7845.15,1.000,1074785.55,true,0,,56.000,2000000332,00010
4500000333,00010,,SPARE FOR CV-501,000000000010000049,3000,SP03,,80.000,EA,7845.15,1.000,627612.00,false,0,,56.000,2000000333,00010
4500000334,00010,,SPARE FOR FA-810,000000000010000049,3000,SP03,,113.000,EA,7845.15,1.000,886501.95,true,0,,56.000,2000000334,00010
4500000335,00010,,SPARE FOR CV-501,000000000010000049,3000,SP03,,68.000,EA,7845.15,1.000,533470.20,false,0,,56.000,2000000335,00010
4500000336,00010,,SPARE FOR PU-610,000000000010000049,3000,SP03,,114.000,EA,7845.15,1.000,894347.10,true,0,,56.000,2000000336,00010
4500000337,00010,,SPARE FOR TH-401,000000000010000049,3000,SP03,,89.000,EA,7845.15,1.000,698218.35,false,0,,56.000,2000000337,00010
