Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500000154,00010,01,1,2025,4900000527,0001,E,101,2025-05-03T00:00:00,14.000,126124.18,S,2025-05-03T00:00:00,000000000010000023,3000
4500000154,00010,01,2,2025,5100000071,0001,Q,,2025-05-22T00:00:00,14.000,126124.18,S,2025-05-29T00:00:00,000000000010000023,3000
4500000155,00010,01,1,2026,4900000531,0001,E,101,2026-03-21T00:00:00,14.000,126124.18,S,2026-03-21T00:00:00,000000000010000023,3000
4500000155,00010,01,2,2026,5100000072,0001,Q,,2026-03-24T00:00:00,14.000,126124.18,S,2026-04-13T00:00:00,000000000010000023,3000
4500000156,00010,01,1,2026,4900000535,0001,E,101,2026-08-25T00:00:00,16.000,144141.92,S,2026-08-25T00:00:00,000000000010000023,3000
4500000156,00010,01,2,2026,5100000073,0001,Q,,2026-09-07T00:00:00,16.000,144141.92,S,2026-09-07T00:00:00,000000000010000023,3000
4500000157,00010,01,1,2025,4900000539,0001,E,101,2025-04-24T00:00:00,18.000,7968372.66,S,2025-04-24T00:00:00,000000000080000004,2000
4500000157,00010,01,2,2025,5100000074,0001,Q,,2025-05-05T00:00:00,18.000,7968372.66,S,2025-05-01T00:00:00,000000000080000004,2000
4500000158,00010,01,1,2026,4900000546,0001,E,101,2026-03-11T00:00:00,18.000,7968372.66,S,2026-03-11T00:00:00,000000000080000004,2000
4500000161,00010,01,1,2025,4900000554,0001,E,101,2025-01-28T00:00:00,199.000,95425725.74,S,2025-01-28T00:00:00,000000000010000025,2000
4500000163,00010,01,1,2025,4900000562,0001,E,101,2025-09-26T00:00:00,230.000,110291039.80,S,2025-09-26T00:00:00,000000000010000025,2000
4500000163,00010,01,2,2025,5100000075,0001,Q,,2025-10-04T00:00:00,230.000,110291039.80,S,2025-10-11T00:00:00,000000000010000025,2000
4500000164,00010,01,1,2026,4900000570,0001,E,101,2026-05-04T00:00:00,200.000,95905252.00,S,2026-05-04T00:00:00,000000000010000025,2000
4500000164,00010,01,2,2026,5100000076,0001,Q,,2026-05-13T00:00:00,200.000,95905252.00,S,2026-05-10T00:00:00,000000000010000025,2000
4500000167,00010,01,1,2026,4900000581,0001,E,101,2026-05-19T00:00:00,1.000,155061.15,S,2026-05-19T00:00:00,000000000010000026,1000
4500000167,00010,01,2,2026,5100000077,0001,Q,,2026-05-28T00:00:00,1.000,155061.15,S,2026-06-16T00:00:00,000000000010000026,1000
4500000168,00010,01,1,2024,4900000583,0001,E,101,2024-11-17T00:00:00,3.000,778899.93,S,2024-11-17T00:00:00,000000000080000005,4000
4500000169,00010,01,1,2025,4900000586,0001,E,101,2025-08-23T00:00:00,6.000,1557799.86,S,2025-08-23T00:00:00,000000000080000005,4000
4500000169,00010,01,2,2025,5100000078,0001,Q,,2025-09-04T00:00:00,6.000,1557799.86,S,2025-09-07T00:00:00,000000000080000005,4000
4500000171,00010,01,1,2025,4900000589,0001,E,101,2025-12-15T00:00:00,5.000,1298166.55,S,2025-12-15T00:00:00,000000000080000005,4000
4500000171,00010,01,2,2025,5100000079,0001,Q,,2025-12-18T00:00:00,5.000,1298166.55,S,2026-01-01T00:00:00,000000000080000005,4000
4500000172,00010,01,1,2026,4900000593,0001,E,101,2026-05-09T00:00:00,6.000,1557799.86,S,2026-05-09T00:00:00,000000000080000005,4000
4500000173,00010,01,1,2024,4900000598,0001,E,101,2024-10-10T00:00:00,5.000,1298166.55,S,2024-10-10T00:00:00,000000000080000005,2000
4500000173,00010,01,2,2024,5100000080,0001,Q,,2024-10-14T00:00:00,5.000,1298166.55,S,2024-11-03T00:00:00,000000000080000005,2000
4500000175,00010,01,1,2025,4900000601,0001,E,101,2025-04-11T00:00:00,12.000,3115599.72,S,2025-04-11T00:00:00,000000000080000005,2000
4500000175,00010,01,2,2025,5100000081,0001,Q,,2025-04-30T00:00:00,12.000,3115599.72,S,2025-05-09T00:00:00,000000000080000005,2000
4500000177,00010,01,1,2025,4900000605,0001,E,101,2025-12-17T00:00:00,12.000,3115599.72,S,2025-12-17T00:00:00,000000000080000005,2000
4500000177,00010,01,2,2025,5100000082,0001,Q,,2026-01-03T00:00:00,12.000,3115599.72,S,2026-01-10T00:00:00,000000000080000005,2000
4500000179,00010,01,1,2025,4900000610,0001,E,101,2025-04-26T00:00:00,8.000,578768.08,S,2025-04-26T00:00:00,000000000010000028,2000
4500000179,00010,01,2,2025,5100000083,0001,Q,,2025-05-10T00:00:00,8.000,578768.08,S,2025-05-23T00:00:00,000000000010000028,2000
4500000181,00010,01,1,2025,4900000611,0001,E,101,2025-07-11T00:00:00,6.000,434076.06,S,2025-07-11T00:00:00,000000000010000028,2000
4500000181,00010,01,2,2025,5100000084,0001,Q,,2025-08-02T00:00:00,6.000,434076.06,S,2025-07-31T00:00:00,000000000010000028,2000
4500000182,00010,01,1,2025,4900000614,0001,E,101,2025-12-31T00:00:00,6.000,434076.06,S,2025-12-31T00:00:00,000000000010000028,2000
4500000182,00010,01,2,2025,5100000085,0001,Q,,2026-01-27T00:00:00,6.000,434076.06,S,2026-01-18T00:00:00,000000000010000028,2000
4500000186,00010,01,1,2024,4900000618,0001,E,101,2024-12-07T00:00:00,3.000,217038.03,S,2024-12-07T00:00:00,000000000010000028,4000
4500000187,00010,01,1,2025,4900000620,0001,E,101,2025-02-28T00:00:00,4.000,289384.04,S,2025-02-28T00:00:00,000000000010000028,4000
4500000187,00010,01,2,2025,5100000086,0001,Q,,2025-03-26T00:00:00,4.000,289384.04,S,2025-03-15T00:00:00,000000000010000028,4000
4500000188,00010,01,1,2025,4900000624,0001,E,101,2025-05-21T00:00:00,4.000,289384.04,S,2025-05-21T00:00:00,000000000010000028,4000
4500000188,00010,01,2,2025,5100000087,0001,Q,,2025-06-13T00:00:00,4.000,289384.04,S,2025-05-27T00:00:00,000000000010000028,4000
4500000189,00010,01,1,2025,4900000625,0001,E,101,2025-07-15T00:00:00,8.000,578768.08,S,2025-07-15T00:00:00,000000000010000028,4000
4500000189,00010,01,2,2025,5100000088,0001,Q,,2025-08-06T00:00:00,8.000,578768.08,S,2025-07-26T00:00:00,000000000010000028,4000
4500000190,00010,01,1,2026,4900000629,0001,E,101,2026-03-15T00:00:00,4.000,289384.04,S,2026-03-15T00:00:00,000000000010000028,4000
4500000190,00010,01,2,2026,5100000089,0001,Q,,2026-04-08T00:00:00,4.000,289384.04,S,2026-04-13T00:00:00,000000000010000028,4000
4500000191,00010,01,1,2026,4900000633,0001,E,101,2026-06-29T00:00:00,6.000,434076.06,S,2026-06-29T00:00:00,000000000010000028,4000
4500000192,00010,01,1,2026,4900000636,0001,E,101,2026-08-24T00:00:00,9.000,651114.09,S,2026-08-24T00:00:00,000000000010000028,4000
4500000192,00010,01,2,2026,5100000090,0001,Q,,2026-09-04T00:00:00,9.000,651114.09,S,2026-09-03T00:00:00,000000000010000028,4000
4500000193,00010,01,1,2025,4900000642,0001,E,101,2025-01-28T00:00:00,66.000,28665822.24,S,2025-01-28T00:00:00,000000000010000029,3000
4500000193,00010,01,2,2025,5100000091,0001,Q,,2025-02-24T00:00:00,66.000,28665822.24,S,2025-02-19T00:00:00,000000000010000029,3000
4500000194,00010,01,1,2025,4900000651,0001,E,101,2025-10-02T00:00:00,66.000,28665822.24,S,2025-10-02T00:00:00,000000000010000029,3000
4500000194,00010,01,2,2025,5100000092,0001,Q,,2025-10-14T00:00:00,66.000,28665822.24,S,2025-10-24T00:00:00,000000000010000029,3000
4500000195,00010,01,1,2026,4900000660,0001,E,101,2026-05-23T00:00:00,51.000,22150862.64,S,2026-05-23T00:00:00,000000000010000029,3000
4500000195,00010,01,2,2026,5100000093,0001,Q,,2026-06-13T00:00:00,51.000,22150862.64,S,2026-06-16T00:00:00,000000000010000029,3000
4500000197,00010,01,1,2024,4900000668,0001,E,101,2024-12-31T00:00:00,129.000,56028652.56,S,2024-12-31T00:00:00,000000000010000029,2000
4500000197,00010,01,2,2024,5100000094,0001,Q,,2025-01-07T00:00:00,129.000,56028652.56,S,2025-01-17T00:00:00,000000000010000029,2000
4500000198,00010,01,1,2025,4900000672,0001,E,101,2025-03-19T00:00:00,332.000,144197772.48,S,2025-03-19T00:00:00,000000000010000029,2000
4500000198,00010,01,2,2025,5100000095,0001,Q,,2025-04-02T00:00:00,332.000,144197772.48,S,2025-03-25T00:00:00,000000000010000029,2000
4500000200,00010,01,1,2026,4900000684,0001,E,101,2026-02-27T00:00:00,178.000,77310853.92,S,2026-02-27T00:00:00,000000000010000029,2000
4500000201,00010,01,1,2026,4900000690,0001,E,101,2026-07-29T00:00:00,208.000,90340773.12,S,2026-07-29T00:00:00,000000000010000029,2000
4500000201,00010,01,2,2026,5100000096,0001,Q,,2026-08-27T00:00:00,208.000,90340773.12,S,2026-08-21T00:00:00,000000000010000029,2000
4500000202,00010,01,1,2024,4900000695,0001,E,101,2024-11-18T00:00:00,48.000,421140.00,S,2024-11-18T00:00:00,000000000010000030,4000
4500000203,00010,01,1,2025,4900000698,0001,E,101,2025-01-20T00:00:00,107.000,938791.25,S,2025-01-20T00:00:00,000000000010000030,4000
4500000203,00010,01,2,2025,5100000097,0001,Q,,2025-01-25T00:00:00,107.000,938791.25,S,2025-02-08T00:00:00,000000000010000030,4000
4500000204,00010,01,1,2025,4900000702,0001,E,101,2025-05-09T00:00:00,121.000,1061623.75,S,2025-05-09T00:00:00,000000000010000030,4000
4500000204,00010,01,2,2025,5100000098,0001,Q,,2025-05-23T00:00:00,121.000,1061623.75,S,2025-06-08T00:00:00,000000000010000030,4000
4500000206,00010,01,1,2025,4900000708,0001,E,101,2025-12-07T00:00:00,121.000,1061623.75,S,2025-12-07T00:00:00,000000000010000030,4000
4500000206,00010,01,2,2025,5100000099,0001,Q,,2025-12-30T00:00:00,121.000,1061623.75,S,2025-12-23T00:00:00,000000000010000030,4000
4500000209,00010,01,1,2026,4900000714,0001,E,101,2026-07-16T00:00:00,121.000,1061623.75,S,2026-07-16T00:00:00,000000000010000030,4000
4500000209,00010,01,2,2026,5100000100,0001,Q,,2026-07-22T00:00:00,121.000,1061623.75,S,2026-07-20T00:00:00,000000000010000030,4000
4500000210,00010,01,1,2024,4900000717,0001,E,101,2024-11-18T00:00:00,2.000,53465.00,S,2024-11-18T00:00:00,000000000010000032,4000
4500000210,00010,01,2,2024,5100000101,0001,Q,,2024-11-27T00:00:00,2.000,53465.00,S,2024-11-27T00:00:00,000000000010000032,4000
4500000211,00010,01,1,2025,4900000719,0001,E,101,2025-04-19T00:00:00,3.000,80197.50,S,2025-04-19T00:00:00,000000000010000032,4000
4500000212,00010,01,1,2025,4900000722,0001,E,101,2025-06-21T00:00:00,3.000,80197.50,S,2025-06-21T00:00:00,000000000010000032,4000
4500000212,00010,01,2,2025,5100000102,0001,Q,,2025-06-24T00:00:00,3.000,80197.50,S,2025-06-30T00:00:00,000000000010000032,4000
4500000213,00010,01,1,2025,4900000723,0001,E,101,2025-08-07T00:00:00,5.000,133662.50,S,2025-08-07T00:00:00,000000000010000032,4000
4500000214,00010,01,1,2026,4900000726,0001,E,101,2026-06-02T00:00:00,2.000,53465.00,S,2026-06-02T00:00:00,000000000010000032,4000
4500000215,00010,01,1,2026,4900000728,0001,E,101,2026-08-12T00:00:00,2.000,53465.00,S,2026-08-12T00:00:00,000000000010000032,4000
4500000215,00010,01,2,2026,5100000103,0001,Q,,2026-08-30T00:00:00,2.000,53465.00,S,2026-08-28T00:00:00,000000000010000032,4000
4500000216,00010,01,1,2025,4900000733,0001,E,101,2025-04-30T00:00:00,12.000,7348221.48,S,2025-04-30T00:00:00,000000000010000034,1000
4500000216,00010,01,2,2025,5100000104,0001,Q,,2025-05-06T00:00:00,12.000,7348221.48,S,2025-05-12T00:00:00,000000000010000034,1000
4500000217,00010,01,1,2026,4900000738,0001,E,101,2026-04-08T00:00:00,9.000,5511166.11,S,2026-04-08T00:00:00,000000000010000034,1000
4500000217,00010,01,2,2026,5100000105,0001,Q,,2026-04-16T00:00:00,9.000,5511166.11,S,2026-05-06T00:00:00,000000000010000034,1000
4500000219,00010,01,1,2025,4900000743,0001,E,101,2025-01-05T00:00:00,14.000,2449820.94,S,2025-01-05T00:00:00,000000000080000006,2000
4500000219,00010,01,2,2025,5100000106,0001,Q,,2025-01-12T00:00:00,14.000,2449820.94,S,2025-01-22T00:00:00,000000000080000006,2000
4500000220,00010,01,1,2026,4900000752,0001,E,101,2026-07-19T00:00:00,15.000,2624808.15,S,2026-07-19T00:00:00,000000000080000006,2000
4500000221,00010,01,1,2024,4900000754,0001,E,101,2024-12-08T00:00:00,5.000,453377.40,S,2024-12-08T00:00:00,000000000010000036,3000
4500000221,00010,01,2,2024,5100000107,0001,Q,,2024-12-24T00:00:00,5.000,453377.40,S,2024-12-30T00:00:00,000000000010000036,3000
4500000222,00010,01,1,2025,4900000758,0001,E,101,2025-06-27T00:00:00,4.000,362701.92,S,2025-06-27T00:00:00,000000000010000036,3000
4500000223,00010,01,1,2026,4900000762,0001,E,101,2026-04-10T00:00:00,5.000,453377.40,S,2026-04-10T00:00:00,000000000010000036,3000
4500000223,00010,01,2,2026,5100000108,0001,Q,,2026-04-29T00:00:00,5.000,453377.40,S,2026-05-02T00:00:00,000000000010000036,3000
4500000225,00010,01,1,2024,4900000766,0001,E,101,2024-10-29T00:00:00,12.000,1088105.76,S,2024-10-29T00:00:00,000000000010000036,2000
4500000225,00010,01,2,2024,5100000109,0001,Q,,2024-11-26T00:00:00,12.000,1088105.76,S,2024-11-05T00:00:00,000000000010000036,2000
4500000226,00010,01,1,2025,4900000770,0001,E,101,2025-07-08T00:00:00,11.000,997430.28,S,2025-07-08T00:00:00,000000000010000036,2000
4500000226,00010,01,2,2025,5100000110,0001,Q,,2025-07-18T00:00:00,11.000,997430.28,S,2025-08-05T00:00:00,000000000010000036,2000
4500000227,00010,01,1,2026,4900000775,0001,E,101,2026-02-23T00:00:00,12.000,1088105.76,S,2026-02-23T00:00:00,000000000010000036,2000
4500000227,00010,01,2,2026,5100000111,0001,Q,,2026-02-27T00:00:00,12.000,1088105.76,S,2026-03-04T00:00:00,000000000010000036,2000
4500000229,00010,01,1,2024,4900000781,0001,E,101,2024-10-23T00:00:00,2.000,91629.96,S,2024-10-23T00:00:00,000000000010000037,1000
4500000229,00010,01,2,2024,5100000112,0001,Q,,2024-11-03T00:00:00,2.000,91629.96,S,2024-11-18T00:00:00,000000000010000037,1000
4500000230,00010,01,1,2024,4900000782,0001,E,101,2024-11-07T00:00:00,4.000,183259.92,S,2024-11-07T00:00:00,000000000010000037,1000
4500000232,00010,01,1,2025,4900000785,0001,E,101,2025-03-30T00:00:00,6.000,274889.88,S,2025-03-30T00:00:00,000000000010000037,1000
4500000233,00010,01,1,2025,4900000787,0001,E,101,2025-05-26T00:00:00,1.000,45814.98,S,2025-05-26T00:00:00,000000000010000037,1000
4500000235,00010,01,1,2025,4900000789,0001,E,101,2025-08-31T00:00:00,5.000,229074.90,S,2025-08-31T00:00:00,000000000010000037,1000
4500000235,00010,01,2,2025,5100000113,0001,Q,,2025-09-23T00:00:00,5.000,229074.90,S,2025-09-21T00:00:00,000000000010000037,1000
4500000236,00010,01,1,2025,4900000791,0001,E,101,2025-12-18T00:00:00,5.000,229074.90,S,2025-12-18T00:00:00,000000000010000037,1000
4500000236,00010,01,2,2025,5100000114,0001,Q,,2026-01-10T00:00:00,5.000,229074.90,S,2025-12-28T00:00:00,000000000010000037,1000
4500000238,00010,01,1,2026,4900000794,0001,E,101,2026-05-29T00:00:00,3.000,137444.94,S,2026-05-29T00:00:00,000000000010000037,1000
4500000238,00010,01,2,2026,5100000115,0001,Q,,2026-06-16T00:00:00,3.000,137444.94,S,2026-06-17T00:00:00,000000000010000037,1000
4500000240,00010,01,1,2026,4900000796,0001,E,101,2026-09-06T00:00:00,5.000,229074.90,S,2026-09-06T00:00:00,000000000010000037,1000
4500000240,00010,01,2,2026,5100000116,0001,Q,,2026-09-07T00:00:00,5.000,229074.90,S,2026-09-07T00:00:00,000000000010000037,1000
4500000241,00010,01,1,2024,4900000799,0001,E,101,2024-11-09T00:00:00,71.000,479000.08,S,2024-11-09T00:00:00,000000000010000038,3000
4500000243,00010,01,1,2025,4900000803,0001,E,101,2025-02-22T00:00:00,71.000,479000.08,S,2025-02-22T00:00:00,000000000010000038,3000
4500000244,00010,01,1,2025,4900000808,0001,E,101,2025-05-17T00:00:00,66.000,445267.68,S,2025-05-17T00:00:00,000000000010000038,3000
4500000246,00010,01,1,2025,4900000812,0001,E,101,2025-09-13T00:00:00,35.000,236126.80,S,2025-09-13T00:00:00,000000000010000038,3000
4500000246,00010,01,2,2025,5100000117,0001,Q,,2025-10-09T00:00:00,35.000,236126.80,S,2025-09-26T00:00:00,000000000010000038,3000
4500000247,00010,01,1,2025,4900000815,0001,E,101,2025-10-30T00:00:00,71.000,479000.08,S,2025-10-30T00:00:00,000000000010000038,3000
4500000247,00010,01,2,2025,5100000118,0001,Q,,2025-11-12T00:00:00,71.000,479000.08,S,2025-11-20T00:00:00,000000000010000038,3000
4500000248,00010,01,1,2026,4900000819,0001,E,101,2026-01-17T00:00:00,59.000,398042.32,S,2026-01-17T00:00:00,000000000010000038,3000
4500000248,00010,01,2,2026,5100000119,0001,Q,,2026-02-12T00:00:00,59.000,398042.32,S,2026-02-14T00:00:00,000000000010000038,3000
4500000249,00010,01,1,2026,4900000822,0001,E,101,2026-03-29T00:00:00,62.000,418281.76,S,2026-03-29T00:00:00,000000000010000038,3000
4500000249,00010,01,2,2026,5100000120,0001,Q,,2026-04-25T00:00:00,62.000,418281.76,S,2026-04-22T00:00:00,000000000010000038,3000
4500000250,00010,01,1,2026,4900000826,0001,E,101,2026-07-21T00:00:00,64.000,431774.72,S,2026-07-21T00:00:00,000000000010000038,3000
4500000250,00010,01,2,2026,5100000121,0001,Q,,2026-07-31T00:00:00,64.000,431774.72,S,2026-07-24T00:00:00,000000000010000038,3000
4500000252,00010,01,1,2025,4900000832,0001,E,101,2025-02-24T00:00:00,18.000,6504087.42,S,2025-02-24T00:00:00,000000000080000007,1000
4500000252,00010,01,2,2025,5100000122,0001,Q,,2025-03-22T00:00:00,18.000,6504087.42,S,2025-03-10T00:00:00,000000000080000007,1000
4500000253,00010,01,1,2025,4900000838,0001,E,101,2025-11-09T00:00:00,11.000,3974720.09,S,2025-11-09T00:00:00,000000000080000007,1000
4500000253,00010,01,2,2025,5100000123,0001,Q,,2025-11-17T00:00:00,11.000,3974720.09,S,2025-11-19T00:00:00,000000000080000007,1000
4500000254,00010,01,1,2026,4900000843,0001,E,101,2026-06-08T00:00:00,13.000,4697396.47,S,2026-06-08T00:00:00,000000000080000007,1000
4500000254,00010,01,2,2026,5100000124,0001,Q,,2026-06-15T00:00:00,13.000,4697396.47,S,2026-07-02T00:00:00,000000000080000007,1000
4500000255,00010,01,1,2024,4900000845,0001,E,101,2024-10-13T00:00:00,5.000,166104.65,S,2024-10-13T00:00:00,000000000010000040,1000
4500000257,00010,01,1,2025,4900000849,0001,E,101,2025-04-05T00:00:00,5.000,166104.65,S,2025-04-05T00:00:00,000000000010000040,1000
4500000257,00010,01,2,2025,5100000125,0001,Q,,2025-04-22T00:00:00,5.000,166104.65,S,2025-04-14T00:00:00,000000000010000040,1000
4500000258,00010,01,1,2025,4900000853,0001,E,101,2025-11-15T00:00:00,5.000,166104.65,S,2025-11-15T00:00:00,000000000010000040,1000
4500000259,00010,01,1,2026,4900000856,0001,E,101,2026-03-16T00:00:00,4.000,132883.72,S,2026-03-16T00:00:00,000000000010000040,1000
4500000259,00010,01,2,2026,5100000126,0001,Q,,2026-04-08T00:00:00,4.000,132883.72,S,2026-03-20T00:00:00,000000000010000040,1000
4500000261,00010,01,1,2024,4900000858,0001,E,101,2024-12-24T00:00:00,5.000,660796.70,S,2024-12-24T00:00:00,000000000010000041,4000
4500000261,00010,01,2,2024,5100000127,0001,Q,,2024-12-30T00:00:00,5.000,660796.70,S,2025-01-08T00:00:00,000000000010000041,4000
4500000263,00010,01,1,2025,4900000862,0001,E,101,2025-10-29T00:00:00,7.000,925115.38,S,2025-10-29T00:00:00,000000000010000041,4000
4500000263,00010,01,2,2025,5100000128,0001,Q,,2025-11-01T00:00:00,7.000,925115.38,S,2025-11-02T00:00:00,000000000010000041,4000
4500000265,00010,01,1,2026,4900000866,0001,E,101,2026-03-20T00:00:00,9.000,1189434.06,S,2026-03-20T00:00:00,000000000010000041,4000
4500000268,00010,01,1,2025,4900000870,0001,E,101,2025-04-24T00:00:00,3.000,845561.19,S,2025-04-24T00:00:00,000000000080000008,4000
4500000268,00010,01,2,2025,5100000129,0001,Q,,2025-05-17T00:00:00,3.000,845561.19,S,2025-05-06T00:00:00,000000000080000008,4000
4500000269,00010,01,1,2025,4900000873,0001,E,101,2025-09-13T00:00:00,3.000,845561.19,S,2025-09-13T00:00:00,000000000080000008,4000
4500000269,00010,01,2,2025,5100000130,0001,Q,,2025-09-19T00:00:00,3.000,845561.19,S,2025-09-23T00:00:00,000000000080000008,4000
4500000272,00010,01,1,2024,4900000879,0001,E,101,2024-12-29T00:00:00,5.000,528086.00,S,2024-12-29T00:00:00,000000000080000009,1000
4500000272,00010,01,2,2024,5100000131,0001,Q,,2025-01-15T00:00:00,5.000,528086.00,S,2025-01-25T00:00:00,000000000080000009,1000
4500000273,00010,01,1,2025,4900000882,0001,E,101,2025-07-27T00:00:00,6.000,633703.20,S,2025-07-27T00:00:00,000000000080000009,1000
4500000274,00010,01,1,2025,4900000885,0001,E,101,2025-12-20T00:00:00,5.000,528086.00,S,2025-12-20T00:00:00,000000000080000009,1000
4500000274,00010,01,2,2025,5100000132,0001,Q,,2026-01-17T00:00:00,5.000,528086.00,S,2026-01-14T00:00:00,000000000080000009,1000
4500000276,00010,01,1,2026,4900000887,0001,E,101,2026-04-18T00:00:00,8.000,844937.60,S,2026-04-18T00:00:00,000000000080000009,1000
4500000276,00010,01,2,2026,5100000133,0001,Q,,2026-05-16T00:00:00,8.000,844937.60,S,2026-05-17T00:00:00,000000000080000009,1000
4500000277,00010,01,1,2026,4900000890,0001,E,101,2026-08-02T00:00:00,6.000,633703.20,S,2026-08-02T00:00:00,000000000080000009,1000
4500000277,00010,01,2,2026,5100000134,0001,Q,,2026-08-20T00:00:00,6.000,633703.20,S,2026-08-08T00:00:00,000000000080000009,1000
4500000278,00010,01,1,2024,4900000892,0001,E,101,2024-11-06T00:00:00,11.000,1161789.20,S,2024-11-06T00:00:00,000000000080000009,4000
4500000278,00010,01,2,2024,5100000135,0001,Q,,2024-11-27T00:00:00,11.000,1161789.20,S,2024-11-25T00:00:00,000000000080000009,4000
4500000280,00010,01,1,2025,4900000896,0001,E,101,2025-07-15T00:00:00,10.000,1056172.00,S,2025-07-15T00:00:00,000000000080000009,4000
4500000281,00010,01,1,2025,4900000899,0001,E,101,2025-12-03T00:00:00,3.000,316851.60,S,2025-12-03T00:00:00,000000000080000009,4000
4500000281,00010,01,2,2025,5100000136,0001,Q,,2025-12-20T00:00:00,3.000,316851.60,S,2025-12-27T00:00:00,000000000080000009,4000
4500000283,00010,01,1,2026,4900000903,0001,E,101,2026-07-18T00:00:00,13.000,1373023.60,S,2026-07-18T00:00:00,000000000080000009,4000
4500000283,00010,01,2,2026,5100000137,0001,Q,,2026-08-15T00:00:00,13.000,1373023.60,S,2026-07-23T00:00:00,000000000080000009,4000
