Ebeln,Ebelp,Etenr,Eindt,Menge,Wemng
4500000435,00010,0001,2026-08-14T00:00:00,97.000,97.000
4500000436,00010,0001,2025-03-23T00:00:00,8.000,8.000
4500000437,00010,0001,2025-07-18T00:00:00,16.000,16.000
4500000438,00010,0001,2026-10-11T00:00:00,8.000,0.000
4500000439,00010,0001,2025-01-24T00:00:00,103.000,103.000
4500000440,00010,0001,2025-08-03T00:00:00,94.000,94.000
4500000441,00010,0001,2026-01-27T00:00:00,101.000,101.000
4500000442,00010,0001,2026-08-11T00:00:00,105.000,0.000
4500000443,00010,0001,2026-09-17T00:00:00,120.000,0.000
4500000444,00010,0001,2025-02-06T00:00:00,26.000,0.000
4500000445,00010,0001,2025-03-16T00:00:00,30.000,30.000
4500000446,00010,0001,2026-07-04T00:00:00,22.000,22.000
4500000447,00010,0001,2025-01-14T00:00:00,7.000,4.000
4500000448,00010,0001,2025-05-03T00:00:00,11.000,11.000
4500000449,00010,0001,2024-10-30T00:00:00,150.000,150.000
4500000450,00010,0001,2025-03-31T00:00:00,138.000,138.000
4500000451,00010,0001,2025-10-09T00:00:00,126.000,126.000
4500000452,00010,0001,2026-03-18T00:00:00,142.000,142.000
4500000453,00010,0001,2026-09-26T00:00:00,137.000,0.000
4500000454,00010,0001,2026-02-21T00:00:00,1.000,0.000
4500000455,00010,0001,2026-03-01T00:00:00,1.000,1.000
4500000456,00010,0001,2026-08-15T00:00:00,1.000,1.000
4500000457,00010,0001,2026-09-08T00:00:00,2.000,0.000
4500000458,00010,0001,2026-10-28T00:00:00,1.000,0.000
4500000459,00010,0001,2025-01-07T00:00:00,173.000,173.000
4500000460,00010,0001,2025-06-30T00:00:00,160.000,0.000
4500000461,00010,0001,2025-07-13T00:00:00,195.000,195.000
4500000462,00010,0001,2026-01-23T00:00:00,150.000,150.000
4500000463,00010,0001,2026-06-25T00:00:00,167.000,167.000
4500000464,00010,0001,2025-01-06T00:00:00,165.000,165.000
4500000465,00010,0001,2025-05-21T00:00:00,140.000,97.000
4500000466,00010,0001,2025-09-26T00:00:00,150.000,150.000
4500000467,00010,0001,2026-01-11T00:00:00,153.000,153.000
4500000468,00010,0001,2026-07-06T00:00:00,147.000,147.000
4500000469,00010,0001,2025-01-17T00:00:00,21.000,21.000
4500000470,00010,0001,2025-11-14T00:00:00,21.000,0.000
4500000471,00010,0001,2025-12-25T00:00:00,21.000,21.000
4500000472,00010,0001,2026-07-26T00:00:00,18.000,18.000
4500000473,00010,0001,2024-12-21T00:00:00,70.000,70.000
4500000474,00010,0001,2025-05-05T00:00:00,76.000,76.000
4500000475,00010,0001,2025-09-07T00:00:00,73.000,73.000
4500000476,00010,0001,2026-03-14T00:00:00,78.000,78.000
4500000477,00010,0001,2026-07-10T00:00:00,70.000,70.000
4500000478,00010,0001,2025-09-01T00:00:00,2.000,2.000
4500000479,00010,0001,2026-05-05T00:00:00,2.000,1.000
4500000480,00010,0001,2024-11-30T00:00:00,9.000,6.000
4500000481,00010,0001,2025-03-13T00:00:00,8.000,8.000
4500000482,00010,0001,2025-09-04T00:00:00,9.000,9.000
4500000483,00010,0001,2026-05-19T00:00:00,8.000,8.000
4500000484,00010,0001,2024-12-31T00:00:00,3.000,2.000
4500000485,00010,0001,2025-01-17T00:00:00,5.000,3.000
4500000486,00010,0001,2025-03-02T00:00:00,4.000,4.000
4500000487,00010,0001,2025-09-04T00:00:00,3.000,3.000
4500000488,00010,0001,2026-01-23T00:00:00,5.000,5.000
4500000489,00010,0001,2026-03-17T00:00:00,5.000,2.000
4500000490,00010,0001,2026-04-20T00:00:00,5.000,5.000
4500000491,00010,0001,2024-12-23T00:00:00,10.000,0.000
4500000492,00010,0001,2025-01-20T00:00:00,12.000,12.000
4500000493,00010,0001,2026-08-07T00:00:00,11.000,0.000
4500000494,00010,0001,2026-08-28T00:00:00,12.000,12.000
4500000495,00010,0001,2025-01-17T00:00:00,98.000,0.000
4500000496,00010,0001,2025-01-17T00:00:00,130.000,0.000
4500000497,00010,0001,2025-03-16T00:00:00,130.000,72.000
4500000498,00010,0001,2025-06-28T00:00:00,117.000,93.000
4500000499,00010,0001,2025-12-27T00:00:00,105.000,105.000
4500000500,00010,0001,2026-04-15T00:00:00,98.000,98.000
4500000501,00010,0001,2026-08-16T00:00:00,110.000,0.000
4500000502,00010,0001,2026-10-18T00:00:00,130.000,0.000
4500000503,00010,0001,2024-11-03T00:00:00,3.000,3.000
4500000504,00010,0001,2024-12-12T00:00:00,7.000,7.000
4500000505,00010,0001,2025-04-08T00:00:00,5.000,5.000
4500000506,00010,0001,2025-09-29T00:00:00,6.000,6.000
4500000507,00010,0001,2025-11-30T00:00:00,3.000,3.000
4500000508,00010,0001,2026-03-29T00:00:00,3.000,0.000
4500000509,00010,0001,2026-04-21T00:00:00,3.000,3.000
4500000510,00010,0001,2026-07-02T00:00:00,5.000,5.000
4500000511,00010,0001,2026-07-25T00:00:00,8.000,8.000
4500000512,00010,0001,2025-04-07T00:00:00,3.000,2.000
4500000513,00010,0001,2025-08-30T00:00:00,5.000,4.000
4500000514,00010,0001,2026-09-08T00:00:00,3.000,0.000
4500000515,00010,0001,2027-01-27T00:00:00,6.000,0.000
4500000516,00010,0001,2025-06-19T00:00:00,7.000,7.000
4500000517,00010,0001,2025-07-29T00:00:00,7.000,0.000
4500000518,00010,0001,2025-09-18T00:00:00,7.000,7.000
4500000519,00010,0001,2026-02-19T00:00:00,7.000,7.000
4500000520,00010,0001,2026-04-14T00:00:00,7.000,7.000
4500000521,00010,0001,2024-11-03T00:00:00,9.000,9.000
4500000522,00010,0001,2025-04-28T00:00:00,9.000,9.000
4500000523,00010,0001,2026-01-22T00:00:00,9.000,9.000
4500000524,00010,0001,2026-04-25T00:00:00,8.000,0.000
4500000525,00010,0001,2026-06-10T00:00:00,9.000,9.000
4500000526,00010,0001,2025-02-19T00:00:00,11.000,6.000
4500000527,00010,0001,2025-03-15T00:00:00,17.000,17.000
4500000528,00010,0001,2025-07-10T00:00:00,10.000,10.000
4500000529,00010,0001,2025-09-13T00:00:00,8.000,8.000
4500000530,00010,0001,2024-12-04T00:00:00,13.000,13.000
4500000531,00010,0001,2026-05-08T00:00:00,12.000,12.000
4500000532,00010,0001,2024-10-13T00:00:00,18.000,0.000
4500000533,00010,0001,2024-11-12T00:00:00,18.000,18.000
4500000534,00010,0001,2025-04-13T00:00:00,13.000,13.000
4500000535,00010,0001,2025-10-24T00:00:00,18.000,18.000
4500000536,00010,0001,2026-05-03T00:00:00,15.000,15.000
4500000537,00010,0001,2024-10-12T00:00:00,9.000,9.000
4500000538,00010,0001,2025-07-12T00:00:00,8.000,8.000
4500000539,00010,0001,2026-03-21T00:00:00,6.000,6.000
4500000540,00010,0001,2025-04-20T00:00:00,4.000,4.000
4500000541,00010,0001,2025-11-28T00:00:00,5.000,5.000
4500000542,00010,0001,2026-02-10T00:00:00,5.000,3.000
4500000543,00010,0001,2026-03-23T00:00:00,3.000,3.000
4500000544,00010,0001,2026-05-17T00:00:00,3.000,3.000
4500000545,00010,0001,2026-09-20T00:00:00,4.000,0.000
4500000546,00010,0001,2024-10-02T00:00:00,4.000,4.000
4500000547,00010,0001,2025-03-29T00:00:00,4.000,0.000
4500000548,00010,0001,2025-05-30T00:00:00,4.000,4.000
4500000549,00010,0001,2025-11-15T00:00:00,4.000,4.000
4500000550,00010,0001,2026-01-25T00:00:00,3.000,3.000
4500000551,00010,0001,2025-01-27T00:00:00,7.000,7.000
4500000552,00010,0001,2025-07-22T00:00:00,6.000,0.000
4500000553,00010,0001,2025-09-01T00:00:00,9.000,9.000
4500000554,00010,0001,2026-06-06T00:00:00,6.000,3.000
4500000555,00010,0001,2026-07-19T00:00:00,9.000,0.000
4500000556,00010,0001,2026-07-27T00:00:00,9.000,0.000
4500000557,00010,0001,2026-09-17T00:00:00,9.000,0.000
4500000558,00010,0001,2024-11-23T00:00:00,9.000,9.000
4500000559,00010,0001,2025-12-23T00:00:00,9.000,0.000
4500000560,00010,0001,2025-12-27T00:00:00,9.000,0.000
4500000561,00010,0001,2026-02-20T00:00:00,12.000,12.000
4500000562,00010,0001,2026-07-16T00:00:00,5.000,0.000
4500000563,00010,0001,2026-08-21T00:00:00,5.000,0.000
4500000564,00010,0001,2026-09-19T00:00:00,8.000,0.000
4500000565,00010,0001,2024-11-25T00:00:00,2.000,2.000
4500000566,00010,0001,2025-11-23T00:00:00,2.000,1.000
4500000567,00010,0001,2026-04-22T00:00:00,2.000,0.000
4500000568,00010,0001,2026-05-15T00:00:00,2.000,0.000
4500000569,00010,0001,2026-06-02T00:00:00,2.000,2.000
4500000570,00010,0001,2024-11-10T00:00:00,9.000,9.000
4500000571,00010,0001,2026-01-27T00:00:00,6.000,3.000
4500000572,00010,0001,2026-05-26T00:00:00,5.000,0.000
4500000573,00010,0001,2026-06-24T00:00:00,5.000,5.000
4500000574,00010,0001,2025-01-18T00:00:00,9.000,9.000
4500000575,00010,0001,2025-05-27T00:00:00,11.000,0.000
4500000576,00010,0001,2025-05-31T00:00:00,13.000,0.000
4500000577,00010,0001,2025-06-26T00:00:00,13.000,13.000
4500000578,00010,0001,2026-01-21T00:00:00,8.000,8.000
4500000579,00010,0001,2026-05-24T00:00:00,7.000,7.000
4500000580,00010,0001,2026-02-15T00:00:00,3.000,3.000
4500000581,00010,0001,2026-07-04T00:00:00,4.000,0.000
4500000582,00010,0001,2026-08-05T00:00:00,4.000,4.000
4500000583,00010,0001,2024-10-21T00:00:00,163.000,163.000
4500000584,00010,0001,2025-03-05T00:00:00,149.000,149.000
4500000585,00010,0001,2025-08-26T00:00:00,157.000,157.000
4500000586,00010,0001,2025-12-22T00:00:00,151.000,151.000
4500000587,00010,0001,2026-05-25T00:00:00,166.000,166.000
4500000588,00010,0001,2024-11-10T00:00:00,10.000,10.000
4500000589,00010,0001,2025-07-25T00:00:00,8.000,0.000
4500000590,00010,0001,2025-08-02T00:00:00,9.000,9.000
4500000591,00010,0001,2026-03-10T00:00:00,9.000,9.000
4500000592,00010,0001,2026-07-20T00:00:00,9.000,9.000
4500000593,00010,0001,2025-01-09T00:00:00,135.000,135.000
4500000594,00010,0001,2025-07-07T00:00:00,139.000,139.000
4500000595,00010,0001,2025-11-02T00:00:00,252.000,252.000
4500000596,00010,0001,2026-08-18T00:00:00,119.000,119.000
4500000597,00010,0001,2026-12-17T00:00:00,104.000,0.000
4500000598,00010,0001,2025-01-16T00:00:00,11.000,8.000
4500000599,00010,0001,2025-07-17T00:00:00,12.000,8.000
4500000600,00010,0001,2025-11-14T00:00:00,19.000,19.000
4500000601,00010,0001,2026-09-21T00:00:00,10.000,0.000
4500000602,00010,0001,2026-10-25T00:00:00,14.000,0.000
4500000603,00010,0001,2024-12-03T00:00:00,41.000,0.000
4500000604,00010,0001,2025-01-13T00:00:00,56.000,56.000
4500000605,00010,0001,2025-06-05T00:00:00,41.000,22.000
4500000606,00010,0001,2025-07-03T00:00:00,55.000,55.000
4500000607,00010,0001,2025-12-14T00:00:00,34.000,34.000
4500000608,00010,0001,2026-02-28T00:00:00,66.000,66.000
4500000609,00010,0001,2026-08-03T00:00:00,34.000,19.000
4500000610,00010,0001,2026-09-29T00:00:00,50.000,0.000
4500000611,00010,0001,2025-03-23T00:00:00,5.000,5.000
4500000612,00010,0001,2025-09-03T00:00:00,10.000,0.000
4500000613,00010,0001,2025-09-15T00:00:00,11.000,8.000
4500000614,00010,0001,2026-09-21T00:00:00,5.000,0.000
4500000615,00010,0001,2024-11-23T00:00:00,5.000,3.000
4500000616,00010,0001,2024-12-26T00:00:00,7.000,7.000
4500000617,00010,0001,2026-05-31T00:00:00,3.000,3.000
4500000618,00010,0001,2026-07-11T00:00:00,6.000,6.000
4500000619,00010,0001,2024-10-12T00:00:00,2.000,2.000
4500000620,00010,0001,2025-10-05T00:00:00,2.000,2.000
4500000621,00010,0001,2025-12-11T00:00:00,3.000,3.000
4500000622,00010,0001,2026-08-17T00:00:00,3.000,0.000
4500000623,00010,0001,2026-08-16T00:00:00,3.000,3.000
4500000624,00010,0001,2024-11-02T00:00:00,15.000,15.000
4500000625,00010,0001,2025-08-26T00:00:00,12.000,12.000
4500000626,00010,0001,2026-02-20T00:00:00,12.000,12.000
4500000627,00010,0001,2026-07-22T00:00:00,11.000,11.000
4500000628,00010,0001,2025-03-27T00:00:00,13.000,13.000
4500000629,00010,0001,2026-06-26T00:00:00,12.000,12.000
4500000630,00010,0001,2024-12-01T00:00:00,4.000,3.000
4500000631,00010,0001,2025-03-02T00:00:00,9.000,9.000
4500000632,00010,0001,2025-08-24T00:00:00,5.000,5.000
4500000633,00010,0001,2025-10-01T00:00:00,10.000,10.000
4500000634,00010,0001,2026-10-04T00:00:00,7.000,0.000
4500000635,00010,0001,2026-12-05T00:00:00,7.000,0.000
4500000636,00010,0001,2024-10-19T00:00:00,17.000,17.000
4500000637,00010,0001,2025-07-26T00:00:00,17.000,9.000
4500000638,00010,0001,2026-02-23T00:00:00,18.000,18.000
4500000639,00010,0001,2026-09-28T00:00:00,18.000,0.000
4500000640,00010,0001,2025-05-02T00:00:00,11.000,8.000
4500000641,00010,0001,2025-09-26T00:00:00,17.000,17.000
4500000642,00010,0001,2025-05-04T00:00:00,11.000,11.000
4500000643,00010,0001,2026-11-22T00:00:00,12.000,0.000
4500000644,00010,0001,2025-05-01T00:00:00,3.000,3.000
4500000645,00010,0001,2025-07-16T00:00:00,2.000,2.000
4500000646,00010,0001,2025-12-06T00:00:00,2.000,2.000
4500000647,00010,0001,2026-08-18T00:00:00,2.000,1.000
4500000648,00010,0001,2024-12-29T00:00:00,43.000,43.000
4500000649,00010,0001,2025-04-10T00:00:00,51.000,0.000
4500000650,00010,0001,2025-04-18T00:00:00,54.000,0.000
4500000651,00010,0001,2025-06-22T00:00:00,54.000,0.000
4500000652,00010,0001,2025-06-24T00:00:00,54.000,54.000
4500000653,00010,0001,2025-11-09T00:00:00,45.000,45.000
4500000654,00010,0001,2026-03-01T00:00:00,46.000,46.000
4500000655,00010,0001,2026-07-03T00:00:00,43.000,43.000
4500000656,00010,0001,2025-11-22T00:00:00,1.000,1.000
4500000657,00010,0001,2026-07-23T00:00:00,1.000,1.000
4500000658,00010,0001,2026-10-09T00:00:00,2.000,0.000
4500000659,00010,0001,2024-10-19T00:00:00,8.000,4.000
4500000660,00010,0001,2024-11-14T00:00:00,11.000,11.000
4500000661,00010,0001,2025-10-30T00:00:00,8.000,0.000
4500000662,00010,0001,2025-11-30T00:00:00,8.000,8.000
4500000663,00010,0001,2026-02-12T00:00:00,7.000,5.000
4500000664,00010,0001,2026-08-16T00:00:00,8.000,8.000
4500000665,00010,0001,2024-10-16T00:00:00,19.000,19.000
4500000666,00010,0001,2025-07-21T00:00:00,14.000,14.000
4500000667,00010,0001,2025-12-11T00:00:00,13.000,13.000
4500000668,00010,0001,2026-08-17T00:00:00,15.000,15.000
4500000669,00010,0001,2024-11-06T00:00:00,3.000,0.000
4500000670,00010,0001,2024-11-12T00:00:00,3.000,3.000
4500000671,00010,0001,2025-02-02T00:00:00,4.000,4.000
4500000672,00010,0001,2025-03-06T00:00:00,7.000,0.000
4500000673,00010,0001,2025-03-12T00:00:00,3.000,3.000
4500000674,00010,0001,2025-06-15T00:00:00,4.000,4.000
4500000675,00010,0001,2025-07-13T00:00:00,7.000,7.000
4500000676,00010,0001,2025-12-20T00:00:00,3.000,3.000
4500000677,00010,0001,2026-01-10T00:00:00,6.000,6.000
4500000678,00010,0001,2026-05-02T00:00:00,3.000,0.000
4500000679,00010,0001,2026-06-02T00:00:00,3.000,3.000
4500000680,00010,0001,2026-07-29T00:00:00,4.000,4.000
4500000681,00010,0001,2024-11-14T00:00:00,86.000,39.000
4500000682,00010,0001,2024-12-31T00:00:00,73.000,73.000
4500000683,00010,0001,2025-03-24T00:00:00,67.000,0.000
4500000684,00010,0001,2025-04-18T00:00:00,85.000,85.000
4500000685,00010,0001,2025-07-22T00:00:00,71.000,71.000
4500000686,00010,0001,2025-10-27T00:00:00,75.000,75.000
4500000687,00010,0001,2026-02-21T00:00:00,78.000,33.000
4500000688,00010,0001,2026-03-13T00:00:00,103.000,103.000
4500000689,00010,0001,2026-09-03T00:00:00,64.000,64.000
4500000690,00010,0001,2024-10-26T00:00:00,138.000,138.000
4500000691,00010,0001,2025-03-27T00:00:00,121.000,121.000
4500000692,00010,0001,2025-10-03T00:00:00,149.000,0.000
4500000693,00010,0001,2025-11-15T00:00:00,174.000,88.000
4500000694,00010,0001,2026-02-22T00:00:00,134.000,134.000
4500000695,00010,0001,2026-08-25T00:00:00,134.000,0.000
4500000696,00010,0001,2026-09-13T00:00:00,157.000,0.000
4500000697,00010,0001,2024-11-07T00:00:00,94.000,94.000
4500000698,00010,0001,2025-04-19T00:00:00,96.000,96.000
4500000699,00010,0001,2025-10-30T00:00:00,96.000,96.000
4500000700,00010,0001,2026-04-19T00:00:00,87.000,51.000
4500000701,00010,0001,2026-09-07T00:00:00,87.000,0.000
4500000702,00010,0001,2024-10-08T00:00:00,2.000,2.000
4500000703,00010,0001,2025-01-03T00:00:00,3.000,3.000
4500000704,00010,0001,2025-05-23T00:00:00,4.000,0.000
4500000705,00010,0001,2025-06-11T00:00:00,4.000,4.000
4500000706,00010,0001,2025-09-17T00:00:00,2.000,2.000
4500000707,00010,0001,2025-10-22T00:00:00,4.000,0.000
4500000708,00010,0001,2025-10-30T00:00:00,4.000,4.000
4500000709,00010,0001,2026-07-03T00:00:00,2.000,2.000
4500000710,00010,0001,2024-10-19T00:00:00,5.000,5.000
4500000711,00010,0001,2025-06-21T00:00:00,5.000,5.000
4500000712,00010,0001,2026-06-11T00:00:00,5.000,5.000
4500000713,00010,0001,2025-01-15T00:00:00,6.000,0.000
4500000714,00010,0001,2025-02-19T00:00:00,6.000,6.000
4500000715,00010,0001,2025-10-15T00:00:00,7.000,0.000
4500000716,00010,0001,2025-10-22T00:00:00,7.000,7.000
4500000717,00010,0001,2026-06-10T00:00:00,6.000,6.000
4500000718,00010,0001,2026-10-02T00:00:00,13.000,0.000
4500000719,00010,0001,2025-06-24T00:00:00,21.000,0.000
4500000720,00010,0001,2025-07-26T00:00:00,24.000,0.000
4500000721,00010,0001,2025-09-01T00:00:00,27.000,19.000
4500000722,00010,0001,2026-09-07T00:00:00,20.000,20.000
4500000723,00010,0001,2026-02-18T00:00:00,3.000,0.000
4500000724,00010,0001,2026-03-21T00:00:00,3.000,3.000
4500000725,00010,0001,2026-05-21T00:00:00,2.000,2.000
4500000726,00010,0001,2025-01-25T00:00:00,4.000,0.000
4500000727,00010,0001,2025-03-11T00:00:00,4.000,4.000
4500000728,00010,0001,2025-08-28T00:00:00,4.000,4.000
4500000729,00010,0001,2026-02-21T00:00:00,4.000,2.000
4500000730,00010,0001,2026-04-30T00:00:00,4.000,0.000
4500000731,00010,0001,2026-05-30T00:00:00,4.000,4.000
4500000732,00010,0001,2024-12-22T00:00:00,3.000,3.000
4500000733,00010,0001,2025-02-16T00:00:00,3.000,3.000
4500000734,00010,0001,2025-09-06T00:00:00,3.000,3.000
4500000735,00010,0001,2026-07-19T00:00:00,5.000,5.000
4500000736,00010,0001,2025-01-06T00:00:00,110.000,61.000
4500000737,00010,0001,2025-02-20T00:00:00,118.000,118.000
4500000738,00010,0001,2025-06-28T00:00:00,118.000,0.000
4500000739,00010,0001,2025-07-20T00:00:00,118.000,118.000
4500000740,00010,0001,2025-11-27T00:00:00,117.000,0.000
4500000741,00010,0001,2026-01-06T00:00:00,118.000,118.000
4500000742,00010,0001,2026-05-05T00:00:00,107.000,107.000
4500000743,00010,0001,2026-08-25T00:00:00,118.000,68.000
4500000744,00010,0001,2024-10-21T00:00:00,5.000,4.000
4500000745,00010,0001,2025-04-05T00:00:00,5.000,0.000
4500000746,00010,0001,2025-04-25T00:00:00,5.000,5.000
4500000747,00010,0001,2026-09-18T00:00:00,5.000,0.000
4500000748,00010,0001,2024-11-27T00:00:00,4.000,4.000
4500000749,00010,0001,2025-06-19T00:00:00,3.000,3.000
4500000750,00010,0001,2026-06-06T00:00:00,5.000,5.000
4500000751,00010,0001,2025-05-23T00:00:00,7.000,7.000
4500000752,00010,0001,2025-11-11T00:00:00,6.000,5.000
4500000753,00010,0001,2026-04-08T00:00:00,7.000,0.000
4500000754,00010,0001,2026-05-10T00:00:00,7.000,7.000
4500000755,00010,0001,2025-01-31T00:00:00,5.000,5.000
4500000756,00010,0001,2025-06-26T00:00:00,5.000,5.000
4500000757,00010,0001,2026-01-25T00:00:00,5.000,0.000
4500000758,00010,0001,2026-02-28T00:00:00,5.000,3.000
4500000759,00010,0001,2026-10-20T00:00:00,4.000,0.000
4500000760,00010,0001,2024-11-03T00:00:00,3.000,3.000
4500000761,00010,0001,2025-02-07T00:00:00,5.000,5.000
4500000762,00010,0001,2025-10-17T00:00:00,5.000,0.000
4500000763,00010,0001,2025-11-15T00:00:00,7.000,3.000
4500000764,00010,0001,2025-12-18T00:00:00,8.000,0.000
4500000765,00010,0001,2026-01-22T00:00:00,5.000,5.000
4500000766,00010,0001,2026-04-10T00:00:00,4.000,4.000
4500000767,00010,0001,2024-11-05T00:00:00,12.000,12.000
4500000768,00010,0001,2025-10-05T00:00:00,9.000,9.000
4500000769,00010,0001,2026-09-09T00:00:00,9.000,0.000
4500000770,00010,0001,2024-10-26T00:00:00,3.000,0.000
4500000771,00010,0001,2024-12-09T00:00:00,4.000,0.000
4500000772,00010,0001,2024-12-21T00:00:00,4.000,4.000
4500000773,00010,0001,2025-07-23T00:00:00,3.000,3.000
4500000774,00010,0001,2025-12-28T00:00:00,4.000,4.000
4500000775,00010,0001,2026-09-20T00:00:00,4.000,0.000
4500000776,00010,0001,2024-11-01T00:00:00,14.000,14.000
4500000777,00010,0001,2025-07-14T00:00:00,13.000,13.000
4500000778,00010,0001,2026-03-18T00:00:00,13.000,13.000
4500000779,00010,0001,2024-11-15T00:00:00,239.000,239.000
4500000780,00010,0001,2025-03-24T00:00:00,208.000,208.000
4500000781,00010,0001,2025-08-25T00:00:00,194.000,115.000
4500000782,00010,0001,2025-12-29T00:00:00,205.000,205.000
4500000783,00010,0001,2026-06-25T00:00:00,229.000,229.000
4500000784,00010,0001,2024-11-21T00:00:00,46.000,46.000
4500000785,00010,0001,2025-02-28T00:00:00,44.000,44.000
4500000786,00010,0001,2025-07-27T00:00:00,55.000,55.000
4500000787,00010,0001,2025-12-03T00:00:00,44.000,44.000
4500000788,00010,0001,2026-03-23T00:00:00,43.000,0.000
4500000789,00010,0001,2026-04-16T00:00:00,57.000,57.000
4500000790,00010,0001,2026-09-07T00:00:00,52.000,52.000
4500000791,00010,0001,2024-10-11T00:00:00,6.000,3.000
4500000792,00010,0001,2024-11-14T00:00:00,6.000,0.000
4500000793,00010,0001,2024-11-27T00:00:00,6.000,6.000
4500000794,00010,0001,2025-03-12T00:00:00,6.000,6.000
4500000795,00010,0001,2026-02-15T00:00:00,5.000,5.000
4500000796,00010,0001,2026-08-21T00:00:00,4.000,4.000
4500000797,00010,0001,2024-12-24T00:00:00,53.000,0.000
4500000798,00010,0001,2025-01-24T00:00:00,67.000,67.000
4500000799,00010,0001,2025-05-16T00:00:00,49.000,49.000
4500000800,00010,0001,2025-08-17T00:00:00,89.000,89.000
4500000801,00010,0001,2026-05-23T00:00:00,48.000,48.000
4500000802,00010,0001,2026-08-10T00:00:00,87.000,87.000
4500000803,00010,0001,2024-11-23T00:00:00,12.000,12.000
4500000804,00010,0001,2025-04-14T00:00:00,8.000,5.000
4500000805,00010,0001,2025-04-27T00:00:00,12.000,12.000
4500000806,00010,0001,2025-11-18T00:00:00,8.000,8.000
4500000807,00010,0001,2026-01-24T00:00:00,8.000,8.000
4500000808,00010,0001,2026-08-07T00:00:00,7.000,0.000
4500000809,00010,0001,2026-08-24T00:00:00,7.000,0.000
4500000810,00010,0001,2026-10-09T00:00:00,10.000,0.000
4500000811,00010,0001,2025-02-26T00:00:00,6.000,6.000
4500000812,00010,0001,2025-09-10T00:00:00,6.000,6.000
4500000813,00010,0001,2026-08-06T00:00:00,6.000,6.000
4500000814,00010,0001,2025-01-20T00:00:00,7.000,7.000
