Matnr,Lvorm,Mtart,Matkl,Bismt,Meins,Mstae,Sernp
000000000010001212,false,ERSA,MECH-SEAL,,EA,,
000000000010001213,false,ERSA,ELEC-CTRL,,EA,,
000000000030000291,false,ERSA,MECH-GBOX,,EA,,
000000000030000292,false,ERSA,HYDR-ASSY,ELL359408,EA,,
000000000010001214,false,ERSA,INST-XMTR,,EA,,
000000000010001215,false,HIBE,MECH-PUMP,,EA,,
000000000010001216,false,ERSA,MECH-BRG,ELL889412,EA,,
000000000010001217,false,ERSA,ELEC-CTRL,ELL190026,EA,,
000000000030000293,false,ERSA,MECH-SEAL,,EA,,
000000000010001218,false,ERSA,CONV-COMP,,EA,,
000000000080000251,false,HIBE,MECH-SEAL,ELL991002,EA,,
000000000030000294,false,ERSA,CONV-COMP,ELL190163,EA,,
000000000030000295,false,ERSA,ELEC-CTRL,ELL314594,EA,,
000000000010001219,false,ERSA,MECH-BRG,ELL615161,EA,,
000000000010001220,false,ERSA,HYDR-ASSY,,EA,,
000000000010001221,false,ERSA,MECH-GBOX,,EA,,
000000000010001222,false,HIBE,MECH-GBOX,ELL308329,EA,,
000000000010001223,false,HIBE,INST-XMTR,,EA,,
000000000080000252,false,ERSA,MILL-LINR,ELL208948,EA,,
000000000010001224,false,ERSA,CONV-COMP,,EA,,
000000000010001225,false,ERSA,MECH-GBOX,,EA,,
000000000010001226,false,ERSA,ELEC-MOTR,,EA,,
000000000010001227,false,HIBE,MECH-PUMP,,EA,,
000000000080000253,false,ERSA,MECH-GBOX,,EA,,
000000000080000254,false,ERSA,HYDR-ASSY,ELL624807,EA,,
000000000030000296,false,ERSA,MECH-PUMP,,EA,,
000000000010001228,false,ERSA,MECH-PUMP,,EA,,
000000000010001229,false,ERSA,MECH-PUMP,,EA,,
000000000010001230,false,ERSA,ELEC-CTRL,,EA,,
000000000030000297,false,ERSA,MILL-LINR,,EA,,
000000000080000255,false,ERSA,CONV-COMP,ELL987544,EA,,
000000000010001231,false,ERSA,INST-XMTR,,EA,,
000000000030000298,false,ERSA,MECH-GBOX,ELL817083,EA,,
000000000030000299,false,ERSA,MECH-BRG,,EA,,
000000000080000256,false,ERSA,CONV-COMP,,EA,,
000000000010001232,false,ERSA,MECH-PUMP,,EA,,
000000000080000257,false,ERSA,MECH-PUMP,,EA,,
000000000010001233,false,ERSA,MECH-PUMP,,EA,,
000000000010001234,false,ERSA,MECH-SEAL,,EA,,
000000000010001235,false,ERSA,CONV-COMP,,EA,,
000000000010001236,false,ERSA,MILL-LINR,,EA,,
000000000010001237,false,ERSA,MECH-PUMP,ELL382001,EA,,
000000000010001238,false,ERSA,MECH-PUMP,ELL123446,EA,,
000000000090000076,false,ERSA,INST-XMTR,,EA,01,
000000000010001239,false,ERSA,ELEC-MOTR,,EA,,
000000000010001240,false,ERSA,CONV-COMP,,EA,,
000000000030000300,false,ERSA,MECH-BRG,,EA,,
000000000010001241,false,ERSA,MECH-PUMP,ELL679387,EA,,
000000000010001242,false,ERSA,MECH-BRG,ELL955915,EA,,
000000000010001243,false,HIBE,INST-XMTR,ELL999402,EA,,
000000000010001244,false,ERSA,MECH-SEAL,,EA,,
000000000010001245,false,HIBE,MECH-GBOX,,EA,,
000000000080000258,false,ERSA,MECH-GBOX,,EA,,
000000000010001246,false,HIBE,HYDR-ASSY,ELL382716,EA,,
000000000010001247,false,ERSA,CONV-COMP,,EA,,
000000000090000077,false,ERSA,MECH-BRG,,EA,01,
000000000010001248,false,ERSA,MILL-LINR,ELL265861,EA,,
000000000010001249,false,ERSA,ELEC-CTRL,,EA,,
000000000010001250,false,HIBE,MECH-PUMP,,EA,,
000000000080000259,false,HIBE,ELEC-MOTR,ELL517967,EA,,
000000000010001251,false,ERSA,MECH-GBOX,,EA,,
000000000010001252,false,HIBE,ELEC-CTRL,,EA,,
000000000010001253,false,ERSA,CONV-COMP,,EA,,
000000000010001254,false,ERSA,HYDR-ASSY,,EA,,
000000000010001255,false,HIBE,HYDR-ASSY,ELL545708,EA,,
000000000010001256,false,ERSA,MECH-BRG,ELL169413,EA,,
000000000030000301,false,ERSA,MECH-GBOX,,EA,,
000000000010001257,false,HIBE,MECH-GBOX,,EA,,
000000000010001258,false,HIBE,MILL-LINR,,EA,,
000000000090000078,false,ERSA,MECH-SEAL,,EA,01,
000000000010001259,false,ERSA,MILL-LINR,,EA,,
000000000010001260,false,ERSA,INST-XMTR,,EA,,
000000000080000260,false,ERSA,MILL-LINR,ELL674440,EA,,
000000000010001261,false,ERSA,CONV-COMP,,EA,,
000000000080000261,false,ERSA,MECH-BRG,ELL537532,EA,,
000000000010001262,false,ERSA,HYDR-ASSY,,EA,,
000000000010001263,false,HIBE,INST-XMTR,,EA,,
000000000010001264,false,ERSA,MECH-SEAL,,EA,,
000000000010001265,false,HIBE,ELEC-CTRL,,EA,,
000000000010001266,false,ERSA,ELEC-CTRL,,EA,,
000000000010001267,false,ERSA,ELEC-CTRL,,EA,,
000000000010001268,false,HIBE,HYDR-ASSY,,EA,,
000000000080000262,false,ERSA,MILL-LINR,,EA,,
000000000030000302,false,ERSA,MILL-LINR,ELL662585,EA,,
000000000010001269,false,ERSA,MECH-PUMP,,EA,,
000000000010001270,false,ERSA,MECH-BRG,,EA,,
000000000030000303,false,HIBE,ELEC-CTRL,,EA,,
000000000090000079,false,ERSA,CONV-COMP,ELL624939,EA,01,
000000000010001271,false,ERSA,MECH-SEAL,,EA,,
000000000010001272,false,ERSA,MECH-PUMP,,EA,,
000000000010001273,false,HIBE,MECH-PUMP,,EA,,
000000000010001274,false,ERSA,HYDR-ASSY,,EA,,
000000000010001275,false,ERSA,HYDR-ASSY,,EA,,
000000000010001276,false,ERSA,MECH-SEAL,,EA,,
000000000010001277,false,ERSA,CONV-COMP,,EA,,
000000000010001278,false,ERSA,MECH-BRG,ELL453819,EA,,
000000000010001279,false,HIBE,MECH-BRG,,EA,,
000000000010001280,false,ERSA,MECH-GBOX,ELL375790,EA,,
000000000010001281,false,ERSA,MECH-SEAL,,EA,,
000000000090000080,false,HIBE,MECH-SEAL,,EA,01,
000000000030000304,false,ERSA,MECH-BRG,,EA,,
000000000080000263,false,ERSA,CONV-COMP,,EA,,
000000000010001282,false,ERSA,HYDR-ASSY,,EA,,
000000000010001283,false,ERSA,MECH-PUMP,,EA,,
000000000010001284,false,ERSA,INST-XMTR,,EA,,
000000000010001285,false,ERSA,ELEC-CTRL,ELL786333,EA,,
000000000030000305,false,ERSA,ELEC-MOTR,,EA,,
000000000010001286,false,ERSA,MECH-BRG,,EA,,
000000000030000306,false,ERSA,INST-XMTR,,EA,,
000000000010001287,false,HIBE,MECH-BRG,,EA,,
000000000080000264,false,ERSA,HYDR-ASSY,,EA,,
000000000010001288,false,ERSA,INST-XMTR,ELL568387,EA,,
000000000010001289,false,ERSA,MILL-LINR,,EA,,
000000000010001290,false,ERSA,MECH-PUMP,ELL632629,EA,,
000000000010001291,false,ERSA,MECH-GBOX,ELL853456,EA,,
000000000010001292,false,ERSA,ELEC-CTRL,,EA,,
000000000010001293,false,ERSA,MECH-PUMP,,EA,,
000000000010001294,false,ERSA,MECH-SEAL,ELL989454,EA,,
000000000010001295,false,ERSA,MILL-LINR,,EA,,
000000000030000307,false,ERSA,INST-XMTR,,EA,,
000000000030000308,false,ERSA,ELEC-MOTR,,EA,,
000000000010001296,false,ERSA,MECH-PUMP,ELL504034,EA,,
000000000010001297,false,ERSA,MILL-LINR,,EA,,
000000000010001298,false,ERSA,MECH-PUMP,,EA,,
000000000010001299,false,ERSA,MECH-SEAL,,EA,,
000000000010001300,false,ERSA,INST-XMTR,ELL253245,EA,,
000000000090000081,false,ERSA,ELEC-CTRL,,EA,01,
000000000010001301,false,ERSA,MECH-SEAL,,EA,,
000000000010001302,false,ERSA,MILL-LINR,,EA,,
000000000030000309,false,ERSA,ELEC-CTRL,,EA,,
000000000010001303,false,HIBE,MECH-GBOX,,EA,,
000000000080000265,false,ERSA,MILL-LINR,ELL752185,EA,,
000000000010001304,false,ERSA,ELEC-CTRL,,EA,,
000000000010001305,false,ERSA,CONV-COMP,,EA,,
000000000010001306,false,ERSA,MECH-SEAL,,EA,,
000000000030000310,false,ERSA,ELEC-CTRL,ELL739107,EA,,
000000000010001307,false,ERSA,HYDR-ASSY,,EA,,
000000000080000266,false,ERSA,MECH-GBOX,,EA,,Z00R
000000000010001308,false,ERSA,INST-XMTR,,EA,,
000000000010001309,false,HIBE,MILL-LINR,,EA,,
000000000030000311,false,ERSA,ELEC-MOTR,,EA,,
000000000010001310,false,ERSA,INST-XMTR,,EA,,
000000000080000267,false,ERSA,ELEC-MOTR,,EA,,
000000000030000312,false,ERSA,ELEC-CTRL,ELL978615,EA,,
000000000010001311,false,ERSA,MECH-GBOX,ELL399631,EA,,
000000000010001312,false,ERSA,ELEC-MOTR,,EA,,
000000000090000082,false,ERSA,MECH-SEAL,,EA,01,
000000000010001313,false,ERSA,INST-XMTR,ELL930560,EA,,
000000000010001314,false,ERSA,MECH-SEAL,,EA,,
000000000010001315,false,HIBE,CONV-COMP,,EA,,
000000000090000083,false,ERSA,MECH-SEAL,,EA,01,
000000000010001316,false,ERSA,MECH-GBOX,,EA,,
000000000010001317,false,ERSA,ELEC-CTRL,,EA,,
000000000010001318,false,ERSA,MECH-PUMP,,EA,,
000000000010001319,false,ERSA,CONV-COMP,ELL464531,EA,,
000000000010001320,false,ERSA,MECH-GBOX,,EA,,
000000000010001321,false,ERSA,ELEC-CTRL,,EA,,
000000000030000313,false,ERSA,MILL-LINR,,EA,,
000000000030000314,false,ERSA,MECH-GBOX,,EA,,
000000000090000084,false,ERSA,ELEC-CTRL,,EA,01,
000000000010001322,false,ERSA,MECH-BRG,ELL318101,EA,,
000000000010001323,false,ERSA,ELEC-MOTR,ELL558645,EA,,
000000000010001324,false,HIBE,INST-XMTR,,EA,,
000000000010001325,false,ERSA,INST-XMTR,ELL592114,EA,,
000000000010001326,false,ERSA,MILL-LINR,,EA,,
000000000010001327,false,ERSA,HYDR-ASSY,,EA,,
000000000030000315,false,ERSA,MECH-PUMP,,EA,,
000000000010001328,false,ERSA,HYDR-ASSY,ELL943911,EA,,
000000000010001329,false,ERSA,MECH-BRG,,EA,,
000000000010001330,false,HIBE,INST-XMTR,,EA,,
