Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000000103,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR TH-401,000000000010000013,4000,SP04,,MECH-PUMP,,4.000,EA,2024-09-20T00:00:00,2024-10-23T00:00:00,66527.45,1.000,,4500000103,00010,4.000,true,
2000000104,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR PU-610,000000000010000013,4000,SP04,,MECH-PUMP,,3.000,EA,2024-12-28T00:00:00,2025-01-30T00:00:00,66527.45,1.000,,4500000104,00010,3.000,true,
2000000105,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,SPARE FOR FA-810,000000000010000013,4000,SP04,,MECH-PUMP,,3.000,EA,2025-10-13T00:00:00,2025-11-15T00:00:00,66527.45,1.000,,4500000105,00010,3.000,true,
2000000106,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR FL-310,000000000010000013,4000,SP04,,MECH-PUMP,,3.000,EA,2025-11-22T00:00:00,2025-12-25T00:00:00,66527.45,1.000,,4500000106,00010,3.000,true,
2000000107,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR FA-810,000000000010000013,4000,SP04,,MECH-PUMP,,3.000,EA,2025-12-08T00:00:00,2026-01-10T00:00:00,66527.45,1.000,,4500000107,00010,3.000,true,
2000000108,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR ML-202,000000000010000013,4000,SP04,,MECH-PUMP,,3.000,EA,2026-01-30T00:00:00,2026-03-04T00:00:00,66527.45,1.000,,4500000108,00010,3.000,true,
2000000109,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR ML-201,000000000010000013,4000,SP04,,MECH-PUMP,,4.000,EA,2026-02-09T00:00:00,2026-03-14T00:00:00,66527.45,1.000,,4500000109,00010,4.000,true,
2000000110,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR PU-611,000000000010000013,4000,SP04,,MECH-PUMP,,4.000,EA,2026-06-04T00:00:00,2026-07-07T00:00:00,66527.45,1.000,,4500000110,00010,4.000,true,
2000000111,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR CR-102,000000000010000015,4000,SP04,,CONV-COMP,,132.000,EA,2024-09-28T00:00:00,2024-11-27T00:00:00,588908.25,1.000,,4500000111,00010,132.000,true,
2000000112,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR SC-701,000000000010000015,4000,SP04,,CONV-COMP,,97.000,EA,2024-12-16T00:00:00,2025-02-14T00:00:00,588908.25,1.000,,4500000112,00010,97.000,true,
2000000113,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR ML-202,000000000010000015,4000,SP04,,CONV-COMP,,103.000,EA,2025-05-03T00:00:00,2025-07-02T00:00:00,588908.25,1.000,,4500000113,00010,103.000,true,
2000000114,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR CR-101,000000000010000015,4000,SP04,,CONV-COMP,,95.000,EA,2025-08-28T00:00:00,2025-10-27T00:00:00,588908.25,1.000,,4500000114,00010,95.000,true,
2000000115,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,SPARE FOR PU-611,000000000010000015,4000,SP04,,CONV-COMP,,96.000,EA,2025-11-18T00:00:00,2026-01-17T00:00:00,588908.25,1.000,,4500000115,00010,96.000,true,
2000000116,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000010000015,4000,SP04,,CONV-COMP,,135.000,EA,2025-12-22T00:00:00,2026-02-20T00:00:00,588908.25,1.000,,4500000116,00010,135.000,true,
2000000117,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR TH-401,000000000010000015,4000,SP04,,CONV-COMP,,93.000,EA,2026-04-14T00:00:00,2026-06-13T00:00:00,588908.25,1.000,,4500000117,00010,93.000,true,
2000000118,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR FL-310,000000000010000015,4000,SP04,,CONV-COMP,,101.000,EA,2026-07-01T00:00:00,2026-08-30T00:00:00,588908.25,1.000,,4500000118,00010,101.000,true,
2000000119,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR FA-810,000000000010000015,1000,SP01,,CONV-COMP,,115.000,EA,2024-09-23T00:00:00,2024-11-22T00:00:00,588908.25,1.000,,4500000119,00010,115.000,true,
2000000120,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR ML-202,000000000010000015,1000,SP01,,CONV-COMP,,109.000,EA,2024-12-22T00:00:00,2025-02-20T00:00:00,588908.25,1.000,,4500000120,00010,109.000,true,
2000000121,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR SC-701,000000000010000015,1000,SP01,,CONV-COMP,,90.000,EA,2025-03-22T00:00:00,2025-05-21T00:00:00,588908.25,1.000,,4500000121,00010,90.000,true,
2000000122,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR PU-610,000000000010000015,1000,SP01,,CONV-COMP,,95.000,EA,2025-06-24T00:00:00,2025-08-23T00:00:00,588908.25,1.000,,4500000122,00010,95.000,true,
2000000123,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR FA-810,000000000010000015,1000,SP01,,CONV-COMP,,137.000,EA,2025-07-03T00:00:00,2025-09-01T00:00:00,588908.25,1.000,,4500000123,00010,137.000,true,
2000000124,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR TH-401,000000000010000015,1000,SP01,,CONV-COMP,,106.000,EA,2025-10-16T00:00:00,2025-12-15T00:00:00,588908.25,1.000,,4500000124,00010,106.000,true,
2000000125,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,SPARE FOR ML-201,000000000010000015,1000,SP01,,CONV-COMP,,148.000,EA,2025-11-13T00:00:00,2026-01-12T00:00:00,588908.25,1.000,,4500000125,00010,148.000,true,
2000000126,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR FL-310,000000000010000015,1000,SP01,,CONV-COMP,,95.000,EA,2026-02-06T00:00:00,2026-04-07T00:00:00,588908.25,1.000,,4500000126,00010,95.000,true,
2000000127,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR PU-610,000000000010000015,1000,SP01,,CONV-COMP,,109.000,EA,2026-06-11T00:00:00,2026-08-10T00:00:00,588908.25,1.000,,4500000127,00010,109.000,true,
2000000128,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR PU-611,000000000010000016,2000,SP02,,INST-XMTR,,187.000,EA,2024-10-24T00:00:00,2024-11-06T00:00:00,2277.70,1.000,,4500000128,00010,187.000,true,
2000000129,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR CV-501,000000000010000016,2000,SP02,,INST-XMTR,,183.000,EA,2025-02-17T00:00:00,2025-03-02T00:00:00,2277.70,1.000,,4500000129,00010,183.000,true,
2000000130,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR TH-401,000000000010000016,2000,SP02,,INST-XMTR,,202.000,EA,2025-03-03T00:00:00,2025-03-16T00:00:00,2277.70,1.000,,4500000130,00010,202.000,true,
2000000131,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,SPARE FOR CV-502,000000000010000016,2000,SP02,,INST-XMTR,,186.000,EA,2025-07-30T00:00:00,2025-08-12T00:00:00,2277.70,1.000,,4500000131,00010,186.000,true,
2000000132,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR SC-701,000000000010000016,2000,SP02,,INST-XMTR,,179.000,EA,2026-01-16T00:00:00,2026-01-29T00:00:00,2277.70,1.000,,4500000132,00010,179.000,true,
2000000133,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR ML-201,000000000010000018,2000,SP02,,CONV-COMP,,2.000,EA,2026-03-29T00:00:00,2026-05-20T00:00:00,13091.63,1.000,,4500000133,00010,2.000,true,
2000000134,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR CR-102,000000000010000019,3000,SP03,,MECH-BRG,,3.000,EA,2025-06-06T00:00:00,2025-06-23T00:00:00,30411.10,1.000,,4500000134,00010,3.000,true,
2000000135,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR FA-810,000000000010000019,3000,SP03,,MECH-BRG,,3.000,EA,2025-07-30T00:00:00,2025-08-16T00:00:00,30411.10,1.000,,4500000135,00010,3.000,true,
2000000136,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR TH-401,000000000010000019,3000,SP03,,MECH-BRG,,3.000,EA,2025-08-20T00:00:00,2025-09-06T00:00:00,30411.10,1.000,,4500000136,00010,3.000,true,
2000000137,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR ML-202,000000000010000019,3000,SP03,,MECH-BRG,,2.000,EA,2026-01-10T00:00:00,2026-01-27T00:00:00,30411.10,1.000,,4500000137,00010,2.000,true,
2000000138,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR CR-102,000000000010000019,3000,SP03,,MECH-BRG,,3.000,EA,2026-02-16T00:00:00,2026-03-05T00:00:00,30411.10,1.000,,4500000138,00010,3.000,true,
2000000139,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR CR-101,000000000010000019,3000,SP03,,MECH-BRG,,3.000,EA,2026-03-10T00:00:00,2026-03-27T00:00:00,30411.10,1.000,,4500000139,00010,3.000,true,
2000000140,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR PU-610,000000000010000020,3000,SP03,,MECH-SEAL,,25.000,EA,2024-09-01T00:00:00,2024-12-01T00:00:00,84402.93,1.000,,4500000140,00010,25.000,true,
2000000141,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000010000020,3000,SP03,,MECH-SEAL,,23.000,EA,2025-01-02T00:00:00,2025-04-03T00:00:00,84402.93,1.000,,4500000141,00010,23.000,true,
2000000142,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,SPARE FOR FL-310,000000000010000020,3000,SP03,,MECH-SEAL,,21.000,EA,2025-10-06T00:00:00,2026-01-05T00:00:00,84402.93,1.000,,4500000142,00010,21.000,true,
2000000143,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR FL-310,000000000010000020,3000,SP03,,MECH-SEAL,,21.000,EA,2025-11-07T00:00:00,2026-02-06T00:00:00,84402.93,1.000,,4500000143,00010,21.000,true,
2000000144,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR PU-611,000000000010000021,1000,SP01,,MILL-LINR,,52.000,EA,2024-10-10T00:00:00,2024-10-21T00:00:00,9842.82,1.000,,4500000144,00010,52.000,true,
2000000145,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ04,SPARE FOR SC-701,000000000010000021,1000,SP01,,MILL-LINR,,55.000,EA,2025-01-18T00:00:00,2025-01-29T00:00:00,9842.82,1.000,,4500000145,00010,55.000,true,
2000000146,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR CR-101,000000000010000021,1000,SP01,,MILL-LINR,,55.000,EA,2025-06-11T00:00:00,2025-06-22T00:00:00,9842.82,1.000,,4500000146,00010,55.000,true,
2000000147,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR ML-201,000000000010000021,1000,SP01,,MILL-LINR,,53.000,EA,2025-11-04T00:00:00,2025-11-15T00:00:00,9842.82,1.000,,4500000147,00010,53.000,true,
2000000148,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR CV-502,000000000010000021,1000,SP01,,MILL-LINR,,55.000,EA,2026-04-05T00:00:00,2026-04-16T00:00:00,9842.82,1.000,,4500000148,00010,55.000,true,
2000000149,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-502,000000000010000022,4000,SP04,,MECH-SEAL,,231.000,EA,2024-10-22T00:00:00,2024-11-24T00:00:00,4040.35,1.000,,4500000149,00010,231.000,true,
2000000150,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000010000022,4000,SP04,,MECH-SEAL,,248.000,EA,2025-06-07T00:00:00,2025-07-10T00:00:00,4040.35,1.000,,4500000150,00010,248.000,true,
2000000151,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR FL-310,000000000010000022,4000,SP04,,MECH-SEAL,,218.000,EA,2026-02-04T00:00:00,2026-03-09T00:00:00,4040.35,1.000,,4500000151,00010,218.000,true,
2000000152,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR CR-101,000000000010000022,4000,SP04,,MECH-SEAL,,211.000,EA,2026-07-04T00:00:00,2026-08-06T00:00:00,4040.35,1.000,,4500000152,00010,211.000,true,
2000000153,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR CV-502,000000000010000023,3000,SP03,,INST-XMTR,,18.000,EA,2024-09-04T00:00:00,2024-09-29T00:00:00,9008.87,1.000,,4500000153,00010,18.000,true,
2000000154,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR FL-310,000000000010000023,3000,SP03,,INST-XMTR,,14.000,EA,2025-04-06T00:00:00,2025-05-01T00:00:00,9008.87,1.000,,4500000154,00010,14.000,true,
2000000155,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,SPARE FOR ML-201,000000000010000023,3000,SP03,,INST-XMTR,,14.000,EA,2026-02-15T00:00:00,2026-03-12T00:00:00,9008.87,1.000,,4500000155,00010,14.000,true,
2000000156,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR FA-810,000000000010000023,3000,SP03,,INST-XMTR,,16.000,EA,2026-07-24T00:00:00,2026-08-18T00:00:00,9008.87,1.000,,4500000156,00010,16.000,true,
2000000157,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR CV-501,000000000080000004,2000,SP02,,ELEC-MOTR,,18.000,EA,2024-10-24T00:00:00,2025-03-21T00:00:00,442687.37,1.000,,4500000157,00010,18.000,true,
2000000158,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ04,SPARE FOR CR-101,000000000080000004,2000,SP02,,ELEC-MOTR,,18.000,EA,2025-09-20T00:00:00,2026-02-15T00:00:00,442687.37,1.000,,4500000158,00010,18.000,true,
2000000159,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR PU-610,000000000080000004,2000,SP02,,ELEC-MOTR,,20.000,EA,2026-04-05T00:00:00,2026-08-31T00:00:00,442687.37,1.000,,4500000159,00010,20.000,true,
2000000160,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR CR-102,000000000080000004,2000,SP02,,ELEC-MOTR,,20.000,EA,2026-05-08T00:00:00,2026-10-03T00:00:00,442687.37,1.000,,4500000160,00010,20.000,true,
2000000161,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR CV-502,000000000010000025,2000,SP02,,INST-XMTR,,199.000,EA,2024-11-25T00:00:00,2025-01-19T00:00:00,479526.26,1.000,,4500000161,00010,199.000,true,
2000000162,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR CV-502,000000000010000025,2000,SP02,,INST-XMTR,,207.000,EA,2025-07-26T00:00:00,2025-09-19T00:00:00,479526.26,1.000,,4500000162,00010,207.000,true,
2000000163,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR PU-610,000000000010000025,2000,SP02,,INST-XMTR,,230.000,EA,2025-08-04T00:00:00,2025-09-28T00:00:00,479526.26,1.000,,4500000163,00010,230.000,true,
2000000164,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR FL-310,000000000010000025,2000,SP02,,INST-XMTR,,200.000,EA,2026-03-01T00:00:00,2026-04-25T00:00:00,479526.26,1.000,,4500000164,00010,200.000,true,
2000000165,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR CV-502,000000000010000026,2000,SP02,,HYDR-ASSY,,4.000,EA,2026-08-29T00:00:00,2026-10-16T00:00:00,155061.15,1.000,,4500000165,00010,4.000,true,
2000000166,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CV-502,000000000010000026,1000,SP01,,HYDR-ASSY,,1.000,EA,2026-02-03T00:00:00,2026-03-23T00:00:00,155061.15,1.000,,4500000166,00010,1.000,true,
2000000167,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR CR-101,000000000010000026,1000,SP01,,HYDR-ASSY,,1.000,EA,2026-03-17T00:00:00,2026-05-04T00:00:00,155061.15,1.000,,4500000167,00010,1.000,true,
2000000168,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR FL-310,000000000080000005,4000,SP04,,MECH-PUMP,,5.000,EA,2024-10-17T00:00:00,2024-11-19T00:00:00,259633.31,1.000,,4500000168,00010,5.000,true,
2000000169,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR FA-810,000000000080000005,4000,SP04,,MECH-PUMP,,6.000,EA,2025-07-10T00:00:00,2025-08-12T00:00:00,259633.31,1.000,,4500000169,00010,6.000,true,
2000000170,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR FL-310,000000000080000005,4000,SP04,,MECH-PUMP,,5.000,EA,2025-10-05T00:00:00,2025-11-07T00:00:00,259633.31,1.000,,4500000170,00010,5.000,true,
2000000171,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR CV-502,000000000080000005,4000,SP04,,MECH-PUMP,,5.000,EA,2025-11-08T00:00:00,2025-12-11T00:00:00,259633.31,1.000,,4500000171,00010,5.000,true,
2000000172,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR SC-701,000000000080000005,4000,SP04,,MECH-PUMP,,6.000,EA,2026-04-01T00:00:00,2026-05-04T00:00:00,259633.31,1.000,,4500000172,00010,6.000,true,
2000000173,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR CR-102,000000000080000005,2000,SP02,,MECH-PUMP,,11.000,EA,2024-09-02T00:00:00,2024-10-05T00:00:00,259633.31,1.000,,4500000173,00010,11.000,true,
2000000174,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR PU-610,000000000080000005,2000,SP02,,MECH-PUMP,,10.000,EA,2025-01-16T00:00:00,2025-02-18T00:00:00,259633.31,1.000,,4500000174,00010,10.000,true,
2000000175,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR PU-611,000000000080000005,2000,SP02,,MECH-PUMP,,12.000,EA,2025-02-27T00:00:00,2025-04-01T00:00:00,259633.31,1.000,,4500000175,00010,12.000,true,
2000000176,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR FA-810,000000000080000005,2000,SP02,,MECH-PUMP,,10.000,EA,2025-10-24T00:00:00,2025-11-26T00:00:00,259633.31,1.000,,4500000176,00010,10.000,true,
2000000177,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR FA-810,000000000080000005,2000,SP02,,MECH-PUMP,,12.000,EA,2025-11-10T00:00:00,2025-12-13T00:00:00,259633.31,1.000,,4500000177,00010,12.000,true,
2000000178,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FL-310,000000000010000028,2000,SP02,,INST-XMTR,,8.000,EA,2025-01-19T00:00:00,2025-03-17T00:00:00,72346.01,1.000,,4500000178,00010,8.000,true,
2000000179,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR FL-310,000000000010000028,2000,SP02,,INST-XMTR,,8.000,EA,2025-02-27T00:00:00,2025-04-25T00:00:00,72346.01,1.000,,4500000179,00010,8.000,true,
2000000180,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR FA-810,000000000010000028,2000,SP02,,INST-XMTR,,14.000,EA,2025-04-17T00:00:00,2025-06-13T00:00:00,72346.01,1.000,,4500000180,00010,14.000,true,
2000000181,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CV-501,000000000010000028,2000,SP02,,INST-XMTR,,6.000,EA,2025-05-13T00:00:00,2025-07-09T00:00:00,72346.01,1.000,,4500000181,00010,6.000,true,
2000000182,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR FA-810,000000000010000028,2000,SP02,,INST-XMTR,,6.000,EA,2025-10-27T00:00:00,2025-12-23T00:00:00,72346.01,1.000,,4500000182,00010,6.000,true,
2000000183,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000010000028,2000,SP02,,INST-XMTR,,8.000,EA,2026-06-01T00:00:00,2026-07-28T00:00:00,72346.01,1.000,,4500000183,00010,8.000,true,
2000000184,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR PU-611,000000000010000028,2000,SP02,,INST-XMTR,,14.000,EA,2026-07-28T00:00:00,2026-09-23T00:00:00,72346.01,1.000,,4500000184,00010,14.000,true,
2000000185,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR PU-610,000000000010000028,4000,SP04,,INST-XMTR,,3.000,EA,2024-09-05T00:00:00,2024-11-01T00:00:00,72346.01,1.000,,4500000185,00010,3.000,true,
2000000186,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR CR-102,000000000010000028,4000,SP04,,INST-XMTR,,3.000,EA,2024-10-08T00:00:00,2024-12-04T00:00:00,72346.01,1.000,,4500000186,00010,3.000,true,
2000000187,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR CR-101,000000000010000028,4000,SP04,,INST-XMTR,,4.000,EA,2024-12-24T00:00:00,2025-02-19T00:00:00,72346.01,1.000,,4500000187,00010,4.000,true,
2000000188,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR SC-701,000000000010000028,4000,SP04,,INST-XMTR,,4.000,EA,2025-03-15T00:00:00,2025-05-11T00:00:00,72346.01,1.000,,4500000188,00010,4.000,true,
2000000189,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR ML-202,000000000010000028,4000,SP04,,INST-XMTR,,8.000,EA,2025-05-18T00:00:00,2025-07-14T00:00:00,72346.01,1.000,,4500000189,00010,8.000,true,
2000000190,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR ML-201,000000000010000028,4000,SP04,,INST-XMTR,,4.000,EA,2026-01-08T00:00:00,2026-03-06T00:00:00,72346.01,1.000,,4500000190,00010,4.000,true,
2000000191,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR PU-610,000000000010000028,4000,SP04,,INST-XMTR,,6.000,EA,2026-04-22T00:00:00,2026-06-18T00:00:00,72346.01,1.000,,4500000191,00010,6.000,true,
2000000192,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR PU-611,000000000010000028,4000,SP04,,INST-XMTR,,9.000,EA,2026-06-23T00:00:00,2026-08-19T00:00:00,72346.01,1.000,,4500000192,00010,9.000,true,
2000000193,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR FL-310,000000000010000029,3000,SP03,,MECH-SEAL,,66.000,EA,2024-09-06T00:00:00,2024-12-16T00:00:00,434330.64,1.000,,4500000193,00010,66.000,true,
2000000194,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR ML-202,000000000010000029,3000,SP03,,MECH-SEAL,,66.000,EA,2025-06-21T00:00:00,2025-09-30T00:00:00,434330.64,1.000,,4500000194,00010,66.000,true,
2000000195,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000010000029,3000,SP03,,MECH-SEAL,,72.000,EA,2026-02-08T00:00:00,2026-05-20T00:00:00,434330.64,1.000,,4500000195,00010,72.000,true,
2000000196,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR PU-611,000000000010000029,3000,SP03,,MECH-SEAL,,66.000,EA,2026-08-04T00:00:00,2026-11-13T00:00:00,434330.64,1.000,,4500000196,00010,66.000,true,
2000000197,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR PU-611,000000000010000029,2000,SP02,,MECH-SEAL,,246.000,EA,2024-09-18T00:00:00,2024-12-28T00:00:00,434330.64,1.000,,4500000197,00010,246.000,true,
2000000198,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR PU-610,000000000010000029,2000,SP02,,MECH-SEAL,,332.000,EA,2024-12-06T00:00:00,2025-03-17T00:00:00,434330.64,1.000,,4500000198,00010,332.000,true,
2000000199,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000010000029,2000,SP02,,MECH-SEAL,,210.000,EA,2025-10-01T00:00:00,2026-01-10T00:00:00,434330.64,1.000,,4500000199,00010,210.000,true,
2000000200,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CV-502,000000000010000029,2000,SP02,,MECH-SEAL,,233.000,EA,2025-11-11T00:00:00,2026-02-20T00:00:00,434330.64,1.000,,4500000200,00010,233.000,true,
2000000201,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000010000029,2000,SP02,,MECH-SEAL,,208.000,EA,2026-04-17T00:00:00,2026-07-27T00:00:00,434330.64,1.000,,4500000201,00010,208.000,true,
2000000202,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR CV-502,000000000010000030,4000,SP04,,HYDR-ASSY,,114.000,EA,2024-10-20T00:00:00,2024-11-15T00:00:00,8773.75,1.000,,4500000202,00010,114.000,true,
2000000203,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000010000030,4000,SP04,,HYDR-ASSY,,107.000,EA,2024-12-17T00:00:00,2025-01-12T00:00:00,8773.75,1.000,,4500000203,00010,107.000,true,
2000000204,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR SC-701,000000000010000030,4000,SP04,,HYDR-ASSY,,121.000,EA,2025-04-01T00:00:00,2025-04-27T00:00:00,8773.75,1.000,,4500000204,00010,121.000,true,
2000000205,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR CV-502,000000000010000030,4000,SP04,,HYDR-ASSY,,121.000,EA,2025-10-08T00:00:00,2025-11-03T00:00:00,8773.75,1.000,,4500000205,00010,121.000,true,
2000000206,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR CV-501,000000000010000030,4000,SP04,,HYDR-ASSY,,121.000,EA,2025-11-05T00:00:00,2025-12-01T00:00:00,8773.75,1.000,,4500000206,00010,121.000,true,
